幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.23000,29.53000,29.50700,29.46200,29.39500,29.32000,29.23800,29.16500,29.07200,本行賣出,29.77200,29.63000,29.61200,29.57700,29.51000,29.44000,29.36200,29.29500,29.22300,
HKD,本行買入,3.62300,3.73800,3.73600,3.73200,3.72500,3.71800,3.71000,3.70100,3.69200,本行賣出,3.81300,3.79800,3.79700,3.79500,3.78900,3.78200,3.77500,3.76800,3.76100,
GBP,本行買入,39.65000,40.52000,40.50500,40.47400,40.44800,40.40500,40.34900,40.29300,40.23700,本行賣出,41.58000,40.94000,40.93700,40.93100,40.90100,40.86300,40.82300,40.78300,40.74200,
AUD,本行買入,22.06000,22.25000,22.23200,22.19600,22.14800,22.09700,22.03900,21.98100,21.92600,本行賣出,22.72000,22.48000,22.46800,22.44400,22.39700,22.34900,22.30000,22.25100,22.20400,
CAD,本行買入,22.65000,22.92000,22.90600,22.87800,22.84600,22.80100,22.75000,22.69800,22.64700,本行賣出,23.39000,23.14000,23.13200,23.11700,23.08000,23.04400,23.00200,22.95900,22.91600,
SGD,本行買入,21.83000,22.25000,22.23400,22.20300,22.16900,22.13000,22.08300,22.03700,21.99000,本行賣出,22.61000,22.43000,22.42300,22.40900,22.37600,22.34200,22.30500,22.26700,22.22900,
CHF,本行買入,29.26000,29.79000,29.79000,29.79100,29.80600,29.80800,29.80700,29.80700,29.80600,本行賣出,30.32000,30.08000,30.09100,30.11200,30.12600,30.14000,30.15300,30.16600,30.17900,
JPY,本行買入,0.26250,0.26890,0.26890,0.26880,0.26880,0.26870,0.26850,0.26840,0.26830,本行賣出,0.27350,0.27290,0.27300,0.27310,0.27300,0.27300,0.27290,0.27290,0.27280,
ZAR,本行買入,0.00000,2.36000,2.35400,2.34200,2.32800,2.31300,2.29700,2.28200,2.26600,本行賣出,0.00000,2.44000,2.43500,2.42600,2.41300,2.39800,2.38300,2.36800,2.35400,
SEK,本行買入,3.03000,3.37000,3.37000,3.36900,3.37000,3.36900,3.36800,3.36700,3.36500,本行賣出,3.54000,3.47000,3.47100,3.47300,3.47400,3.47400,3.47400,3.47500,3.47500,
NZD,本行買入,20.59000,20.83000,20.81000,20.76900,20.72200,20.66800,20.61200,20.55600,20.50000,本行賣出,21.22000,21.03000,21.02000,21.00000,20.95200,20.90600,20.85700,20.80800,20.76000,
THB,本行買入,0.83430,0.92280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.97730,0.96280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.63090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00248,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.19000,35.69000,35.68700,35.68000,35.68600,35.68000,35.67100,35.66100,35.65100,本行賣出,36.34000,36.09000,36.10000,36.12000,36.12600,36.12600,36.13000,36.13300,36.13500,
KRW,本行買入,0.02596,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02986,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00142,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.45200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.08200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.58600,4.65800,4.65080,4.63640,4.61730,4.59760,4.57720,4.55670,4.53640,本行賣出,4.74800,4.70800,4.70370,4.69520,4.68050,4.66450,4.64990,4.63540,4.62090,
