幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.90500,30.20500,30.19000,30.16100,30.12300,30.08000,30.03800,29.98800,29.93700,本行賣出,30.44700,30.30500,30.29500,30.27500,30.23500,30.19300,30.15700,30.11400,30.08000,
HKD,本行買入,3.72000,3.84000,3.83900,3.83700,3.83500,3.83300,3.82900,3.82600,3.82200,本行賣出,3.91500,3.90000,3.90000,3.89900,3.89800,3.89500,3.89300,3.89100,3.88900,
GBP,本行買入,38.28000,39.15000,39.14200,39.12500,39.11300,39.09700,39.07300,39.04900,39.02400,本行賣出,40.21000,39.57000,39.56900,39.56800,39.56100,39.54200,39.53500,39.52700,39.52000,
AUD,本行買入,23.60000,23.79000,23.77100,23.73300,23.69300,23.65200,23.60400,23.55700,23.51100,本行賣出,24.26000,24.02000,24.00900,23.98700,23.94900,23.90700,23.86800,23.83100,23.79300,
CAD,本行買入,23.44000,23.71000,23.70000,23.67900,23.65700,23.63200,23.59800,23.56400,23.53000,本行賣出,24.18000,23.93000,23.92500,23.91400,23.89400,23.86700,23.84300,23.81900,23.79500,
SGD,本行買入,21.70000,22.12000,22.10800,22.08500,22.06300,22.04300,22.01800,21.99300,21.96800,本行賣出,22.48000,22.30000,22.29600,22.28900,22.27500,22.25500,22.23700,22.22000,22.20200,
CHF,本行買入,30.67000,31.20000,31.20300,31.21000,31.22800,31.24600,31.26300,31.28100,31.29800,本行賣出,31.73000,31.49000,31.50000,31.51900,31.54100,31.55700,31.58800,31.61800,31.64900,
JPY,本行買入,0.26650,0.27290,0.27290,0.27280,0.27290,0.27290,0.27290,0.27290,0.27290,本行賣出,0.27750,0.27690,0.27690,0.27700,0.27710,0.27710,0.27720,0.27730,0.27740,
ZAR,本行買入,0.00000,2.21000,2.20400,2.19300,2.17900,2.16500,2.15000,2.13600,2.12200,本行賣出,0.00000,2.29000,2.28600,2.27700,2.26300,2.24900,2.23500,2.22200,2.20800,
SEK,本行買入,3.32000,3.66000,3.66000,3.66000,3.66100,3.66200,3.66300,3.66400,3.66400,本行賣出,3.83000,3.76000,3.76100,3.76300,3.76500,3.76600,3.76800,3.77000,3.77300,
NZD,本行買入,21.85000,22.09000,22.07200,22.03700,21.99700,21.95300,21.90500,21.85800,21.81000,本行賣出,22.48000,22.29000,22.27700,22.25100,22.21400,22.16900,22.13000,22.09100,22.05200,
THB,本行買入,0.80680,0.89530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.94980,0.93530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.54830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.68130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.87000,35.37000,35.36900,35.36600,35.37800,35.38700,35.39100,35.39600,35.40100,本行賣出,36.02000,35.77000,35.78100,35.80200,35.81600,35.82700,35.84700,35.86700,35.88600,
KRW,本行買入,0.02483,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02873,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.99300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.56300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.43700,4.50900,4.50490,4.49670,4.48280,4.46660,4.44920,4.43180,4.41460,本行賣出,4.59900,4.55900,4.55620,4.55070,4.53980,4.52620,4.51390,4.50170,4.48940,
