幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.94500,30.24500,30.22800,30.19500,30.15500,30.11200,30.06700,30.02100,29.96900,本行賣出,30.48700,30.34500,30.33200,30.30600,30.26800,30.22500,30.18300,30.14500,30.10800,
HKD,本行買入,3.72100,3.84100,3.84000,3.83800,3.83600,3.83400,3.83000,3.82700,3.82300,本行賣出,3.91600,3.90100,3.90100,3.90000,3.89900,3.89600,3.89400,3.89200,3.89000,
GBP,本行買入,38.02000,38.89000,38.88200,38.86500,38.85300,38.83700,38.81300,38.78900,38.76400,本行賣出,39.95000,39.31000,39.30900,39.30800,39.30100,39.28200,39.27500,39.26700,39.26000,
AUD,本行買入,23.75000,23.94000,23.92100,23.88300,23.84300,23.80200,23.75400,23.70700,23.66100,本行賣出,24.41000,24.17000,24.15900,24.13700,24.09900,24.05700,24.01800,23.98100,23.94300,
CAD,本行買入,23.75000,24.02000,24.01000,23.98900,23.96700,23.94200,23.90800,23.87400,23.84000,本行賣出,24.49000,24.24000,24.23500,24.22400,24.20400,24.17700,24.15300,24.12900,24.10500,
SGD,本行買入,21.76000,22.18000,22.16800,22.14500,22.12300,22.10300,22.07800,22.05300,22.02800,本行賣出,22.54000,22.36000,22.35600,22.34900,22.33500,22.31500,22.29700,22.28000,22.26200,
CHF,本行買入,30.78000,31.31000,31.31300,31.32000,31.33800,31.35600,31.37300,31.39100,31.40800,本行賣出,31.84000,31.60000,31.61000,31.62900,31.65100,31.66700,31.69800,31.72800,31.75900,
JPY,本行買入,0.26890,0.27530,0.27530,0.27530,0.27530,0.27530,0.27530,0.27540,0.27540,本行賣出,0.27990,0.27930,0.27930,0.27940,0.27950,0.27950,0.27960,0.27980,0.27990,
ZAR,本行買入,0.00000,2.26000,2.25400,2.24300,2.22900,2.21500,2.20000,2.18600,2.17200,本行賣出,0.00000,2.34000,2.33600,2.32700,2.31300,2.29900,2.28500,2.27200,2.25800,
SEK,本行買入,3.37000,3.71000,3.71000,3.71000,3.71100,3.71200,3.71300,3.71400,3.71400,本行賣出,3.88000,3.81000,3.81100,3.81300,3.81500,3.81600,3.81800,3.82000,3.82300,
NZD,本行買入,21.87000,22.11000,22.09200,22.05700,22.01700,21.97300,21.92500,21.87800,21.83000,本行賣出,22.50000,22.31000,22.29700,22.27100,22.23400,22.18900,22.15000,22.11100,22.07200,
THB,本行買入,0.80730,0.89580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.95030,0.93580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.53950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.67250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.09000,35.59000,35.59200,35.59300,35.59300,35.60100,35.60600,35.61100,35.61600,本行賣出,36.24000,35.99000,35.99800,36.01400,36.02700,36.03700,36.05600,36.07400,36.09300,
KRW,本行買入,0.02491,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02881,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.00700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.57700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.44700,4.51900,4.51480,4.50640,4.49240,4.47650,4.45960,4.44290,4.42620,本行賣出,4.60900,4.56900,4.56630,4.56080,4.55040,4.53680,4.52420,4.51160,4.49910,
