幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.02500,30.32500,30.31000,30.28000,30.24000,30.19800,30.15500,30.11300,30.05500,本行賣出,30.56700,30.42500,30.41400,30.39100,30.35300,30.31000,30.27400,30.23700,30.19400,
HKD,本行買入,3.73900,3.85900,3.85800,3.85700,3.85500,3.85300,3.84900,3.84400,3.84000,本行賣出,3.93400,3.91900,3.91900,3.92000,3.91900,3.91600,3.91300,3.91000,3.90700,
GBP,本行買入,38.48000,39.35000,39.34400,39.33300,39.32100,39.30500,39.27500,39.24500,39.21500,本行賣出,40.41000,39.77000,39.77400,39.78200,39.77300,39.75900,39.74400,39.72800,39.71300,
AUD,本行買入,23.66000,23.85000,23.83400,23.80100,23.76700,23.72600,23.67800,23.63100,23.58400,本行賣出,24.32000,24.08000,24.07300,24.05800,24.02500,23.98600,23.94600,23.90700,23.86800,
CAD,本行買入,23.90000,24.17000,24.16300,24.15000,24.13400,24.11100,24.08000,24.04900,24.01800,本行賣出,24.64000,24.39000,24.38900,24.38800,24.37500,24.35400,24.33100,24.30800,24.28500,
SGD,本行買入,21.77000,22.19000,22.18200,22.16600,22.15200,22.13000,22.10400,22.07700,22.05000,本行賣出,22.55000,22.37000,22.36900,22.36600,22.35300,22.33300,22.31600,22.29800,22.28000,
CHF,本行買入,31.18000,31.71000,31.71600,31.72700,31.74900,31.77100,31.78500,31.80000,31.81500,本行賣出,32.24000,32.00000,32.01400,32.04300,32.06800,32.09100,32.11700,32.14400,32.17100,
JPY,本行買入,0.26320,0.26960,0.26960,0.26950,0.26950,0.26960,0.26960,0.26960,0.26960,本行賣出,0.27420,0.27360,0.27360,0.27370,0.27380,0.27380,0.27390,0.27400,0.27410,
ZAR,本行買入,0.00000,2.28000,2.27400,2.26300,2.24900,2.23400,2.21900,2.20400,2.18900,本行賣出,0.00000,2.36000,2.35500,2.34600,2.33300,2.31900,2.30400,2.29000,2.27600,
SEK,本行買入,3.31000,3.65000,3.65000,3.65000,3.65300,3.65400,3.65500,3.65600,3.65700,本行賣出,3.82000,3.75000,3.75100,3.75400,3.75700,3.75800,3.76100,3.76300,3.76500,
NZD,本行買入,22.21000,22.45000,22.43500,22.40400,22.36700,22.32500,22.27500,22.22500,22.17600,本行賣出,22.84000,22.65000,22.64000,22.62100,22.58600,22.54500,22.50400,22.46200,22.42100,
THB,本行買入,0.80290,0.89140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.94590,0.93140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.55050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.68350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.64000,35.14000,35.14000,35.14000,35.15000,35.16300,35.16800,35.17300,35.17800,本行賣出,35.79000,35.54000,35.54800,35.56400,35.57800,35.59400,35.61300,35.63100,35.65000,
KRW,本行買入,0.02536,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02926,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.02600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.59600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.39900,4.47100,4.46580,4.45540,4.44030,4.42500,4.40870,4.39240,4.37610,本行賣出,4.56100,4.52100,4.51740,4.51020,4.49860,4.48650,4.47470,4.46290,4.45110,
