幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.43000, 31.73000, 31.72100, 31.70300, 31.68200, 31.65800, 31.62800, 31.60000, 31.57000,     賣出, 31.97200, 31.83000, 31.82500, 31.81500, 31.79300, 31.77000, 31.75000, 31.72600, 31.70800,
 HKD,     買入,  3.94800,  4.06800,  4.06700,  4.06600,  4.06400,  4.06300,  4.06100,  4.05900,  4.05600,     賣出,  4.14300,  4.12800,  4.12800,  4.12900,  4.12800,  4.12700,  4.12600,  4.12500,  4.12400,
 GBP,     買入, 40.81000, 41.68000, 41.67400, 41.66200, 41.66200, 41.65700, 41.64800, 41.63900, 41.63000,     賣出, 42.74000, 42.10000, 42.10500, 42.11500, 42.11500, 42.11300, 42.11900, 42.12500, 42.13100,
 AUD,     買入, 23.87000, 24.06000, 24.04200, 24.00600, 23.96900, 23.93200, 23.89000, 23.85000, 23.80800,     賣出, 24.53000, 24.29000, 24.28200, 24.26500, 24.23000, 24.19300, 24.15900, 24.12800, 24.09700,
 CAD,     買入, 24.20000, 24.47000, 24.46400, 24.45300, 24.43900, 24.42500, 24.40700, 24.38900, 24.37100,     賣出, 24.94000, 24.69000, 24.69000, 24.68900, 24.67700, 24.66300, 24.65400, 24.64500, 24.63500,
 SGD,     買入, 22.99000, 23.41000, 23.40100, 23.38200, 23.36100, 23.34200, 23.31700, 23.29200, 23.26700,     賣出, 23.77000, 23.59000, 23.59000, 23.58900, 23.57000, 23.55100, 23.53400, 23.51600, 23.49800,
 CHF,     買入, 32.28000, 32.81000, 32.81500, 32.82600, 32.85100, 32.88300, 32.91400, 32.94600, 32.97700,     賣出, 33.34000, 33.10000, 33.12200, 33.16500, 33.20600, 33.24200, 33.28800, 33.33400, 33.38100,
 JPY,     買入,  0.30820,  0.31460,  0.31460,  0.31450,  0.31480,  0.31490,  0.31510,  0.31530,  0.31540,     賣出,  0.31920,  0.31860,  0.31870,  0.31900,  0.31920,  0.31940,  0.31970,  0.32010,  0.32040,
 ZAR,     買入,  0.00000,  2.24000,  2.23400,  2.22300,  2.20800,  2.19400,  2.17900,  2.16400,  2.14900,     賣出,  0.00000,  2.32000,  2.31600,  2.30700,  2.29200,  2.27800,  2.26300,  2.24900,  2.23500,
 SEK,     買入,  3.40000,  3.74000,  3.74100,  3.74200,  3.74600,  3.74900,  3.75100,  3.75400,  3.75700,     賣出,  3.91000,  3.84000,  3.84200,  3.84600,  3.85000,  3.85300,  3.85700,  3.86100,  3.86500,
 NZD,     買入, 22.79000, 23.03000, 23.01100, 22.97200, 22.92800, 22.88400, 22.83900, 22.79500, 22.75000,     賣出, 23.42000, 23.23000, 23.21900, 23.19800, 23.15500, 23.11200, 23.07500, 23.03800, 23.00200,
 THB,     買入,  0.81360,  0.90210,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95660,  0.94210,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63310,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76610,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.21000, 35.71000, 35.71000, 35.70900, 35.73600, 35.74900, 35.76600, 35.78400, 35.80100,     賣出, 36.36000, 36.11000, 36.12300, 36.15000, 36.17700, 36.19900, 36.23200, 36.26500, 36.29900,
 KRW,     買入,  0.02659,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03049,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00105,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00155,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.63500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.43000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.67100,  4.74300,  4.73950,  4.73260,  4.72310,  4.71260,  4.70060,  4.68870,  4.67680,     賣出,  4.83300,  4.79300,  4.79120,  4.78770,  4.77940,  4.77030,  4.76210,  4.75400,  4.74580,
