幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 32.06000, 32.36000, 32.35300, 32.33800, 32.31800, 32.29500, 32.27100, 32.24800, 32.22200,     賣出, 32.60200, 32.46000, 32.45700, 32.45000, 32.43000, 32.40600, 32.39100, 32.37400, 32.36300,
 HKD,     買入,  4.02400,  4.14400,  4.14300,  4.14200,  4.14100,  4.14000,  4.13700,  4.13400,  4.13100,     賣出,  4.21900,  4.20400,  4.20400,  4.20500,  4.20400,  4.20300,  4.20100,  4.19900,  4.19700,
 GBP,     買入, 44.92000, 45.79000, 45.77600, 45.74900, 45.73100, 45.70900, 45.68900, 45.66800, 45.64800,     賣出, 46.85000, 46.21000, 46.20900, 46.20700, 46.18900, 46.17200, 46.16400, 46.15600, 46.14800,
 AUD,     買入, 23.68000, 23.87000, 23.85200, 23.81600, 23.77900, 23.74100, 23.69900, 23.66000, 23.62000,     賣出, 24.34000, 24.10000, 24.08800, 24.06500, 24.02900, 23.99200, 23.95700, 23.92400, 23.89100,
 CAD,     買入, 25.00000, 25.27000, 25.26100, 25.24200, 25.22900, 25.21400, 25.19700, 25.18100, 25.16400,     賣出, 25.74000, 25.49000, 25.48800, 25.48300, 25.47100, 25.45800, 25.44800, 25.43800, 25.42800,
 SGD,     買入, 23.40000, 23.82000, 23.80600, 23.77700, 23.75000, 23.72500, 23.69500, 23.66500, 23.63500,     賣出, 24.18000, 24.00000, 23.99600, 23.98800, 23.96600, 23.93600, 23.91400, 23.89200, 23.87000,
 CHF,     買入, 32.95000, 33.48000, 33.48400, 33.49200, 33.51700, 33.54300, 33.57100, 33.59900, 33.62700,     賣出, 34.01000, 33.77000, 33.78400, 33.81300, 33.83900, 33.86900, 33.90600, 33.94300, 33.98000,
 JPY,     買入,  0.29710,  0.30350,  0.30350,  0.30360,  0.30370,  0.30380,  0.30390,  0.30400,  0.30410,     賣出,  0.30810,  0.30750,  0.30770,  0.30800,  0.30810,  0.30810,  0.30840,  0.30870,  0.30890,
 ZAR,     買入,  0.00000,  2.09000,  2.08500,  2.07500,  2.06100,  2.04700,  2.03300,  2.01900,  2.00600,     賣出,  0.00000,  2.19000,  2.18600,  2.17700,  2.16400,  2.15000,  2.13700,  2.12400,  2.11100,
 SEK,     買入,  3.53000,  3.87000,  3.87000,  3.87100,  3.87200,  3.87500,  3.87800,  3.88000,  3.88200,     賣出,  4.04000,  3.97000,  3.97100,  3.97400,  3.97700,  3.97900,  3.98300,  3.98600,  3.98900,
 NZD,     買入, 22.54000, 22.78000, 22.75900, 22.71600, 22.67300, 22.62600, 22.58100, 22.53600, 22.49000,     賣出, 23.17000, 22.98000, 22.96700, 22.94100, 22.89800, 22.85300, 22.81400, 22.77500, 22.73600,
 THB,     買入,  0.81800,  0.90650,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.96100,  0.94650,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.65430,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.78730,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.83000, 36.33000, 36.33100, 36.33400, 36.34600, 36.35600, 36.36700, 36.37800, 36.38900,     賣出, 36.98000, 36.73000, 36.74500, 36.77500, 36.79200, 36.80200, 36.82900, 36.85500, 36.88100,
 KRW,     買入,  0.02591,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.02981,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00108,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00158,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.70000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.49500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.81600,  4.88800,  4.88480,  4.87830,  4.86870,  4.85750,  4.84450,  4.83160,  4.81870,     賣出,  4.97800,  4.93800,  4.93650,  4.93350,  4.92560,  4.91670,  4.90770,  4.89880,  4.89000,
