幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.06000,31.36000,31.34800,31.32300,31.29100,31.24600,31.20500,31.16300,31.12400,本行賣出,31.60200,31.46000,31.45200,31.43600,31.40400,31.36000,31.32700,31.29200,31.26800,
HKD,本行買入,3.89800,4.01800,4.01600,4.01200,4.00600,3.99800,3.99200,3.98600,3.98000,本行賣出,4.09300,4.07800,4.07700,4.07500,4.07000,4.06500,4.06000,4.05600,4.05100,
GBP,本行買入,37.98000,38.85000,38.83600,38.80700,38.77600,38.74000,38.71700,38.69300,38.67000,本行賣出,39.91000,39.27000,39.27100,39.27200,39.24500,39.22500,39.21300,39.20100,39.18900,
AUD,本行買入,23.47000,23.66000,23.63800,23.59300,23.54500,23.48900,23.44100,23.39300,23.34700,本行賣出,24.13000,23.89000,23.87900,23.85700,23.81200,23.76500,23.72500,23.68300,23.64400,
CAD,本行買入,23.26000,23.53000,23.51800,23.49400,23.47200,23.43700,23.41500,23.39200,23.36900,本行賣出,24.00000,23.75000,23.74700,23.74200,23.72100,23.69700,23.68000,23.66400,23.64800,
SGD,本行買入,21.62000,22.04000,22.02400,21.99200,21.95200,21.91300,21.88200,21.85000,21.81900,本行賣出,22.40000,22.22000,22.21400,22.20200,22.17100,22.14100,22.11500,22.08900,22.06300,
CHF,本行買入,30.76000,31.29000,31.28500,31.27600,31.28700,31.29300,31.31400,31.33600,31.35700,本行賣出,31.82000,31.58000,31.59900,31.63600,31.64500,31.66700,31.69700,31.72800,31.75800,
JPY,本行買入,0.26810,0.27450,0.27440,0.27430,0.27430,0.27450,0.27460,0.27470,0.27480,本行賣出,0.27910,0.27850,0.27860,0.27870,0.27870,0.27890,0.27910,0.27930,0.27950,
ZAR,本行買入,0.00000,2.28000,2.27300,2.26000,2.24400,2.22800,2.21100,2.19500,2.17900,本行賣出,0.00000,2.36000,2.35500,2.34500,2.33000,2.31400,2.29900,2.28300,2.26700,
SEK,本行買入,3.16000,3.50000,3.50000,3.50000,3.50000,3.50000,3.50100,3.50200,3.50300,本行賣出,3.67000,3.60000,3.60100,3.60300,3.60400,3.60500,3.60800,3.61000,3.61200,
NZD,本行買入,22.28000,22.52000,22.49600,22.44800,22.40000,22.34100,22.29100,22.24000,22.19000,本行賣出,22.91000,22.72000,22.70700,22.68000,22.63600,22.58800,22.54600,22.50400,22.46100,
THB,本行買入,0.78680,0.87530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.92980,0.91530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.58100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.71400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.05000,33.55000,33.54700,33.54100,33.54700,33.56400,33.57400,33.58400,33.59400,本行賣出,34.20000,33.95000,33.96100,33.98300,33.99000,34.01300,34.03800,34.06200,34.08700,
KRW,本行買入,0.02518,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02908,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00102,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00152,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.98900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.58900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.51000,4.58200,4.57050,4.54750,4.52000,4.49350,4.47240,4.45140,4.43050,本行賣出,4.67200,4.63200,4.62420,4.60860,4.58660,4.56590,4.55050,4.53530,4.52010,
