幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.70000,30.00000,29.98400,29.95300,29.91900,29.87800,29.82700,29.78300,29.73500,本行賣出,30.24200,30.10000,30.08800,30.06400,30.03000,29.99000,29.94700,29.90800,29.87300,
HKD,本行買入,3.69000,3.81000,3.80900,3.80800,3.80500,3.80300,3.79900,3.79500,3.79100,本行賣出,3.88500,3.87000,3.87000,3.87000,3.86900,3.86600,3.86400,3.86100,3.85900,
GBP,本行買入,37.79000,38.66000,38.65400,38.64100,38.62600,38.60800,38.58700,38.56500,38.54300,本行賣出,39.72000,39.08000,39.08200,39.08700,39.07500,39.05700,39.04700,39.03800,39.02800,
AUD,本行買入,23.62000,23.81000,23.79300,23.75800,23.71500,23.67400,23.62700,23.57900,23.53200,本行賣出,24.28000,24.04000,24.03200,24.01700,23.97600,23.93500,23.89500,23.85500,23.81500,
CAD,本行買入,23.86000,24.13000,24.12000,24.10000,24.07400,24.04700,24.01300,23.98000,23.94600,本行賣出,24.60000,24.35000,24.34700,24.34200,24.31800,24.29000,24.26500,24.23900,24.21400,
SGD,本行買入,21.67000,22.09000,22.07900,22.05800,22.03400,22.01000,21.98200,21.95400,21.92600,本行賣出,22.45000,22.27000,22.26700,22.26200,22.24000,22.22000,22.19900,22.17800,22.15600,
CHF,本行買入,30.77000,31.30000,31.30500,31.31400,31.33300,31.34700,31.36500,31.38200,31.40000,本行賣出,31.83000,31.59000,31.60200,31.62600,31.64800,31.66400,31.69100,31.71800,31.74500,
JPY,本行買入,0.26670,0.27310,0.27310,0.27300,0.27310,0.27310,0.27310,0.27310,0.27320,本行賣出,0.27770,0.27710,0.27720,0.27730,0.27730,0.27730,0.27750,0.27760,0.27770,
ZAR,本行買入,0.00000,2.28000,2.27400,2.26300,2.24900,2.23500,2.22200,2.20800,2.19400,本行賣出,0.00000,2.36000,2.35600,2.34800,2.33400,2.32100,2.30800,2.29500,2.28200,
SEK,本行買入,3.39000,3.73000,3.73000,3.73000,3.73100,3.73200,3.73300,3.73400,3.73500,本行賣出,3.90000,3.83000,3.83100,3.83400,3.83600,3.83700,3.83900,3.84100,3.84400,
NZD,本行買入,21.21000,21.45000,21.43300,21.39900,21.35600,21.31500,21.26900,21.22300,21.17700,本行賣出,21.84000,21.65000,21.64100,21.62400,21.58300,21.54200,21.50300,21.46500,21.42600,
THB,本行買入,0.80210,0.89060,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.94510,0.93060,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.53850,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.67150,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.08000,35.58000,35.57900,35.57800,35.58900,35.59500,35.60000,35.60500,35.61000,本行賣出,36.23000,35.98000,35.99000,36.01100,36.02500,36.03400,36.05300,36.07200,36.09100,
KRW,本行買入,0.02478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02868,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.97900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.54900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.49100,4.56300,4.55760,4.54690,4.53330,4.51750,4.50000,4.48270,4.46540,本行賣出,4.65300,4.61300,4.60940,4.60220,4.59140,4.57860,4.56620,4.55380,4.54140,
