幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.15000,29.45000,29.43300,29.40000,29.35700,29.30700,29.25200,29.18000,29.12700,本行賣出,29.69200,29.55000,29.53900,29.51700,29.47200,29.42000,29.37100,29.31500,29.26700,
HKD,本行買入,3.62600,3.74100,3.73900,3.73500,3.73000,3.72500,3.71900,3.71200,3.70600,本行賣出,3.81600,3.80100,3.80000,3.79800,3.79400,3.78800,3.78400,3.78000,3.77500,
GBP,本行買入,38.91000,39.78000,39.76200,39.72700,39.68900,39.65600,39.61600,39.57500,39.53400,本行賣出,40.84000,40.20000,40.19500,40.18400,40.14800,40.11900,40.09200,40.06500,40.03800,
AUD,本行買入,22.84000,23.03000,23.01200,22.97500,22.93200,22.88300,22.83400,22.78300,22.73400,本行賣出,23.50000,23.26000,23.24900,23.22800,23.18400,23.13900,23.09700,23.05500,23.01400,
CAD,本行買入,23.40000,23.67000,23.65800,23.63500,23.59600,23.55300,23.51000,23.46700,23.42500,本行賣出,24.14000,23.89000,23.88700,23.88100,23.84100,23.80200,23.76800,23.73500,23.70200,
SGD,本行買入,21.67000,22.09000,22.07500,22.04500,22.01400,21.98200,21.94600,21.91000,21.87300,本行賣出,22.45000,22.27000,22.26400,22.25200,22.22200,22.19400,22.16600,22.13800,22.11000,
CHF,本行買入,29.54000,30.07000,30.06600,30.05900,30.06900,30.08400,30.08700,30.09000,30.09300,本行賣出,30.60000,30.36000,30.37000,30.39000,30.38800,30.40700,30.42900,30.45200,30.47400,
JPY,本行買入,0.25220,0.25860,0.25860,0.25850,0.25850,0.25850,0.25840,0.25840,0.25840,本行賣出,0.26320,0.26260,0.26260,0.26270,0.26270,0.26280,0.26280,0.26280,0.26280,
ZAR,本行買入,0.00000,2.34000,2.33400,2.32100,2.30700,2.29200,2.27700,2.26200,2.24700,本行賣出,0.00000,2.42000,2.41500,2.40600,2.39300,2.37800,2.36400,2.35000,2.33600,
SEK,本行買入,3.23000,3.57000,3.56900,3.56700,3.56700,3.56800,3.56700,3.56700,3.56600,本行賣出,3.74000,3.67000,3.67100,3.67300,3.67100,3.67200,3.67300,3.67500,3.67600,
NZD,本行買入,20.83000,21.07000,21.04900,21.00600,20.96100,20.91300,20.86300,20.81400,20.76400,本行賣出,21.46000,21.27000,21.25900,21.23800,21.19200,21.14700,21.10500,21.06300,21.02100,
THB,本行買入,0.81290,0.90140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.95590,0.94140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.51580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.64880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.76000,35.26000,35.25900,35.25700,35.26200,35.27600,35.27600,35.27600,35.27600,本行賣出,35.91000,35.66000,35.67400,35.70100,35.70800,35.72000,35.73300,35.74600,35.75800,
KRW,本行買入,0.02592,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02982,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00142,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.33100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.92100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.45000,4.52200,4.51610,4.50420,4.48930,4.47080,4.45260,4.43450,4.41650,本行賣出,4.61200,4.57200,4.56850,4.56150,4.54820,4.53370,4.52070,4.50790,4.49500,
