幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.90500, 32.20500, 32.19800, 32.18400, 32.16500, 32.14600, 32.12300, 32.10000, 32.07400,     賣出, 32.44700, 32.30500, 32.30200, 32.29600, 32.27700, 32.25700, 32.24200, 32.22600, 32.21500,
 HKD,     買入,  4.00600,  4.12600,  4.12500,  4.12400,  4.12300,  4.12200,  4.11900,  4.11600,  4.11300,     賣出,  4.20100,  4.18600,  4.18600,  4.18700,  4.18600,  4.18500,  4.18300,  4.18100,  4.17900,
 GBP,     買入, 46.45000, 47.32000, 47.30600, 47.27900, 47.26100, 47.23900, 47.21900, 47.19800, 47.17800,     賣出, 48.38000, 47.74000, 47.73900, 47.73700, 47.71900, 47.70200, 47.69400, 47.68600, 47.67800,
 AUD,     買入, 23.87000, 24.06000, 24.04200, 24.00600, 23.96900, 23.93100, 23.88900, 23.85000, 23.81000,     賣出, 24.53000, 24.29000, 24.27800, 24.25500, 24.21900, 24.18200, 24.14700, 24.11400, 24.08100,
 CAD,     買入, 24.89000, 25.16000, 25.15100, 25.13200, 25.11900, 25.10400, 25.08700, 25.07100, 25.05400,     賣出, 25.63000, 25.38000, 25.37800, 25.37300, 25.36100, 25.34800, 25.33800, 25.32800, 25.31800,
 SGD,     買入, 23.56000, 23.98000, 23.96600, 23.93700, 23.91000, 23.88500, 23.85500, 23.82500, 23.79500,     賣出, 24.34000, 24.16000, 24.15600, 24.14800, 24.12600, 24.09600, 24.07400, 24.05200, 24.03000,
 CHF,     買入, 32.94000, 33.47000, 33.47400, 33.48200, 33.50700, 33.53300, 33.56100, 33.58900, 33.61700,     賣出, 34.00000, 33.76000, 33.77400, 33.80300, 33.82900, 33.85900, 33.89600, 33.93300, 33.97000,
 JPY,     買入,  0.30040,  0.30680,  0.30680,  0.30690,  0.30700,  0.30710,  0.30720,  0.30740,  0.30750,     賣出,  0.31140,  0.31080,  0.31100,  0.31130,  0.31140,  0.31150,  0.31180,  0.31210,  0.31230,
 ZAR,     買入,  0.00000,  2.15000,  2.14500,  2.13500,  2.12100,  2.10700,  2.09300,  2.07900,  2.06600,     賣出,  0.00000,  2.25000,  2.24600,  2.23700,  2.22400,  2.21000,  2.19700,  2.18400,  2.17100,
 SEK,     買入,  3.53000,  3.87000,  3.87000,  3.87100,  3.87200,  3.87500,  3.87800,  3.88000,  3.88200,     賣出,  4.04000,  3.97000,  3.97100,  3.97400,  3.97700,  3.97900,  3.98300,  3.98600,  3.98900,
 NZD,     買入, 22.68000, 22.92000, 22.89900, 22.85600, 22.81300, 22.76600, 22.72100, 22.67600, 22.63000,     賣出, 23.31000, 23.12000, 23.10700, 23.08100, 23.03800, 22.99300, 22.95400, 22.91500, 22.87600,
 THB,     買入,  0.81300,  0.90150,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95600,  0.94150,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.64650,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.77950,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.89000, 36.39000, 36.39400, 36.40200, 36.41400, 36.42700, 36.43900, 36.45200, 36.46400,     賣出, 37.04000, 36.79000, 36.80700, 36.84000, 36.85500, 36.87000, 36.89800, 36.92600, 36.95400,
 KRW,     買入,  0.02622,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03012,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00108,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00158,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.74000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.53500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.79900,  4.87100,  4.86750,  4.86040,  4.85200,  4.83970,  4.82800,  4.81640,  4.80480,     賣出,  4.96100,  4.92100,  4.91920,  4.91560,  4.90810,  4.89860,  4.89000,  4.88140,  4.87290,
