幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 32.02000, 32.32000, 32.31300, 32.30000, 32.28100, 32.26100, 32.23900, 32.21600, 32.18900,     賣出, 32.56200, 32.42000, 32.41700, 32.41100, 32.39200, 32.37500, 32.35800, 32.34300, 32.33200,
 HKD,     買入,  4.02100,  4.14100,  4.14000,  4.13900,  4.13800,  4.13700,  4.13400,  4.13100,  4.12800,     賣出,  4.21600,  4.20100,  4.20100,  4.20200,  4.20100,  4.20000,  4.19800,  4.19600,  4.19400,
 GBP,     買入, 45.11000, 45.98000, 45.96600, 45.93900, 45.92100, 45.89900, 45.87900, 45.85800, 45.83800,     賣出, 47.04000, 46.40000, 46.39900, 46.39700, 46.37900, 46.36200, 46.35400, 46.34600, 46.33800,
 AUD,     買入, 23.60000, 23.79000, 23.77200, 23.73600, 23.69900, 23.66100, 23.61900, 23.58000, 23.54000,     賣出, 24.26000, 24.02000, 24.00800, 23.98500, 23.94900, 23.91200, 23.87700, 23.84400, 23.81100,
 CAD,     買入, 24.67000, 24.94000, 24.93100, 24.91200, 24.89900, 24.88400, 24.86700, 24.85100, 24.83400,     賣出, 25.41000, 25.16000, 25.15800, 25.15300, 25.14100, 25.12800, 25.11800, 25.10800, 25.09800,
 SGD,     買入, 23.46000, 23.88000, 23.86600, 23.83700, 23.81000, 23.78500, 23.75500, 23.72500, 23.69500,     賣出, 24.24000, 24.06000, 24.05600, 24.04800, 24.02600, 23.99600, 23.97400, 23.95200, 23.93000,
 CHF,     買入, 32.89000, 33.42000, 33.42400, 33.43200, 33.45700, 33.48300, 33.51100, 33.53900, 33.56700,     賣出, 33.95000, 33.71000, 33.72400, 33.75300, 33.77900, 33.80900, 33.84600, 33.88300, 33.92000,
 JPY,     買入,  0.30220,  0.30860,  0.30870,  0.30880,  0.30890,  0.30890,  0.30910,  0.30920,  0.30930,     賣出,  0.31320,  0.31260,  0.31270,  0.31300,  0.31320,  0.31330,  0.31350,  0.31380,  0.31400,
 ZAR,     買入,  0.00000,  2.08000,  2.07500,  2.06500,  2.05100,  2.03700,  2.02300,  2.00900,  1.99600,     賣出,  0.00000,  2.18000,  2.17600,  2.16700,  2.15400,  2.14000,  2.12700,  2.11400,  2.10100,
 SEK,     買入,  3.50000,  3.84000,  3.84000,  3.84100,  3.84200,  3.84500,  3.84800,  3.85000,  3.85200,     賣出,  4.01000,  3.94000,  3.94100,  3.94400,  3.94700,  3.94900,  3.95300,  3.95600,  3.95900,
 NZD,     買入, 22.48000, 22.72000, 22.69900, 22.65600, 22.61300, 22.56600, 22.52100, 22.47600, 22.43000,     賣出, 23.11000, 22.92000, 22.90700, 22.88100, 22.83800, 22.79300, 22.75400, 22.71500, 22.67600,
 THB,     買入,  0.81340,  0.90190,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95640,  0.94190,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.64780,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.78080,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.71000, 36.21000, 36.21500, 36.22500, 36.23900, 36.25200, 36.26400, 36.27700, 36.28900,     賣出, 36.86000, 36.61000, 36.62500, 36.65500, 36.67300, 36.69300, 36.72000, 36.74800, 36.77600,
 KRW,     買入,  0.02592,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.02982,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00108,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00158,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.64700,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.44200,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.80800,  4.88000,  4.87600,  4.86790,  4.85680,  4.84540,  4.83230,  4.81920,  4.80630,     賣出,  4.97000,  4.93000,  4.92780,  4.92330,  4.91430,  4.90590,  4.89670,  4.88770,  4.87860,
