幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.66000,29.96000,29.94800,29.92400,29.88100,29.83800,29.79100,29.74400,29.68800,本行賣出,30.20200,30.06000,30.05200,30.03500,29.99300,29.95100,29.90600,29.87000,29.82600,
HKD,本行買入,3.70500,3.82500,3.82400,3.82200,3.81900,3.81500,3.81000,3.80500,3.80100,本行賣出,3.90000,3.88500,3.88500,3.88400,3.88200,3.87800,3.87500,3.87100,3.86800,
GBP,本行買入,37.93000,38.80000,38.79000,38.77100,38.75400,38.72600,38.69600,38.66500,38.63500,本行賣出,39.86000,39.22000,39.22000,39.22100,39.20700,39.18100,39.16500,39.14900,39.13300,
AUD,本行買入,22.02000,22.21000,22.19300,22.16000,22.12000,22.07400,22.02600,21.97900,21.93300,本行賣出,22.68000,22.44000,22.43000,22.40900,22.37100,22.32600,22.28500,22.24700,22.20900,
CAD,本行買入,21.81000,22.08000,22.07100,22.05400,22.03800,22.01200,21.98600,21.96000,21.93300,本行賣出,22.55000,22.30000,22.29700,22.29100,22.27500,22.25000,22.23300,22.21500,22.19800,
SGD,本行買入,21.14000,21.56000,21.55000,21.53100,21.51000,21.48200,21.45100,21.42100,21.39000,本行賣出,21.92000,21.74000,21.73700,21.73000,21.70900,21.68300,21.66100,21.63900,21.61700,
CHF,本行買入,30.12000,30.65000,30.65400,30.66200,30.67600,30.68700,30.69700,30.70700,30.71700,本行賣出,31.18000,30.94000,30.95100,30.97300,30.98900,31.00100,31.02200,31.04300,31.06500,
JPY,本行買入,0.26080,0.26720,0.26720,0.26720,0.26720,0.26720,0.26720,0.26720,0.26720,本行賣出,0.27180,0.27120,0.27130,0.27140,0.27140,0.27140,0.27140,0.27140,0.27150,
ZAR,本行買入,0.00000,2.22000,2.21400,2.20200,2.18900,2.17400,2.15900,2.14400,2.12900,本行賣出,0.00000,2.30000,2.29500,2.28600,2.27300,2.25800,2.24400,2.23000,2.21600,
SEK,本行買入,3.05000,3.39000,3.39000,3.39000,3.39000,3.39100,3.39100,3.39100,3.39100,本行賣出,3.56000,3.49000,3.49100,3.49300,3.49400,3.49400,3.49600,3.49700,3.49800,
NZD,本行買入,20.46000,20.70000,20.68200,20.64600,20.60500,20.55700,20.50900,20.46000,20.41200,本行賣出,21.09000,20.90000,20.89000,20.87100,20.82900,20.78300,20.74300,20.70200,20.66200,
THB,本行買入,0.77020,0.85870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.91320,0.89870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.55410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.68710,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,32.90000,33.40000,33.40000,33.40100,33.41100,33.41300,33.41300,33.41200,33.41200,本行賣出,34.05000,33.80000,33.81000,33.83000,33.84300,33.84700,33.85700,33.86700,33.87700,
KRW,本行買入,0.02513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.91700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.45200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.26500,4.33700,4.33080,4.31840,4.30100,4.28340,4.26500,4.24680,4.22860,本行賣出,4.42700,4.38700,4.38260,4.37380,4.35880,4.34580,4.33240,4.31910,4.30590,
