幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.85000, 32.15000, 32.14100, 32.12200, 32.10000, 32.08000, 32.05700, 32.03500, 32.00800,     賣出, 32.39200, 32.25000, 32.24500, 32.23500, 32.21300, 32.19100, 32.17400, 32.16100, 32.15000,
 HKD,     買入,  4.00000,  4.12000,  4.11900,  4.11800,  4.11600,  4.11400,  4.11200,  4.10900,  4.10600,     賣出,  4.19500,  4.18000,  4.18000,  4.18000,  4.17900,  4.17800,  4.17600,  4.17400,  4.17200,
 GBP,     買入, 41.70000, 42.57000, 42.55800, 42.53400, 42.51200, 42.49600, 42.47500, 42.45500, 42.43500,     賣出, 43.63000, 42.99000, 42.98800, 42.98400, 42.96600, 42.95000, 42.94400, 42.93800, 42.93200,
 AUD,     買入, 23.89000, 24.08000, 24.06200, 24.02500, 23.98100, 23.94100, 23.89600, 23.85500, 23.81100,     賣出, 24.55000, 24.31000, 24.29900, 24.27600, 24.23400, 24.19400, 24.15500, 24.12100, 24.08400,
 CAD,     買入, 24.61000, 24.88000, 24.87100, 24.85400, 24.83800, 24.82100, 24.80200, 24.78400, 24.76500,     賣出, 25.35000, 25.10000, 25.09900, 25.09700, 25.08000, 25.06400, 25.05300, 25.04200, 25.03100,
 SGD,     買入, 23.45000, 23.87000, 23.85900, 23.83700, 23.81000, 23.78500, 23.75900, 23.73300, 23.70700,     賣出, 24.23000, 24.05000, 24.04500, 24.03500, 24.01700, 23.99100, 23.97100, 23.95100, 23.93200,
 CHF,     買入, 32.36000, 32.89000, 32.89700, 32.91200, 32.93700, 32.96300, 32.99400, 33.02500, 33.05500,     賣出, 33.42000, 33.18000, 33.20000, 33.24100, 33.27200, 33.30700, 33.35500, 33.40300, 33.45100,
 JPY,     買入,  0.30520,  0.31160,  0.31160,  0.31150,  0.31160,  0.31180,  0.31190,  0.31210,  0.31220,     賣出,  0.31620,  0.31560,  0.31570,  0.31590,  0.31600,  0.31630,  0.31660,  0.31690,  0.31710,
 ZAR,     買入,  0.00000,  2.17000,  2.16400,  2.15200,  2.13700,  2.12200,  2.10700,  2.09300,  2.07900,     賣出,  0.00000,  2.27000,  2.26600,  2.25800,  2.24200,  2.22800,  2.21400,  2.20000,  2.18600,
 SEK,     買入,  3.43000,  3.77000,  3.77000,  3.76900,  3.77100,  3.77300,  3.77500,  3.77800,  3.78100,     賣出,  3.94000,  3.87000,  3.87200,  3.87600,  3.87900,  3.88200,  3.88500,  3.88800,  3.89100,
 NZD,     買入, 22.80000, 23.04000, 23.02000, 22.98000, 22.92700, 22.88000, 22.83100, 22.78100, 22.73100,     賣出, 23.43000, 23.24000, 23.22500, 23.19500, 23.14400, 23.09600, 23.05400, 23.01100, 22.96800,
 THB,     買入,  0.81540,  0.90390,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95840,  0.94390,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63910,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.77210,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.13000, 35.63000, 35.63000, 35.62900, 35.64200, 35.66100, 35.67400, 35.68800, 35.70100,     賣出, 36.28000, 36.03000, 36.04200, 36.06600, 36.08100, 36.10100, 36.13300, 36.16500, 36.19600,
 KRW,     買入,  0.02632,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03022,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00107,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00157,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.84000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.63500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.72600,  4.79800,  4.79460,  4.78790,  4.77650,  4.76450,  4.75290,  4.74130,  4.72980,     賣出,  4.88800,  4.84800,  4.84550,  4.84050,  4.83270,  4.82450,  4.81600,  4.80760,  4.79910,
