幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.05000, 31.35000, 31.34200, 31.32700, 31.30600, 31.28500, 31.25900, 31.22800, 31.20000,     賣出, 31.59200, 31.45000, 31.44600, 31.43800, 31.41800, 31.39600, 31.37500, 31.35500, 31.34000,
 HKD,     買入,  3.89900,  4.01900,  4.01800,  4.01700,  4.01500,  4.01400,  4.01200,  4.01000,  4.00700,     賣出,  4.09400,  4.07900,  4.07900,  4.08000,  4.07900,  4.07800,  4.07700,  4.07600,  4.07500,
 GBP,     買入, 39.98000, 40.85000, 40.84400, 40.83200, 40.83200, 40.82700, 40.81800, 40.80900, 40.80000,     賣出, 41.91000, 41.27000, 41.27500, 41.28500, 41.28500, 41.28300, 41.28900, 41.29500, 41.30100,
 AUD,     買入, 23.89000, 24.08000, 24.06200, 24.02600, 23.98900, 23.95200, 23.91000, 23.87000, 23.82800,     賣出, 24.55000, 24.31000, 24.30200, 24.28500, 24.25000, 24.21300, 24.17900, 24.14800, 24.11700,
 CAD,     買入, 24.15000, 24.42000, 24.41400, 24.40300, 24.38900, 24.37500, 24.35700, 24.33900, 24.32100,     賣出, 24.89000, 24.64000, 24.64000, 24.63900, 24.62700, 24.61300, 24.60400, 24.59500, 24.58500,
 SGD,     買入, 22.92000, 23.34000, 23.33100, 23.31200, 23.29100, 23.27200, 23.24700, 23.22200, 23.19700,     賣出, 23.70000, 23.52000, 23.52000, 23.51900, 23.50000, 23.48100, 23.46400, 23.44600, 23.42800,
 CHF,     買入, 32.05000, 32.58000, 32.58500, 32.59600, 32.62100, 32.65300, 32.68400, 32.71600, 32.74700,     賣出, 33.11000, 32.87000, 32.89200, 32.93500, 32.97600, 33.01200, 33.05800, 33.10400, 33.15100,
 JPY,     買入,  0.30560,  0.31200,  0.31200,  0.31200,  0.31230,  0.31240,  0.31260,  0.31270,  0.31290,     賣出,  0.31660,  0.31600,  0.31610,  0.31630,  0.31670,  0.31680,  0.31710,  0.31750,  0.31780,
 ZAR,     買入,  0.00000,  2.32000,  2.31400,  2.30300,  2.28800,  2.27400,  2.25900,  2.24400,  2.22900,     賣出,  0.00000,  2.40000,  2.39600,  2.38700,  2.37200,  2.35800,  2.34300,  2.32900,  2.31500,
 SEK,     買入,  3.36000,  3.70000,  3.70100,  3.70200,  3.70600,  3.70900,  3.71100,  3.71400,  3.71700,     賣出,  3.87000,  3.80000,  3.80200,  3.80600,  3.81000,  3.81300,  3.81700,  3.82100,  3.82500,
 NZD,     買入, 22.53000, 22.77000, 22.75100, 22.71200, 22.66800, 22.62400, 22.57900, 22.53500, 22.49000,     賣出, 23.16000, 22.97000, 22.95900, 22.93800, 22.89500, 22.85200, 22.81500, 22.77800, 22.74200,
 THB,     買入,  0.80380,  0.89230,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.94680,  0.93230,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63020,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76320,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.85000, 35.35000, 35.35200, 35.35600, 35.38300, 35.39800, 35.41500, 35.43100, 35.44700,     賣出, 36.00000, 35.75000, 35.76300, 35.78900, 35.82200, 35.84200, 35.87500, 35.90900, 35.94200,
 KRW,     買入,  0.02664,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03054,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00103,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00153,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.62400,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.41900,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.63400,  4.70600,  4.70290,  4.69680,  4.68950,  4.67730,  4.66570,  4.65410,  4.64260,     賣出,  4.79600,  4.75600,  4.75440,  4.75130,  4.74280,  4.73530,  4.72730,  4.71940,  4.71150,
