幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.20500,29.50500,29.48800,29.45300,29.41200,29.35600,29.29400,29.23200,29.16500,本行賣出,29.74700,29.60500,29.59200,29.56600,29.52600,29.46900,29.41300,29.35700,29.30700,
HKD,本行買入,3.63200,3.74700,3.74500,3.74100,3.73600,3.73100,3.72500,3.71800,3.71200,本行賣出,3.82200,3.80700,3.80600,3.80400,3.80000,3.79400,3.79000,3.78600,3.78100,
GBP,本行買入,39.66000,40.53000,40.51200,40.47700,40.43900,40.40600,40.36600,40.32500,40.28400,本行賣出,41.59000,40.95000,40.94500,40.93400,40.89800,40.86900,40.84200,40.81500,40.78800,
AUD,本行買入,23.21000,23.40000,23.38200,23.34500,23.30200,23.25300,23.20400,23.15300,23.10400,本行賣出,23.87000,23.63000,23.61900,23.59800,23.55400,23.50900,23.46700,23.42500,23.38400,
CAD,本行買入,23.39000,23.66000,23.64800,23.62500,23.58600,23.54300,23.50000,23.45700,23.41500,本行賣出,24.13000,23.88000,23.87700,23.87100,23.83100,23.79200,23.75800,23.72500,23.69200,
SGD,本行買入,21.83000,22.25000,22.23500,22.20500,22.17400,22.14200,22.10600,22.07000,22.03300,本行賣出,22.61000,22.43000,22.42400,22.41200,22.38200,22.35400,22.32600,22.29800,22.27000,
CHF,本行買入,29.96000,30.49000,30.48600,30.47900,30.48900,30.50400,30.50700,30.51000,30.51300,本行賣出,31.02000,30.78000,30.79000,30.81000,30.80800,30.82700,30.84900,30.87200,30.89400,
JPY,本行買入,0.25830,0.26470,0.26470,0.26460,0.26460,0.26470,0.26460,0.26450,0.26450,本行賣出,0.26930,0.26870,0.26880,0.26890,0.26890,0.26890,0.26890,0.26890,0.26900,
ZAR,本行買入,0.00000,2.35000,2.34400,2.33100,2.31700,2.30200,2.28700,2.27200,2.25700,本行賣出,0.00000,2.43000,2.42500,2.41600,2.40300,2.38800,2.37400,2.36000,2.34600,
SEK,本行買入,3.30000,3.64000,3.63900,3.63700,3.63700,3.63800,3.63700,3.63700,3.63600,本行賣出,3.81000,3.74000,3.74100,3.74300,3.74100,3.74200,3.74300,3.74500,3.74600,
NZD,本行買入,21.16000,21.40000,21.37900,21.33600,21.29100,21.24300,21.19300,21.14400,21.09400,本行賣出,21.79000,21.60000,21.58900,21.56800,21.52200,21.47700,21.43500,21.39300,21.35100,
THB,本行買入,0.82120,0.90970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.96420,0.94970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.51190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.64490,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.46000,35.96000,35.95900,35.95800,35.96300,35.97400,35.97100,35.96900,35.96600,本行賣出,36.61000,36.36000,36.37200,36.39500,36.40500,36.41500,36.42600,36.43700,36.44800,
KRW,本行買入,0.02603,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.40700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.99700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.49400,4.56600,4.55980,4.54740,4.53290,4.51430,4.49530,4.47630,4.45740,本行賣出,4.65600,4.61600,4.61180,4.60330,4.59210,4.57780,4.56400,4.55020,4.53650,
