幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.26000, 31.56000, 31.55200, 31.53600, 31.51600, 31.49200, 31.46500, 31.43500, 31.40200,     賣出, 31.80200, 31.66000, 31.65600, 31.64700, 31.62700, 31.60600, 31.58500, 31.56300, 31.54500,
 HKD,     買入,  3.92600,  4.04600,  4.04500,  4.04400,  4.04200,  4.04100,  4.03900,  4.03700,  4.03400,     賣出,  4.12100,  4.10600,  4.10600,  4.10700,  4.10600,  4.10500,  4.10400,  4.10300,  4.10200,
 GBP,     買入, 40.46000, 41.33000, 41.32400, 41.31200, 41.31200, 41.30700, 41.29800, 41.28900, 41.28000,     賣出, 42.39000, 41.75000, 41.75500, 41.76500, 41.76500, 41.76300, 41.76900, 41.77500, 41.78100,
 AUD,     買入, 23.84000, 24.03000, 24.01200, 23.97600, 23.93900, 23.90200, 23.86000, 23.82000, 23.77800,     賣出, 24.50000, 24.26000, 24.25200, 24.23500, 24.20000, 24.16300, 24.12900, 24.09800, 24.06700,
 CAD,     買入, 24.31000, 24.58000, 24.57400, 24.56300, 24.54900, 24.53500, 24.51700, 24.49900, 24.48100,     賣出, 25.05000, 24.80000, 24.80000, 24.79900, 24.78700, 24.77300, 24.76400, 24.75500, 24.74500,
 SGD,     買入, 23.02000, 23.44000, 23.43100, 23.41200, 23.39100, 23.37200, 23.34700, 23.32200, 23.29700,     賣出, 23.80000, 23.62000, 23.62000, 23.61900, 23.60000, 23.58100, 23.56400, 23.54600, 23.52800,
 CHF,     買入, 32.39000, 32.92000, 32.92500, 32.93600, 32.96100, 32.99300, 33.02400, 33.05600, 33.08700,     賣出, 33.45000, 33.21000, 33.23200, 33.27500, 33.31600, 33.35200, 33.39800, 33.44400, 33.49100,
 JPY,     買入,  0.30700,  0.31340,  0.31340,  0.31340,  0.31360,  0.31380,  0.31390,  0.31410,  0.31420,     賣出,  0.31800,  0.31740,  0.31750,  0.31780,  0.31810,  0.31830,  0.31860,  0.31890,  0.31920,
 ZAR,     買入,  0.00000,  2.31000,  2.30400,  2.29300,  2.27800,  2.26400,  2.24900,  2.23400,  2.21900,     賣出,  0.00000,  2.39000,  2.38600,  2.37700,  2.36200,  2.34800,  2.33300,  2.31900,  2.30500,
 SEK,     買入,  3.40000,  3.74000,  3.74100,  3.74200,  3.74600,  3.74900,  3.75100,  3.75400,  3.75700,     賣出,  3.91000,  3.84000,  3.84200,  3.84600,  3.85000,  3.85300,  3.85700,  3.86100,  3.86500,
 NZD,     買入, 22.63000, 22.87000, 22.85100, 22.81200, 22.76800, 22.72400, 22.67900, 22.63500, 22.59000,     賣出, 23.26000, 23.07000, 23.05900, 23.03800, 22.99500, 22.95200, 22.91500, 22.87800, 22.84200,
 THB,     買入,  0.80950,  0.89800,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95250,  0.93800,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63250,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76550,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.14000, 35.64000, 35.64000, 35.64000, 35.66600, 35.68000, 35.69500, 35.71000, 35.72500,     賣出, 36.29000, 36.04000, 36.05400, 36.08300, 36.11600, 36.13800, 36.16900, 36.20000, 36.23100,
 KRW,     買入,  0.02656,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03046,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00104,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00154,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.65000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.44500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.65700,  4.72900,  4.72550,  4.71850,  4.70830,  4.69760,  4.68510,  4.67270,  4.66020,     賣出,  4.81900,  4.77900,  4.77740,  4.77420,  4.76590,  4.75690,  4.74850,  4.74020,  4.73180,
