幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.69000, 31.99000, 31.98200, 31.96500, 31.94200, 31.92000, 31.89500, 31.87000, 31.84200,     賣出, 32.23200, 32.09000, 32.08500, 32.07600, 32.05400, 32.03100, 32.01400, 31.99600, 31.98100,
 HKD,     買入,  3.98100,  4.10100,  4.10000,  4.09900,  4.09700,  4.09500,  4.09300,  4.09000,  4.08700,     賣出,  4.17600,  4.16100,  4.16100,  4.16100,  4.16000,  4.15900,  4.15700,  4.15500,  4.15300,
 GBP,     買入, 40.89000, 41.76000, 41.74800, 41.72400, 41.70200, 41.68600, 41.66500, 41.64500, 41.62500,     賣出, 42.82000, 42.18000, 42.17800, 42.17400, 42.15600, 42.14000, 42.13400, 42.12800, 42.12200,
 AUD,     買入, 23.67000, 23.86000, 23.84200, 23.80500, 23.76100, 23.72100, 23.67600, 23.63500, 23.59100,     賣出, 24.33000, 24.09000, 24.07900, 24.05600, 24.01400, 23.97400, 23.93500, 23.90100, 23.86400,
 CAD,     買入, 24.17000, 24.44000, 24.43100, 24.41400, 24.39800, 24.38100, 24.36200, 24.34400, 24.32500,     賣出, 24.91000, 24.66000, 24.65900, 24.65700, 24.64000, 24.62400, 24.61300, 24.60200, 24.59100,
 SGD,     買入, 23.08000, 23.50000, 23.48900, 23.46700, 23.44000, 23.41500, 23.38900, 23.36300, 23.33700,     賣出, 23.86000, 23.68000, 23.67500, 23.66500, 23.64700, 23.62100, 23.60100, 23.58100, 23.56200,
 CHF,     買入, 31.77000, 32.30000, 32.30700, 32.32200, 32.34700, 32.37300, 32.40400, 32.43500, 32.46500,     賣出, 32.83000, 32.59000, 32.61000, 32.65100, 32.68200, 32.71700, 32.76500, 32.81300, 32.86100,
 JPY,     買入,  0.29290,  0.29930,  0.29930,  0.29930,  0.29940,  0.29960,  0.29980,  0.30000,  0.30010,     賣出,  0.30390,  0.30330,  0.30340,  0.30360,  0.30380,  0.30400,  0.30430,  0.30470,  0.30500,
 ZAR,     買入,  0.00000,  2.20000,  2.19400,  2.18200,  2.16700,  2.15200,  2.13700,  2.12300,  2.10900,     賣出,  0.00000,  2.28000,  2.27600,  2.26800,  2.25200,  2.23800,  2.22400,  2.21000,  2.19600,
 SEK,     買入,  3.33000,  3.67000,  3.67000,  3.66900,  3.67100,  3.67300,  3.67500,  3.67800,  3.68100,     賣出,  3.84000,  3.77000,  3.77200,  3.77600,  3.77900,  3.78200,  3.78500,  3.78800,  3.79100,
 NZD,     買入, 22.25000, 22.49000, 22.47000, 22.43000, 22.37700, 22.33000, 22.28100, 22.23100, 22.18100,     賣出, 22.88000, 22.69000, 22.67500, 22.64500, 22.59400, 22.54600, 22.50400, 22.46100, 22.41800,
 THB,     買入,  0.81030,  0.89880,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95330,  0.93880,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63080,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76380,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.52000, 35.02000, 35.02200, 35.02500, 35.03900, 35.06400, 35.08100, 35.09800, 35.11500,     賣出, 35.67000, 35.42000, 35.43300, 35.46000, 35.48100, 35.50800, 35.54100, 35.57400, 35.60700,
 KRW,     買入,  0.02630,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03020,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00107,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00157,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.69700,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.49200,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.69100,  4.76300,  4.75940,  4.75210,  4.74000,  4.72810,  4.71510,  4.70210,  4.68910,     賣出,  4.85300,  4.81300,  4.81110,  4.80720,  4.79710,  4.78770,  4.77860,  4.76960,  4.76060,
