幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.70500, 32.00500, 31.99800, 31.98300, 31.96100, 31.94200, 31.91600, 31.89200, 31.86300,     賣出, 32.24700, 32.10500, 32.10100, 32.09400, 32.07400, 32.05300, 32.03600, 32.01800, 32.00600,
 HKD,     買入,  3.98300,  4.10300,  4.10200,  4.10100,  4.09900,  4.09700,  4.09500,  4.09200,  4.08900,     賣出,  4.17800,  4.16300,  4.16300,  4.16300,  4.16200,  4.16100,  4.15900,  4.15700,  4.15500,
 GBP,     買入, 41.36000, 42.23000, 42.21800, 42.19400, 42.17200, 42.15600, 42.13500, 42.11500, 42.09500,     賣出, 43.29000, 42.65000, 42.64800, 42.64400, 42.62600, 42.61000, 42.60400, 42.59800, 42.59200,
 AUD,     買入, 23.67000, 23.86000, 23.84200, 23.80500, 23.76100, 23.72100, 23.67600, 23.63500, 23.59100,     賣出, 24.33000, 24.09000, 24.07900, 24.05600, 24.01400, 23.97400, 23.93500, 23.90100, 23.86400,
 CAD,     買入, 24.08000, 24.35000, 24.34100, 24.32400, 24.30800, 24.29100, 24.27200, 24.25400, 24.23500,     賣出, 24.82000, 24.57000, 24.56900, 24.56700, 24.55000, 24.53400, 24.52300, 24.51200, 24.50100,
 SGD,     買入, 23.16000, 23.58000, 23.56900, 23.54700, 23.52000, 23.49500, 23.46900, 23.44300, 23.41700,     賣出, 23.94000, 23.76000, 23.75500, 23.74500, 23.72700, 23.70100, 23.68100, 23.66100, 23.64200,
 CHF,     買入, 31.85000, 32.38000, 32.38700, 32.40200, 32.42700, 32.45300, 32.48400, 32.51500, 32.54500,     賣出, 32.91000, 32.67000, 32.69000, 32.73100, 32.76200, 32.79700, 32.84500, 32.89300, 32.94100,
 JPY,     買入,  0.29470,  0.30110,  0.30110,  0.30110,  0.30130,  0.30150,  0.30170,  0.30190,  0.30210,     賣出,  0.30570,  0.30510,  0.30520,  0.30550,  0.30570,  0.30600,  0.30630,  0.30660,  0.30700,
 ZAR,     買入,  0.00000,  2.21000,  2.20400,  2.19200,  2.17700,  2.16200,  2.14700,  2.13300,  2.11900,     賣出,  0.00000,  2.29000,  2.28600,  2.27800,  2.26200,  2.24800,  2.23400,  2.22000,  2.20600,
 SEK,     買入,  3.34000,  3.68000,  3.68000,  3.67900,  3.68100,  3.68300,  3.68500,  3.68800,  3.69100,     賣出,  3.85000,  3.78000,  3.78200,  3.78600,  3.78900,  3.79200,  3.79500,  3.79800,  3.80100,
 NZD,     買入, 22.14000, 22.38000, 22.36000, 22.32000, 22.26700, 22.22000, 22.17100, 22.12100, 22.07100,     賣出, 22.77000, 22.58000, 22.56500, 22.53500, 22.48400, 22.43600, 22.39400, 22.35100, 22.30800,
 THB,     買入,  0.81390,  0.90240,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95690,  0.94240,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63140,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76440,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.65000, 35.15000, 35.15200, 35.15600, 35.17300, 35.19800, 35.21600, 35.23400, 35.25200,     賣出, 35.80000, 35.55000, 35.56600, 35.59800, 35.62200, 35.65100, 35.68700, 35.72300, 35.75900,
 KRW,     買入,  0.02654,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03044,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00107,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00157,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.64100,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.43600,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.70500,  4.77700,  4.77270,  4.76400,  4.75260,  4.74160,  4.72850,  4.71530,  4.70230,     賣出,  4.86700,  4.82700,  4.82470,  4.82000,  4.81120,  4.80240,  4.79340,  4.78440,  4.77540,
