幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 32.06500, 32.36500, 32.35800, 32.34300, 32.32300, 32.30000, 32.27600, 32.25300, 32.22700,     賣出, 32.60700, 32.46500, 32.46200, 32.45500, 32.43500, 32.41100, 32.39600, 32.37900, 32.36800,
 HKD,     買入,  4.02500,  4.14500,  4.14400,  4.14300,  4.14200,  4.14100,  4.13800,  4.13500,  4.13200,     賣出,  4.22000,  4.20500,  4.20500,  4.20600,  4.20500,  4.20400,  4.20200,  4.20000,  4.19800,
 GBP,     買入, 44.98000, 45.85000, 45.83600, 45.80900, 45.79100, 45.76900, 45.74900, 45.72800, 45.70800,     賣出, 46.91000, 46.27000, 46.26900, 46.26700, 46.24900, 46.23200, 46.22400, 46.21600, 46.20800,
 AUD,     買入, 23.64000, 23.83000, 23.81200, 23.77600, 23.73900, 23.70100, 23.65900, 23.62000, 23.58000,     賣出, 24.30000, 24.06000, 24.04800, 24.02500, 23.98900, 23.95200, 23.91700, 23.88400, 23.85100,
 CAD,     買入, 24.95000, 25.22000, 25.21100, 25.19200, 25.17900, 25.16400, 25.14700, 25.13100, 25.11400,     賣出, 25.69000, 25.44000, 25.43800, 25.43300, 25.42100, 25.40800, 25.39800, 25.38800, 25.37800,
 SGD,     買入, 23.35000, 23.77000, 23.75600, 23.72700, 23.70000, 23.67500, 23.64500, 23.61500, 23.58500,     賣出, 24.13000, 23.95000, 23.94600, 23.93800, 23.91600, 23.88600, 23.86400, 23.84200, 23.82000,
 CHF,     買入, 32.92000, 33.45000, 33.45400, 33.46200, 33.48700, 33.51300, 33.54100, 33.56900, 33.59700,     賣出, 33.98000, 33.74000, 33.75400, 33.78300, 33.80900, 33.83900, 33.87600, 33.91300, 33.95000,
 JPY,     買入,  0.29790,  0.30430,  0.30430,  0.30440,  0.30450,  0.30460,  0.30470,  0.30480,  0.30490,     賣出,  0.30890,  0.30830,  0.30850,  0.30880,  0.30890,  0.30890,  0.30920,  0.30950,  0.30970,
 ZAR,     買入,  0.00000,  2.08000,  2.07500,  2.06500,  2.05100,  2.03700,  2.02300,  2.00900,  1.99600,     賣出,  0.00000,  2.18000,  2.17600,  2.16700,  2.15400,  2.14000,  2.12700,  2.11400,  2.10100,
 SEK,     買入,  3.52000,  3.86000,  3.86000,  3.86100,  3.86200,  3.86500,  3.86800,  3.87000,  3.87200,     賣出,  4.03000,  3.96000,  3.96100,  3.96400,  3.96700,  3.96900,  3.97300,  3.97600,  3.97900,
 NZD,     買入, 22.49000, 22.73000, 22.70900, 22.66600, 22.62300, 22.57600, 22.53100, 22.48600, 22.44000,     賣出, 23.12000, 22.93000, 22.91700, 22.89100, 22.84800, 22.80300, 22.76400, 22.72500, 22.68600,
 THB,     買入,  0.81790,  0.90640,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.96090,  0.94640,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.65350,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.78650,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.78000, 36.28000, 36.28100, 36.28400, 36.29600, 36.30600, 36.31700, 36.32800, 36.33900,     賣出, 36.93000, 36.68000, 36.69500, 36.72500, 36.74200, 36.75200, 36.77900, 36.80500, 36.83100,
 KRW,     買入,  0.02588,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.02978,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00108,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00158,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.67800,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.47300,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.81600,  4.88800,  4.88480,  4.87830,  4.86870,  4.85750,  4.84450,  4.83160,  4.81870,     賣出,  4.97800,  4.93800,  4.93650,  4.93350,  4.92560,  4.91670,  4.90770,  4.89880,  4.89000,
