幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.84000, 32.14000, 32.13100, 32.11200, 32.09000, 32.07000, 32.04700, 32.02500, 31.99800,     賣出, 32.38200, 32.24000, 32.23500, 32.22500, 32.20300, 32.18100, 32.16400, 32.15100, 32.14000,
 HKD,     買入,  3.99900,  4.11900,  4.11800,  4.11700,  4.11500,  4.11300,  4.11100,  4.10800,  4.10500,     賣出,  4.19400,  4.17900,  4.17900,  4.17900,  4.17800,  4.17700,  4.17500,  4.17300,  4.17100,
 GBP,     買入, 41.71000, 42.58000, 42.56800, 42.54400, 42.52200, 42.50600, 42.48500, 42.46500, 42.44500,     賣出, 43.64000, 43.00000, 42.99800, 42.99400, 42.97600, 42.96000, 42.95400, 42.94800, 42.94200,
 AUD,     買入, 23.85000, 24.04000, 24.02200, 23.98500, 23.94100, 23.90100, 23.85600, 23.81500, 23.77100,     賣出, 24.51000, 24.27000, 24.25900, 24.23600, 24.19400, 24.15400, 24.11500, 24.08100, 24.04400,
 CAD,     買入, 24.61000, 24.88000, 24.87100, 24.85400, 24.83800, 24.82100, 24.80200, 24.78400, 24.76500,     賣出, 25.35000, 25.10000, 25.09900, 25.09700, 25.08000, 25.06400, 25.05300, 25.04200, 25.03100,
 SGD,     買入, 23.45000, 23.87000, 23.85900, 23.83700, 23.81000, 23.78500, 23.75900, 23.73300, 23.70700,     賣出, 24.23000, 24.05000, 24.04500, 24.03500, 24.01700, 23.99100, 23.97100, 23.95100, 23.93200,
 CHF,     買入, 32.39000, 32.92000, 32.92700, 32.94200, 32.96700, 32.99300, 33.02400, 33.05500, 33.08500,     賣出, 33.45000, 33.21000, 33.23000, 33.27100, 33.30200, 33.33700, 33.38500, 33.43300, 33.48100,
 JPY,     買入,  0.30510,  0.31150,  0.31150,  0.31140,  0.31150,  0.31170,  0.31180,  0.31200,  0.31210,     賣出,  0.31610,  0.31550,  0.31560,  0.31580,  0.31590,  0.31610,  0.31640,  0.31670,  0.31700,
 ZAR,     買入,  0.00000,  2.17000,  2.16400,  2.15200,  2.13700,  2.12200,  2.10700,  2.09300,  2.07900,     賣出,  0.00000,  2.27000,  2.26600,  2.25800,  2.24200,  2.22800,  2.21400,  2.20000,  2.18600,
 SEK,     買入,  3.43000,  3.77000,  3.77000,  3.76900,  3.77100,  3.77300,  3.77500,  3.77800,  3.78100,     賣出,  3.94000,  3.87000,  3.87200,  3.87600,  3.87900,  3.88200,  3.88500,  3.88800,  3.89100,
 NZD,     買入, 22.82000, 23.06000, 23.04000, 23.00000, 22.94700, 22.90000, 22.85100, 22.80100, 22.75100,     賣出, 23.45000, 23.26000, 23.24500, 23.21500, 23.16400, 23.11600, 23.07400, 23.03100, 22.98800,
 THB,     買入,  0.81410,  0.90260,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95710,  0.94260,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63830,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.77130,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.15000, 35.65000, 35.64900, 35.64600, 35.65800, 35.67700, 35.68800, 35.69800, 35.70800,     賣出, 36.30000, 36.05000, 36.06300, 36.08900, 36.10500, 36.12700, 36.16100, 36.19400, 36.22800,
 KRW,     買入,  0.02633,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03023,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00107,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00157,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.81800,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.61300,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.72400,  4.79600,  4.79240,  4.78510,  4.77600,  4.76370,  4.75200,  4.74030,  4.72870,     賣出,  4.88600,  4.84600,  4.84380,  4.83950,  4.83090,  4.82240,  4.81400,  4.80560,  4.79710,
