幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,28.79500,29.09500,29.08100,29.05300,28.99700,28.95000,28.89000,28.82500,28.75700,本行賣出,29.33700,29.19500,29.18500,29.16600,29.11100,29.06100,29.00900,28.95300,28.89600,
HKD,本行買入,3.58100,3.69600,3.69500,3.69200,3.68900,3.68500,3.67900,3.67200,3.66600,本行賣出,3.77100,3.75600,3.75600,3.75600,3.75200,3.74800,3.74400,3.73900,3.73400,
GBP,本行買入,40.32000,41.19000,41.18000,41.16100,41.14700,41.12100,41.07900,41.03600,40.99300,本行賣出,42.25000,41.61000,41.61500,41.62500,41.61200,41.58900,41.55900,41.53000,41.50000,
AUD,本行買入,23.13000,23.32000,23.30600,23.27800,23.23700,23.19700,23.14400,23.09500,23.04200,本行賣出,23.79000,23.55000,23.54300,23.52900,23.48800,23.45000,23.40500,23.36300,23.31800,
CAD,本行買入,23.30000,23.57000,23.55900,23.53600,23.50400,23.47000,23.42400,23.37800,23.33200,本行賣出,24.04000,23.79000,23.78700,23.78200,23.75100,23.72000,23.68300,23.64500,23.60800,
SGD,本行買入,21.70000,22.12000,22.10900,22.08800,22.06700,22.04000,22.00700,21.97400,21.94100,本行賣出,22.48000,22.30000,22.30100,22.30200,22.27600,22.25800,22.23100,22.20400,22.17700,
CHF,本行買入,30.60000,31.13000,31.13300,31.13800,31.16900,31.18500,31.19300,31.20200,31.21100,本行賣出,31.66000,31.42000,31.43500,31.46600,31.49700,31.51600,31.53600,31.55600,31.57700,
JPY,本行買入,0.25830,0.26470,0.26470,0.26470,0.26470,0.26480,0.26470,0.26470,0.26460,本行賣出,0.26930,0.26870,0.26880,0.26890,0.26900,0.26900,0.26910,0.26910,0.26910,
ZAR,本行買入,0.00000,2.41000,2.40400,2.39300,2.37800,2.36300,2.34700,2.33200,2.31600,本行賣出,0.00000,2.49000,2.48700,2.48100,2.46500,2.45100,2.43600,2.42100,2.40700,
SEK,本行買入,3.31000,3.65000,3.65000,3.65000,3.65300,3.65300,3.65300,3.65300,3.65200,本行賣出,3.82000,3.75000,3.75200,3.75500,3.75700,3.75800,3.75900,3.76000,3.76100,
NZD,本行買入,21.12000,21.36000,21.34400,21.31300,21.27000,21.23000,21.17900,21.12900,21.07900,本行賣出,21.75000,21.56000,21.55400,21.54100,21.49900,21.46000,21.41700,21.37400,21.33100,
THB,本行買入,0.82520,0.91370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.96820,0.95370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.62560,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00253,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.50000,36.00000,36.00200,36.00500,36.01400,36.03100,36.03000,36.02800,36.02600,本行賣出,36.65000,36.40000,36.41200,36.43600,36.45000,36.46700,36.47900,36.49100,36.50200,
KRW,本行買入,0.02546,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02936,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00091,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.40900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.99900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.53000,4.60200,4.59660,4.58580,4.56490,4.54830,4.52830,4.50840,4.48850,本行賣出,4.69200,4.65200,4.61600,4.64130,4.62520,4.61240,4.59780,4.58330,4.56890,
