幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.22000,30.52000,30.50600,30.47900,30.43900,30.39500,30.34800,30.29800,30.24000,本行賣出,30.76200,30.62000,30.61000,30.59100,30.55100,30.50800,30.46400,30.42000,30.37900,
HKD,本行買入,3.78300,3.90300,3.90100,3.89800,3.89600,3.89200,3.88700,3.88200,3.87700,本行賣出,3.97800,3.96300,3.96300,3.96300,3.96000,3.95600,3.95300,3.95000,3.94700,
GBP,本行買入,37.11000,37.98000,37.96200,37.92700,37.90300,37.87700,37.84500,37.81200,37.78000,本行賣出,39.04000,38.40000,38.40100,38.40200,38.37800,38.35300,38.33500,38.31700,38.29900,
AUD,本行買入,22.60000,22.79000,22.77000,22.72900,22.68500,22.63800,22.58800,22.53800,22.49000,本行賣出,23.26000,23.02000,23.01100,22.99400,22.94900,22.90200,22.86100,22.81900,22.77900,
CAD,本行買入,22.57000,22.84000,22.82800,22.80300,22.78300,22.75900,22.73200,22.70500,22.67700,本行賣出,23.31000,23.06000,23.05900,23.05700,23.03600,23.01100,22.99200,22.97300,22.95400,
SGD,本行買入,21.31000,21.73000,21.71600,21.68800,21.66500,21.63600,21.60400,21.57200,21.53900,本行賣出,22.09000,21.91000,21.90800,21.90300,21.87900,21.85100,21.83200,21.81200,21.79200,
CHF,本行買入,29.69000,30.22000,30.21700,30.21200,30.23000,30.24100,30.25100,30.26200,30.27200,本行賣出,30.75000,30.51000,30.51900,30.53800,30.55600,30.57000,30.59100,30.61200,30.63400,
JPY,本行買入,0.27050,0.27690,0.27690,0.27690,0.27690,0.27690,0.27690,0.27690,0.27690,本行賣出,0.28150,0.28090,0.28100,0.28110,0.28100,0.28100,0.28110,0.28110,0.28110,
ZAR,本行買入,0.00000,2.17000,2.16500,2.15400,2.13900,2.12400,2.10900,2.09400,2.08000,本行賣出,0.00000,2.25000,2.24600,2.23800,2.22300,2.20900,2.19400,2.18000,2.16600,
SEK,本行買入,3.00000,3.34000,3.33900,3.33800,3.33800,3.33900,3.33900,3.33800,3.33800,本行賣出,3.51000,3.44000,3.44100,3.44200,3.44300,3.44300,3.44400,3.44500,3.44700,
NZD,本行買入,20.88000,21.12000,21.09900,21.05700,21.01100,20.96500,20.91600,20.86700,20.81700,本行賣出,21.51000,21.32000,21.31100,21.29300,21.24700,21.20100,21.16000,21.11800,21.07700,
THB,本行買入,0.78200,0.87050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.92500,0.91050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.56990,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.70290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,31.76000,32.26000,32.26100,32.26300,32.26500,32.26700,32.27100,32.27300,32.28100,本行賣出,32.91000,32.66000,32.66900,32.68800,32.69400,32.70100,32.71000,32.71800,32.72600,
KRW,本行買入,0.02504,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02894,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.85000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.38500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.33300,4.40500,4.39950,4.38860,4.37030,4.35290,4.33410,4.31530,4.29660,本行賣出,4.49500,4.45500,4.45130,4.44390,4.42920,4.41460,4.40100,4.38750,4.37410,
