幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.68500,29.98500,29.97300,29.94800,29.90800,29.86400,29.81300,29.76500,29.71300,本行賣出,30.22700,30.08500,30.07600,30.05900,30.02000,29.97800,29.93700,29.90000,29.85000,
HKD,本行買入,3.70700,3.82700,3.82600,3.82400,3.82100,3.81700,3.81200,3.80700,3.80300,本行賣出,3.90200,3.88700,3.88700,3.88600,3.88400,3.88000,3.87700,3.87300,3.87000,
GBP,本行買入,37.95000,38.82000,38.81000,38.79100,38.77400,38.74600,38.71600,38.68500,38.65500,本行賣出,39.88000,39.24000,39.24000,39.24100,39.22700,39.20100,39.18500,39.16900,39.15300,
AUD,本行買入,22.19000,22.38000,22.36300,22.33000,22.29000,22.24400,22.19600,22.14900,22.10300,本行賣出,22.85000,22.61000,22.60000,22.57900,22.54100,22.49600,22.45500,22.41700,22.37900,
CAD,本行買入,21.90000,22.17000,22.16100,22.14400,22.12800,22.10200,22.07600,22.05000,22.02300,本行賣出,22.64000,22.39000,22.38700,22.38100,22.36500,22.34000,22.32300,22.30500,22.28800,
SGD,本行買入,21.16000,21.58000,21.57000,21.55100,21.53000,21.50200,21.47100,21.44100,21.41000,本行賣出,21.94000,21.76000,21.75700,21.75000,21.72900,21.70300,21.68100,21.65900,21.63700,
CHF,本行買入,30.20000,30.73000,30.73400,30.74200,30.75600,30.76700,30.77700,30.78700,30.79700,本行賣出,31.26000,31.02000,31.03100,31.05300,31.06900,31.08100,31.10200,31.12300,31.14500,
JPY,本行買入,0.26210,0.26850,0.26850,0.26850,0.26850,0.26850,0.26850,0.26850,0.26850,本行賣出,0.27310,0.27250,0.27260,0.27270,0.27270,0.27270,0.27270,0.27270,0.27280,
ZAR,本行買入,0.00000,2.22000,2.21400,2.20200,2.18900,2.17400,2.15900,2.14400,2.12900,本行賣出,0.00000,2.30000,2.29500,2.28600,2.27300,2.25800,2.24400,2.23000,2.21600,
SEK,本行買入,3.07000,3.41000,3.41000,3.41000,3.41000,3.41100,3.41100,3.41100,3.41100,本行賣出,3.58000,3.51000,3.51100,3.51300,3.51400,3.51400,3.51600,3.51700,3.51800,
NZD,本行買入,20.71000,20.95000,20.93200,20.89600,20.85500,20.80700,20.75900,20.71000,20.66200,本行賣出,21.34000,21.15000,21.14000,21.12100,21.07900,21.03300,20.99300,20.95200,20.91200,
THB,本行買入,0.77060,0.85910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.91360,0.89910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.55470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.68770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.09000,33.59000,33.59000,33.59100,33.59600,33.59800,33.59700,33.59600,33.59400,本行賣出,34.24000,33.99000,34.00300,34.02800,34.03800,34.04400,34.05200,34.06100,34.06900,
KRW,本行買入,0.02513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.94200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.47700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.26900,4.34100,4.33470,4.32220,4.30500,4.28750,4.26860,4.24980,4.23110,本行賣出,4.43100,4.39100,4.38690,4.37870,4.36600,4.35060,4.33740,4.32430,4.31130,
