幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.56500,31.86500,31.85100,31.82200,31.78200,31.74000,31.69800,31.66000,31.61200,本行賣出,32.10700,31.96500,31.95500,31.93400,31.89600,31.85300,31.82700,31.79000,31.75800,
HKD,本行買入,3.96500,4.08500,4.08300,4.07900,4.07300,4.06500,4.05900,4.05300,4.04700,本行賣出,4.16000,4.14500,4.14400,4.14200,4.13700,4.13200,4.12700,4.12300,4.11800,
GBP,本行買入,38.26000,39.13000,39.11600,39.08700,39.05600,39.02000,38.99700,38.97300,38.95000,本行賣出,40.19000,39.55000,39.55100,39.55200,39.52500,39.50500,39.49300,39.48100,39.46900,
AUD,本行買入,23.03000,23.22000,23.19800,23.15300,23.10500,23.04900,23.00100,22.95300,22.90700,本行賣出,23.69000,23.45000,23.43900,23.41700,23.37200,23.32500,23.28500,23.24300,23.20400,
CAD,本行買入,23.67000,23.94000,23.92800,23.90400,23.88200,23.84700,23.82500,23.80200,23.77900,本行賣出,24.41000,24.16000,24.15700,24.15200,24.13100,24.10700,24.09000,24.07400,24.05800,
SGD,本行買入,21.79000,22.21000,22.19400,22.16200,22.12200,22.08300,22.05200,22.02000,21.98900,本行賣出,22.57000,22.39000,22.38400,22.37200,22.34100,22.31100,22.28500,22.25900,22.23300,
CHF,本行買入,30.72000,31.25000,31.24500,31.23600,31.24700,31.25300,31.27400,31.29600,31.31700,本行賣出,31.78000,31.54000,31.55900,31.59600,31.60500,31.62700,31.65700,31.68800,31.71800,
JPY,本行買入,0.26750,0.27390,0.27390,0.27380,0.27380,0.27390,0.27400,0.27400,0.27410,本行賣出,0.27850,0.27790,0.27800,0.27810,0.27800,0.27820,0.27840,0.27860,0.27870,
ZAR,本行買入,0.00000,2.31000,2.30300,2.29000,2.27400,2.25800,2.24100,2.22500,2.20900,本行賣出,0.00000,2.39000,2.38500,2.37500,2.36000,2.34400,2.32900,2.31300,2.29700,
SEK,本行買入,3.14000,3.48000,3.48000,3.48000,3.48000,3.48000,3.48100,3.48200,3.48300,本行賣出,3.65000,3.58000,3.58100,3.58300,3.58400,3.58500,3.58800,3.59000,3.59200,
NZD,本行買入,22.03000,22.27000,22.24600,22.19800,22.15000,22.09100,22.04100,21.99000,21.94000,本行賣出,22.66000,22.47000,22.45700,22.43000,22.38600,22.33800,22.29600,22.25400,22.21100,
THB,本行買入,0.79020,0.87870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.93320,0.91870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.59670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.72970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00278,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.04000,33.54000,33.53800,33.53300,33.53300,33.55000,33.55700,33.56300,33.56900,本行賣出,34.19000,33.94000,33.94800,33.96400,33.96600,33.98800,34.01000,34.03300,34.05500,
KRW,本行買入,0.02518,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02908,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.03100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.63100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.59100,4.66300,4.64330,4.60400,4.56780,4.54020,4.51590,4.49180,4.46780,本行賣出,4.75300,4.71300,4.69820,4.66860,4.64060,4.61880,4.60130,4.58400,4.56680,
