幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.18000, 31.48000, 31.47000, 31.45100, 31.42600, 31.40100, 31.36900, 31.34200, 31.31100,     賣出, 31.72200, 31.58000, 31.57400, 31.56300, 31.53800, 31.51300, 31.49200, 31.47200, 31.45600,
 HKD,     買入,  3.91500,  4.03500,  4.03400,  4.03200,  4.03000,  4.02900,  4.02600,  4.02200,  4.01900,     賣出,  4.11000,  4.09500,  4.09500,  4.09500,  4.09400,  4.09200,  4.09100,  4.08900,  4.08800,
 GBP,     買入, 40.91000, 41.78000, 41.81800, 41.89400, 41.89900, 41.89100, 41.88200, 41.87300, 41.86300,     賣出, 42.84000, 42.20000, 42.15700, 42.07000, 42.07500, 42.06700, 42.07300, 42.08000, 42.08600,
 AUD,     買入, 23.67000, 23.86000, 23.84500, 23.81500, 23.78000, 23.74600, 23.70600, 23.67100, 23.63100,     賣出, 24.33000, 24.09000, 24.08100, 24.06300, 24.02900, 23.99500, 23.96300, 23.93700, 23.90500,
 CAD,     買入, 23.96000, 24.23000, 24.16400, 24.03300, 24.02000, 24.00400, 23.98600, 23.96700, 23.94900,     賣出, 24.70000, 24.45000, 24.50700, 24.62200, 24.60900, 24.59200, 24.58200, 24.57200, 24.56200,
 SGD,     買入, 22.72000, 23.14000, 23.13200, 23.11500, 23.08900, 23.07500, 23.05300, 23.03100, 23.00900,     賣出, 23.50000, 23.32000, 23.32000, 23.32000, 23.30000, 23.27800, 23.26400, 23.24900, 23.23500,
 CHF,     買入, 31.54000, 32.07000, 31.98700, 31.82000, 31.85000, 31.88200, 31.91200, 31.94200, 31.97200,     賣出, 32.60000, 32.36000, 32.47300, 32.69800, 32.73100, 32.76200, 32.80500, 32.84900, 32.89200,
 JPY,     買入,  0.29680,  0.30320,  0.30320,  0.30330,  0.30340,  0.30340,  0.30360,  0.30370,  0.30380,     賣出,  0.30780,  0.30720,  0.30730,  0.30760,  0.30780,  0.30780,  0.30810,  0.30840,  0.30870,
 ZAR,     買入,  0.00000,  2.14000,  2.12500,  2.09600,  2.08200,  2.06800,  2.05300,  2.03900,  2.02400,     賣出,  0.00000,  2.22000,  2.22500,  2.23400,  2.21900,  2.20400,  2.19000,  2.17500,  2.16100,
 SEK,     買入,  3.30000,  3.64000,  3.64100,  3.64200,  3.64500,  3.64700,  3.64900,  3.65100,  3.65400,     賣出,  3.81000,  3.74000,  3.74200,  3.74500,  3.74800,  3.75000,  3.75400,  3.75700,  3.76100,
 NZD,     買入, 22.80000, 23.04000, 23.06000, 23.09900, 23.05400, 23.01000, 22.96500, 22.92100, 22.87600,     賣出, 23.43000, 23.24000, 23.18900, 23.08700, 23.04200, 22.99800, 22.96200, 22.92600, 22.89000,
 THB,     買入,  0.80500,  0.89350,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.94800,  0.93350,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.62880,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76180,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.55000, 35.05000, 35.05000, 35.05100, 35.07000, 35.08400, 35.09900, 35.11400, 35.12900,     賣出, 35.70000, 35.45000, 35.46200, 35.48600, 35.51300, 35.53100, 35.56400, 35.59700, 35.63000,
 KRW,     買入,  0.02679,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03069,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00104,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00154,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.50600,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.30100,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.61800,  4.69000,  4.68550,  4.67650,  4.66510,  4.65230,  4.63930,  4.62640,  4.61350,     賣出,  4.78000,  4.74000,  4.73780,  4.73350,  4.72310,  4.71320,  4.70440,  4.69570,  4.68700,
