幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 32.34000, 32.64000, 32.63200, 32.61600, 32.60000, 32.58000, 32.56000, 32.53800, 32.51300,     賣出, 32.88200, 32.74000, 32.73600, 32.72900, 32.71400, 32.69500, 32.68200, 32.67000, 32.65800,
 HKD,     買入,  4.05800,  4.17800,  4.17700,  4.17600,  4.17600,  4.17500,  4.17200,  4.16900,  4.16500,     賣出,  4.25300,  4.23800,  4.23900,  4.24000,  4.24000,  4.23900,  4.23700,  4.23600,  4.23500,
 GBP,     買入, 46.46000, 47.33000, 47.31900, 47.29800, 47.28700, 47.27100, 47.24800, 47.22400, 47.20100,     賣出, 48.39000, 47.75000, 47.75400, 47.76100, 47.75300, 47.73800, 47.72900, 47.72000, 47.71000,
 AUD,     買入, 23.10000, 23.29000, 23.27100, 23.23300, 23.19300, 23.15300, 23.10400, 23.06200, 23.01800,     賣出, 23.76000, 23.52000, 23.51300, 23.49900, 23.46000, 23.42200, 23.37900, 23.34400, 23.30800,
 CAD,     買入, 24.43000, 24.70000, 24.69300, 24.67800, 24.66900, 24.65900, 24.64100, 24.62300, 24.60600,     賣出, 25.17000, 24.92000, 24.92200, 24.92700, 24.92000, 24.91100, 24.90000, 24.89000, 24.88000,
 SGD,     買入, 23.14000, 23.56000, 23.55100, 23.53300, 23.50200, 23.48500, 23.45700, 23.43000, 23.40300,     賣出, 23.92000, 23.74000, 23.73900, 23.73700, 23.71700, 23.69900, 23.67900, 23.65800, 23.63800,
 CHF,     買入, 32.26000, 32.79000, 32.79100, 32.79300, 32.82500, 32.85400, 32.87800, 32.90300, 32.92800,     賣出, 33.32000, 33.08000, 33.10000, 33.14100, 33.18100, 33.21600, 33.25800, 33.30000, 33.34200,
 JPY,     買入,  0.29010,  0.29650,  0.29650,  0.29640,  0.29660,  0.29670,  0.29690,  0.29700,  0.29720,     賣出,  0.30110,  0.30050,  0.30060,  0.30070,  0.30090,  0.30110,  0.30140,  0.30170,  0.30200,
 ZAR,     買入,  0.00000,  2.02000,  2.01400,  2.00200,  1.98800,  1.97300,  1.95800,  1.94300,  1.92800,     賣出,  0.00000,  2.12000,  2.11600,  2.10800,  2.09400,  2.08000,  2.06500,  2.05100,  2.03700,
 SEK,     買入,  3.53000,  3.87000,  3.87000,  3.87000,  3.87300,  3.87600,  3.87800,  3.88000,  3.88200,     賣出,  4.04000,  3.97000,  3.97200,  3.97600,  3.98000,  3.98300,  3.98600,  3.98900,  3.99300,
 NZD,     買入, 21.62000, 21.86000, 21.84000, 21.80000, 21.75600, 21.71600, 21.67000, 21.62400, 21.57800,     賣出, 22.25000, 22.06000, 22.05000, 22.03100, 21.99000, 21.94900, 21.91000, 21.87100, 21.83200,
 THB,     買入,  0.81030,  0.89880,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95330,  0.93880,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.64760,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.78060,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.86000, 36.36000, 36.35900, 36.35800, 36.37600, 36.39100, 36.40700, 36.42400, 36.44000,     賣出, 37.01000, 36.76000, 36.77200, 36.79500, 36.81800, 36.83700, 36.87000, 36.90300, 36.93600,
 KRW,     買入,  0.02564,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.02954,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00110,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00160,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.68800,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.48300,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.88200,  4.95400,  4.94950,  4.94050,  4.92920,  4.91610,  4.90100,  4.88590,  4.87090,     賣出,  5.04400,  5.00400,  5.00120,  4.99570,  4.98680,  4.97680,  4.96610,  4.95550,  4.94490,
