幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.36500, 31.66500, 31.65600, 31.63800, 31.61700, 31.59300, 31.56300, 31.53500, 31.50500,     賣出, 31.90700, 31.76500, 31.76000, 31.75000, 31.72800, 31.70500, 31.68500, 31.66100, 31.64300,
 HKD,     買入,  3.94000,  4.06000,  4.05900,  4.05800,  4.05600,  4.05500,  4.05300,  4.05100,  4.04800,     賣出,  4.13500,  4.12000,  4.12000,  4.12100,  4.12000,  4.11900,  4.11800,  4.11700,  4.11600,
 GBP,     買入, 40.67000, 41.54000, 41.53400, 41.52200, 41.52200, 41.51700, 41.50800, 41.49900, 41.49000,     賣出, 42.60000, 41.96000, 41.96500, 41.97500, 41.97500, 41.97300, 41.97900, 41.98500, 41.99100,
 AUD,     買入, 23.93000, 24.12000, 24.10200, 24.06600, 24.02900, 23.99200, 23.95000, 23.91000, 23.86800,     賣出, 24.59000, 24.35000, 24.34200, 24.32500, 24.29000, 24.25300, 24.21900, 24.18800, 24.15700,
 CAD,     買入, 24.18000, 24.45000, 24.44400, 24.43300, 24.41900, 24.40500, 24.38700, 24.36900, 24.35100,     賣出, 24.92000, 24.67000, 24.67000, 24.66900, 24.65700, 24.64300, 24.63400, 24.62500, 24.61500,
 SGD,     買入, 23.01000, 23.43000, 23.42100, 23.40200, 23.38100, 23.36200, 23.33700, 23.31200, 23.28700,     賣出, 23.79000, 23.61000, 23.61000, 23.60900, 23.59000, 23.57100, 23.55400, 23.53600, 23.51800,
 CHF,     買入, 32.31000, 32.84000, 32.84500, 32.85600, 32.88100, 32.91300, 32.94400, 32.97600, 33.00700,     賣出, 33.37000, 33.13000, 33.15200, 33.19500, 33.23600, 33.27200, 33.31800, 33.36400, 33.41100,
 JPY,     買入,  0.30850,  0.31490,  0.31490,  0.31480,  0.31510,  0.31520,  0.31540,  0.31560,  0.31570,     賣出,  0.31950,  0.31890,  0.31900,  0.31930,  0.31950,  0.31970,  0.32000,  0.32040,  0.32070,
 ZAR,     買入,  0.00000,  2.31000,  2.30400,  2.29300,  2.27800,  2.26400,  2.24900,  2.23400,  2.21900,     賣出,  0.00000,  2.39000,  2.38600,  2.37700,  2.36200,  2.34800,  2.33300,  2.31900,  2.30500,
 SEK,     買入,  3.41000,  3.75000,  3.75100,  3.75200,  3.75600,  3.75900,  3.76100,  3.76400,  3.76700,     賣出,  3.92000,  3.85000,  3.85200,  3.85600,  3.86000,  3.86300,  3.86700,  3.87100,  3.87500,
 NZD,     買入, 22.89000, 23.13000, 23.11100, 23.07200, 23.02800, 22.98400, 22.93900, 22.89500, 22.85000,     賣出, 23.52000, 23.33000, 23.31900, 23.29800, 23.25500, 23.21200, 23.17500, 23.13800, 23.10200,
 THB,     買入,  0.81330,  0.90180,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95630,  0.94180,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63290,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76590,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.27000, 35.77000, 35.77000, 35.76900, 35.79600, 35.80900, 35.82600, 35.84400, 35.86100,     賣出, 36.42000, 36.17000, 36.18300, 36.21000, 36.23700, 36.25900, 36.29200, 36.32500, 36.35900,
 KRW,     買入,  0.02668,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03058,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00105,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00155,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.63800,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.43300,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.66900,  4.74100,  4.73750,  4.73060,  4.72110,  4.71060,  4.69860,  4.68670,  4.67480,     賣出,  4.83100,  4.79100,  4.78920,  4.78570,  4.77740,  4.76830,  4.76010,  4.75200,  4.74380,
