幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.05000, 31.35000, 31.34500, 31.33900, 31.32600, 31.31200, 31.29500, 31.26500, 31.23000,     賣出, 31.59200, 31.45000, 31.45100, 31.45000, 31.44800, 31.44100, 31.43000, 31.41000, 31.39000,
 HKD,     買入,  3.89800,  4.01800,  4.01700,  4.01500,  4.01300,  4.01200,  4.00900,  4.00500,  4.00200,     賣出,  4.09300,  4.07800,  4.07800,  4.07800,  4.07700,  4.07500,  4.07400,  4.07200,  4.07100,
 GBP,     買入, 39.93000, 40.80000, 40.83800, 40.91400, 40.91900, 40.91100, 40.90200, 40.89300, 40.88300,     賣出, 41.86000, 41.22000, 41.17700, 41.09000, 41.09500, 41.08700, 41.09300, 41.10000, 41.10600,
 AUD,     買入, 23.71000, 23.90000, 23.88500, 23.85500, 23.82000, 23.78600, 23.74600, 23.71100, 23.67100,     賣出, 24.37000, 24.13000, 24.12100, 24.10300, 24.06900, 24.03500, 24.00300, 23.97700, 23.94500,
 CAD,     買入, 23.70000, 23.97000, 23.90400, 23.77300, 23.76000, 23.74400, 23.72600, 23.70700, 23.68900,     賣出, 24.44000, 24.19000, 24.24700, 24.36200, 24.34900, 24.33200, 24.32200, 24.31200, 24.30200,
 SGD,     買入, 22.69000, 23.11000, 23.10200, 23.08500, 23.05900, 23.04500, 23.02300, 23.00100, 22.97900,     賣出, 23.47000, 23.29000, 23.29000, 23.29000, 23.27000, 23.24800, 23.23400, 23.21900, 23.20500,
 CHF,     買入, 31.66000, 32.19000, 32.10700, 31.94000, 31.97000, 32.00200, 32.03200, 32.06200, 32.09200,     賣出, 32.72000, 32.48000, 32.59300, 32.81800, 32.85100, 32.88200, 32.92500, 32.96900, 33.01200,
 JPY,     買入,  0.30360,  0.31000,  0.31010,  0.31030,  0.31050,  0.31070,  0.31090,  0.31110,  0.31120,     賣出,  0.31460,  0.31400,  0.31420,  0.31460,  0.31500,  0.31520,  0.31550,  0.31580,  0.31600,
 ZAR,     買入,  0.00000,  2.30000,  2.28500,  2.25600,  2.24200,  2.22800,  2.21300,  2.19900,  2.18400,     賣出,  0.00000,  2.38000,  2.38500,  2.39400,  2.37900,  2.36400,  2.35000,  2.33500,  2.32100,
 SEK,     買入,  3.30000,  3.64000,  3.64100,  3.64200,  3.64500,  3.64700,  3.64900,  3.65100,  3.65400,     賣出,  3.81000,  3.74000,  3.74200,  3.74500,  3.74800,  3.75000,  3.75400,  3.75700,  3.76100,
 NZD,     買入, 22.70000, 22.94000, 22.96000, 22.99900, 22.95400, 22.91000, 22.86500, 22.82100, 22.77600,     賣出, 23.33000, 23.14000, 23.08900, 22.98700, 22.94200, 22.89800, 22.86200, 22.82600, 22.79000,
 THB,     買入,  0.80240,  0.89090,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.94540,  0.93090,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.60770,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.74070,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.57000, 35.07000, 35.07900, 35.09700, 35.12600, 35.14700, 35.16800, 35.19000, 35.19400,     賣出, 35.72000, 35.47000, 35.48900, 35.52800, 35.57100, 35.60200, 35.63500, 35.66300, 35.68400,
 KRW,     買入,  0.02668,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03058,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00103,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00153,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.39600,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.19100,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.60400,  4.67600,  4.67120,  4.66150,  4.64700,  4.63480,  4.62230,  4.60980,  4.59510,     賣出,  4.76600,  4.72600,  4.72210,  4.71440,  4.70080,  4.69010,  4.67860,  4.66640,  4.65350,
