幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.05500, 31.35500, 31.35000, 31.34400, 31.33100, 31.31700, 31.30000, 31.27000, 31.23500,     賣出, 31.59700, 31.45500, 31.45600, 31.45500, 31.45300, 31.44600, 31.43500, 31.41500, 31.39500,
 HKD,     買入,  3.89900,  4.01900,  4.01800,  4.01600,  4.01400,  4.01300,  4.01000,  4.00600,  4.00300,     賣出,  4.09400,  4.07900,  4.07900,  4.07900,  4.07800,  4.07600,  4.07500,  4.07300,  4.07200,
 GBP,     買入, 39.96000, 40.83000, 40.86800, 40.94400, 40.94900, 40.94100, 40.93200, 40.92300, 40.91300,     賣出, 41.89000, 41.25000, 41.20700, 41.12000, 41.12500, 41.11700, 41.12300, 41.13000, 41.13600,
 AUD,     買入, 23.68000, 23.87000, 23.85500, 23.82500, 23.79000, 23.75600, 23.71600, 23.68100, 23.64100,     賣出, 24.34000, 24.10000, 24.09100, 24.07300, 24.03900, 24.00500, 23.97300, 23.94700, 23.91500,
 CAD,     買入, 23.66000, 23.93000, 23.86400, 23.73300, 23.72000, 23.70400, 23.68600, 23.66700, 23.64900,     賣出, 24.40000, 24.15000, 24.20700, 24.32200, 24.30900, 24.29200, 24.28200, 24.27200, 24.26200,
 SGD,     買入, 22.61000, 23.03000, 23.02200, 23.00500, 22.97900, 22.96500, 22.94300, 22.92100, 22.89900,     賣出, 23.39000, 23.21000, 23.21000, 23.21000, 23.19000, 23.16800, 23.15400, 23.13900, 23.12500,
 CHF,     買入, 31.69000, 32.22000, 32.13700, 31.97000, 32.00000, 32.03200, 32.06200, 32.09200, 32.12200,     賣出, 32.75000, 32.51000, 32.62300, 32.84800, 32.88100, 32.91200, 32.95500, 32.99900, 33.04200,
 JPY,     買入,  0.30220,  0.30860,  0.30870,  0.30890,  0.30910,  0.30930,  0.30950,  0.30970,  0.30980,     賣出,  0.31320,  0.31260,  0.31280,  0.31320,  0.31360,  0.31380,  0.31410,  0.31440,  0.31460,
 ZAR,     買入,  0.00000,  2.25000,  2.23500,  2.20600,  2.19200,  2.17800,  2.16300,  2.14900,  2.13400,     賣出,  0.00000,  2.33000,  2.33500,  2.34400,  2.32900,  2.31400,  2.30000,  2.28500,  2.27100,
 SEK,     買入,  3.29000,  3.63000,  3.63100,  3.63200,  3.63500,  3.63700,  3.63900,  3.64100,  3.64400,     賣出,  3.80000,  3.73000,  3.73200,  3.73500,  3.73800,  3.74000,  3.74400,  3.74700,  3.75100,
 NZD,     買入, 22.54000, 22.78000, 22.80000, 22.83900, 22.79400, 22.75000, 22.70500, 22.66100, 22.61600,     賣出, 23.17000, 22.98000, 22.92900, 22.82700, 22.78200, 22.73800, 22.70200, 22.66600, 22.63000,
 THB,     買入,  0.80230,  0.89080,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.94530,  0.93080,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.60610,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.73910,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.48000, 34.98000, 34.98900, 35.00700, 35.03600, 35.05700, 35.07800, 35.10000, 35.10400,     賣出, 35.63000, 35.38000, 35.39900, 35.43800, 35.48100, 35.51200, 35.54500, 35.57300, 35.59400,
 KRW,     買入,  0.02670,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03060,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00103,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00153,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.38800,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.18300,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.60600,  4.67800,  4.67320,  4.66350,  4.64900,  4.63680,  4.62430,  4.61180,  4.59710,     賣出,  4.76800,  4.72800,  4.72410,  4.71640,  4.70280,  4.69210,  4.68060,  4.66840,  4.65550,
