幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.84500,30.14500,30.13000,30.10100,30.06100,30.02000,30.14500,30.14500,29.87400,本行賣出,30.38700,30.24500,30.23400,30.21300,30.17500,30.13400,30.24500,30.24500,30.02000,
HKD,本行買入,3.70900,3.82900,3.82800,3.82600,3.82400,3.82200,3.81800,3.81500,3.81100,本行賣出,3.90400,3.88900,3.88900,3.88800,3.88700,3.88400,3.88200,3.88000,3.87800,
GBP,本行買入,38.33000,39.20000,39.19200,39.17500,39.16300,39.14700,39.12300,39.09900,39.07400,本行賣出,40.26000,39.62000,39.61900,39.61800,39.61100,39.59200,39.58500,39.57700,39.57000,
AUD,本行買入,23.62000,23.81000,23.79100,23.75300,23.71300,23.67200,23.62400,23.57700,23.53100,本行賣出,24.28000,24.04000,24.02900,24.00700,23.96900,23.92700,23.88800,23.85100,23.81300,
CAD,本行買入,23.47000,23.74000,23.73000,23.70900,23.68700,23.66200,23.62800,23.59400,23.56000,本行賣出,24.21000,23.96000,23.95500,23.94400,23.92400,23.89700,23.87300,23.84900,23.82500,
SGD,本行買入,21.68000,22.10000,22.08800,22.06500,22.04300,22.02300,21.99800,21.97300,21.94800,本行賣出,22.46000,22.28000,22.27600,22.26900,22.25500,22.23500,22.21700,22.20000,22.18200,
CHF,本行買入,30.34000,30.87000,30.87300,30.88000,30.89800,30.91600,30.93300,30.95100,30.96800,本行賣出,31.40000,31.16000,31.17000,31.18900,31.21100,31.22700,31.25800,31.28800,31.31900,
JPY,本行買入,0.26470,0.27110,0.27110,0.27100,0.27110,0.27110,0.27110,0.27110,0.27110,本行賣出,0.27570,0.27510,0.27520,0.27530,0.27530,0.27530,0.27550,0.27560,0.27570,
ZAR,本行買入,0.00000,2.24000,2.23400,2.22300,2.20900,2.19500,2.18000,2.16600,2.15200,本行賣出,0.00000,2.32000,2.31600,2.30700,2.29300,2.27900,2.26500,2.25200,2.23800,
SEK,本行買入,3.32000,3.66000,3.66000,3.66000,3.66100,3.66200,3.66300,3.66400,3.66400,本行賣出,3.83000,3.76000,3.76100,3.76300,3.76500,3.76600,3.76800,3.77000,3.77300,
NZD,本行買入,21.88000,22.12000,22.10200,22.06700,22.02700,21.98300,21.93500,21.88800,21.84000,本行賣出,22.51000,22.32000,22.30700,22.28100,22.24400,22.19900,22.16000,22.12100,22.08200,
THB,本行買入,0.80460,0.89310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.94760,0.93310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.55030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.68330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.97000,35.47000,35.46900,35.46800,35.47700,35.48500,35.48900,35.49400,35.49900,本行賣出,36.12000,35.87000,35.88000,35.90100,35.91500,35.92400,35.94500,35.96600,35.98600,
KRW,本行買入,0.02509,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02899,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.98700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.55700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.40600,4.47800,4.47300,4.46300,4.44710,4.43390,4.41700,4.40010,4.38330,本行賣出,4.56800,4.52800,4.52520,4.51970,4.50880,4.49660,4.48420,4.47190,4.45960,
