幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.38500, 31.68500, 31.67500, 31.65600, 31.63000, 31.60700, 31.57300, 31.54500, 31.51700,     賣出, 31.92700, 31.78500, 31.77900, 31.76700, 31.74200, 31.72000, 31.69700, 31.67500, 31.66000,
 HKD,     買入,  3.94100,  4.06100,  4.06000,  4.05800,  4.05600,  4.05500,  4.05200,  4.04800,  4.04500,     賣出,  4.13600,  4.12100,  4.12100,  4.12100,  4.12000,  4.11800,  4.11700,  4.11500,  4.11400,
 GBP,     買入, 40.64000, 41.51000, 41.54800, 41.62400, 41.62900, 41.62100, 41.61200, 41.60300, 41.59300,     賣出, 42.57000, 41.93000, 41.88700, 41.80000, 41.80500, 41.79700, 41.80300, 41.81000, 41.81600,
 AUD,     買入, 23.63000, 23.82000, 23.80500, 23.77500, 23.74000, 23.70600, 23.66600, 23.63100, 23.59100,     賣出, 24.29000, 24.05000, 24.04100, 24.02300, 23.98900, 23.95500, 23.92300, 23.89700, 23.86500,
 CAD,     買入, 23.85000, 24.12000, 24.05400, 23.92300, 23.91000, 23.89400, 23.87600, 23.85700, 23.83900,     賣出, 24.59000, 24.34000, 24.39700, 24.51200, 24.49900, 24.48200, 24.47200, 24.46200, 24.45200,
 SGD,     買入, 22.78000, 23.20000, 23.19200, 23.17500, 23.14900, 23.13500, 23.11300, 23.09100, 23.06900,     賣出, 23.56000, 23.38000, 23.38000, 23.38000, 23.36000, 23.33800, 23.32400, 23.30900, 23.29500,
 CHF,     買入, 31.58000, 32.11000, 32.02700, 31.86000, 31.89000, 31.92200, 31.95200, 31.98200, 32.01200,     賣出, 32.64000, 32.40000, 32.51300, 32.73800, 32.77100, 32.80200, 32.84500, 32.88900, 32.93200,
 JPY,     買入,  0.29900,  0.30540,  0.30420,  0.30170,  0.30180,  0.30190,  0.30210,  0.30220,  0.30230,     賣出,  0.31000,  0.30940,  0.31110,  0.31460,  0.31480,  0.31500,  0.31530,  0.31550,  0.31580,
 ZAR,     買入,  0.00000,  2.11000,  2.09500,  2.06600,  2.05200,  2.03800,  2.02300,  2.00900,  1.99400,     賣出,  0.00000,  2.19000,  2.19500,  2.20400,  2.18900,  2.17400,  2.16000,  2.14500,  2.13100,
 SEK,     買入,  3.32000,  3.66000,  3.66100,  3.66200,  3.66500,  3.66700,  3.66900,  3.67100,  3.67400,     賣出,  3.83000,  3.76000,  3.76200,  3.76500,  3.76800,  3.77000,  3.77400,  3.77700,  3.78100,
 NZD,     買入, 22.71000, 22.95000, 22.97000, 23.00900, 22.96400, 22.92000, 22.87500, 22.83100, 22.78600,     賣出, 23.34000, 23.15000, 23.09900, 22.99700, 22.95200, 22.90800, 22.87200, 22.83600, 22.80000,
 THB,     買入,  0.81310,  0.90160,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95610,  0.94160,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63070,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76370,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.69000, 35.19000, 35.25200, 35.37700, 35.39700, 35.41300, 35.43000, 35.44600, 35.46200,     賣出, 35.84000, 35.59000, 35.52500, 35.39600, 35.42300, 35.44400, 35.47800, 35.51200, 35.54500,
 KRW,     買入,  0.02658,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03048,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00105,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00155,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.54500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.34000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.64600,  4.71800,  4.71300,  4.70310,  4.69090,  4.67910,  4.66620,  4.65340,  4.64060,     賣出,  4.80800,  4.76800,  4.76670,  4.76400,  4.75440,  4.74570,  4.73660,  4.72750,  4.71850,
