幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.93500,30.23500,30.21900,30.18800,30.14700,30.10300,30.05800,30.01300,29.95700,本行賣出,30.47700,30.33500,30.32300,30.30000,30.26000,30.21500,30.17700,30.13700,30.10300,
HKD,本行買入,3.71900,3.83900,3.83800,3.83600,3.83400,3.83200,3.82800,3.82500,3.82100,本行賣出,3.91400,3.89900,3.89900,3.89800,3.89700,3.89400,3.89200,3.89000,3.88800,
GBP,本行買入,37.77000,38.64000,38.63200,38.61500,38.60300,38.58700,38.56300,38.53900,38.51400,本行賣出,39.70000,39.06000,39.05900,39.05800,39.05100,39.03200,39.02500,39.01700,39.01000,
AUD,本行買入,23.59000,23.78000,23.76100,23.72300,23.68300,23.64200,23.59400,23.54700,23.50100,本行賣出,24.25000,24.01000,23.99900,23.97700,23.93900,23.89700,23.85800,23.82100,23.78300,
CAD,本行買入,23.67000,23.94000,23.93000,23.90900,23.88700,23.86200,23.82800,23.79400,23.76000,本行賣出,24.41000,24.16000,24.15500,24.14400,24.12400,24.09700,24.07300,24.04900,24.02500,
SGD,本行買入,21.72000,22.14000,22.12800,22.10500,22.08300,22.06300,22.03800,22.01300,21.98800,本行賣出,22.50000,22.32000,22.31600,22.30900,22.29500,22.27500,22.25700,22.24000,22.22200,
CHF,本行買入,30.60000,31.13000,31.13300,31.14000,31.15800,31.17600,31.19300,31.21100,31.22800,本行賣出,31.66000,31.42000,31.43000,31.44900,31.47100,31.48700,31.51800,31.54800,31.57900,
JPY,本行買入,0.26840,0.27480,0.27480,0.27470,0.27470,0.27470,0.27470,0.27480,0.27480,本行賣出,0.27940,0.27880,0.27880,0.27890,0.27900,0.27900,0.27920,0.27930,0.27950,
ZAR,本行買入,0.00000,2.24000,2.23400,2.22300,2.20900,2.19500,2.18000,2.16600,2.15200,本行賣出,0.00000,2.32000,2.31600,2.30700,2.29300,2.27900,2.26500,2.25200,2.23800,
SEK,本行買入,3.35000,3.69000,3.69000,3.69000,3.69100,3.69200,3.69300,3.69400,3.69400,本行賣出,3.86000,3.79000,3.79100,3.79300,3.79500,3.79600,3.79800,3.80000,3.80300,
NZD,本行買入,21.59000,21.83000,21.81200,21.77700,21.73700,21.69300,21.64500,21.59800,21.55000,本行賣出,22.22000,22.03000,22.01700,21.99100,21.95400,21.90900,21.87000,21.83100,21.79200,
THB,本行買入,0.80700,0.89550,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.95000,0.93550,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.54260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.67560,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.92000,35.42000,35.41900,35.41700,35.42700,35.43400,35.43800,35.44200,35.44600,本行賣出,36.07000,35.82000,35.82700,35.84200,35.85600,35.86500,35.88500,35.90600,35.92600,
KRW,本行買入,0.02506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02896,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.00800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.57800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.44700,4.51900,4.51450,4.50540,4.49110,4.47410,4.45620,4.43840,4.42070,本行賣出,4.60900,4.56900,4.56600,4.56000,4.54880,4.53540,4.52290,4.51050,4.49810,
