幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.04500, 31.34500, 31.33700, 31.32200, 31.30200, 31.28100, 31.25400, 31.23000, 31.19400,     賣出, 31.58700, 31.44500, 31.44100, 31.43300, 31.41400, 31.39300, 31.37400, 31.35400, 31.33800,
 HKD,     買入,  3.89700,  4.01700,  4.01600,  4.01500,  4.01300,  4.01200,  4.01000,  4.00800,  4.00500,     賣出,  4.09200,  4.07700,  4.07700,  4.07800,  4.07700,  4.07600,  4.07500,  4.07400,  4.07300,
 GBP,     買入, 39.60000, 40.47000, 40.46400, 40.45200, 40.45200, 40.44700, 40.43800, 40.42900, 40.42000,     賣出, 41.53000, 40.89000, 40.89500, 40.90500, 40.90500, 40.90300, 40.90900, 40.91500, 40.92100,
 AUD,     買入, 23.85000, 24.04000, 24.02200, 23.98600, 23.94900, 23.91200, 23.87000, 23.83000, 23.78800,     賣出, 24.51000, 24.27000, 24.26200, 24.24500, 24.21000, 24.17300, 24.13900, 24.10800, 24.07700,
 CAD,     買入, 23.83000, 24.10000, 24.09400, 24.08300, 24.06900, 24.05500, 24.03700, 24.01900, 24.00100,     賣出, 24.57000, 24.32000, 24.32000, 24.31900, 24.30700, 24.29300, 24.28400, 24.27500, 24.26500,
 SGD,     買入, 22.81000, 23.23000, 23.22100, 23.20200, 23.18100, 23.16200, 23.13700, 23.11200, 23.08700,     賣出, 23.59000, 23.41000, 23.41000, 23.40900, 23.39000, 23.37100, 23.35400, 23.33600, 23.31800,
 CHF,     買入, 31.52000, 32.05000, 32.05500, 32.06600, 32.09100, 32.12300, 32.15400, 32.18600, 32.21700,     賣出, 32.58000, 32.34000, 32.36200, 32.40500, 32.44600, 32.48200, 32.52800, 32.57400, 32.62100,
 JPY,     買入,  0.29930,  0.30570,  0.30570,  0.30570,  0.30600,  0.30610,  0.30630,  0.30650,  0.30660,     賣出,  0.31030,  0.30970,  0.30980,  0.31000,  0.31040,  0.31050,  0.31090,  0.31120,  0.31150,
 ZAR,     買入,  0.00000,  2.30000,  2.29400,  2.28300,  2.26800,  2.25400,  2.23900,  2.22400,  2.20900,     賣出,  0.00000,  2.38000,  2.37600,  2.36700,  2.35200,  2.33800,  2.32300,  2.30900,  2.29500,
 SEK,     買入,  3.33000,  3.67000,  3.67100,  3.67200,  3.67600,  3.67900,  3.68100,  3.68400,  3.68700,     賣出,  3.84000,  3.77000,  3.77200,  3.77600,  3.78000,  3.78300,  3.78700,  3.79100,  3.79500,
 NZD,     買入, 22.27000, 22.51000, 22.49100, 22.45200, 22.40800, 22.36400, 22.31900, 22.27500, 22.23000,     賣出, 22.90000, 22.71000, 22.69900, 22.67800, 22.63500, 22.59200, 22.55500, 22.51800, 22.48200,
 THB,     買入,  0.79730,  0.88580,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.94030,  0.92580,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.62430,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.75730,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.29000, 34.79000, 34.79200, 34.79600, 34.82300, 34.84200, 34.85800, 34.87300, 34.88900,     賣出, 35.44000, 35.19000, 35.20300, 35.23000, 35.26400, 35.28600, 35.32000, 35.35400, 35.38800,
 KRW,     買入,  0.02670,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03060,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00103,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00153,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.56000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.35500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.62200,  4.69400,  4.69080,  4.68430,  4.67520,  4.66430,  4.65280,  4.64140,  4.63000,     賣出,  4.78400,  4.74400,  4.74200,  4.73790,  4.73070,  4.72300,  4.71440,  4.70590,  4.69740,
