幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.82500,30.12500,30.11000,30.08100,30.02200,29.96700,29.91700,29.86000,29.79700,本行賣出,30.36700,30.22500,30.21500,30.19400,30.13300,30.07900,30.03400,29.98300,29.93700,
HKD,本行買入,3.71900,3.83900,3.83700,3.83400,3.83100,3.82300,3.81700,3.81200,3.80600,本行賣出,3.91400,3.89900,3.89800,3.89600,3.89300,3.88600,3.88200,3.87700,3.87300,
GBP,本行買入,38.56000,39.43000,39.41500,39.38500,39.35800,39.30900,39.26100,39.21300,39.16400,本行賣出,40.49000,39.85000,39.84600,39.83800,39.81200,39.75900,39.72800,39.69700,39.66600,
AUD,本行買入,22.86000,23.05000,23.03200,22.99600,22.95300,22.89000,22.83600,22.78300,22.72900,本行賣出,23.52000,23.28000,23.26800,23.24500,23.20400,23.13800,23.09400,23.05000,23.00700,
CAD,本行買入,23.33000,23.60000,23.58600,23.55800,23.52800,23.47900,23.43300,23.38800,23.34200,本行賣出,24.07000,23.82000,23.81300,23.80000,23.77100,23.71900,23.68500,23.65000,23.61600,
SGD,本行買入,21.66000,22.08000,22.06500,22.03500,22.00600,21.96000,21.92000,21.88100,21.84200,本行賣出,22.44000,22.26000,22.25500,22.24400,22.21700,22.17000,22.14200,22.11300,22.08500,
CHF,本行買入,29.54000,30.07000,30.06900,30.06700,30.07700,30.08100,30.08300,30.08400,30.08600,本行賣出,30.60000,30.36000,30.36800,30.38500,30.39700,30.39900,30.41300,30.42800,30.44200,
JPY,本行買入,0.25780,0.26420,0.26420,0.26410,0.26420,0.26410,0.26410,0.26400,0.26400,本行賣出,0.26880,0.26820,0.26820,0.26830,0.26830,0.26830,0.26830,0.26840,0.26840,
ZAR,本行買入,0.00000,2.09000,2.08500,2.07400,2.06100,2.04500,2.03000,2.01600,2.00200,本行賣出,0.00000,2.17000,2.16600,2.15700,2.14400,2.12700,2.11400,2.10100,2.08700,
SEK,本行買入,3.22000,3.56000,3.56000,3.55900,3.55900,3.55900,3.55800,3.55700,3.55600,本行賣出,3.73000,3.66000,3.66100,3.66200,3.66300,3.66200,3.66300,3.66400,3.66500,
NZD,本行買入,20.65000,20.89000,20.87100,20.83200,20.79000,20.72800,20.67600,20.62400,20.57200,本行賣出,21.28000,21.09000,21.07900,21.05700,21.01500,20.95200,20.90900,20.86600,20.82300,
THB,本行買入,0.80780,0.89630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.95080,0.93630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.53940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.67240,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.32000,34.82000,34.82000,34.81900,34.82600,34.82900,34.82700,34.82400,34.82100,本行賣出,35.47000,35.22000,35.22900,35.24700,35.25300,35.25800,35.26800,35.27700,35.28600,
KRW,本行買入,0.02531,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.07400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.64400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.45200,4.52400,4.51870,4.50800,4.48760,4.46700,4.44810,4.42940,4.41060,本行賣出,4.61400,4.57400,4.57030,4.56290,4.54660,4.53030,4.51670,4.50310,4.48960,
