幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.02000,30.32000,30.30500,30.27500,30.23500,30.19300,30.15000,30.10800,30.05000,本行賣出,30.56200,30.42000,30.40900,30.38600,30.34800,30.30500,30.26900,30.23200,30.18900,
HKD,本行買入,3.73800,3.85800,3.85700,3.85600,3.85400,3.85200,3.84800,3.84300,3.83900,本行賣出,3.93300,3.91800,3.91800,3.91900,3.91800,3.91500,3.91200,3.90900,3.90600,
GBP,本行買入,38.47000,39.34000,39.33400,39.32300,39.31100,39.29500,39.26500,39.23500,39.20500,本行賣出,40.40000,39.76000,39.76400,39.77200,39.76300,39.74900,39.73400,39.71800,39.70300,
AUD,本行買入,23.67000,23.86000,23.84400,23.81100,23.77700,23.73600,23.68800,23.64100,23.59400,本行賣出,24.33000,24.09000,24.08300,24.06800,24.03500,23.99600,23.95600,23.91700,23.87800,
CAD,本行買入,23.90000,24.17000,24.16300,24.15000,24.13400,24.11100,24.08000,24.04900,24.01800,本行賣出,24.64000,24.39000,24.38900,24.38800,24.37500,24.35400,24.33100,24.30800,24.28500,
SGD,本行買入,21.77000,22.19000,22.18200,22.16600,22.15200,22.13000,22.10400,22.07700,22.05000,本行賣出,22.55000,22.37000,22.36900,22.36600,22.35300,22.33300,22.31600,22.29800,22.28000,
CHF,本行買入,31.12000,31.65000,31.65600,31.66700,31.68900,31.71100,31.72500,31.74000,31.75500,本行賣出,32.18000,31.94000,31.95400,31.98300,32.00800,32.03100,32.05700,32.08400,32.11100,
JPY,本行買入,0.26320,0.26960,0.26960,0.26950,0.26950,0.26960,0.26960,0.26960,0.26960,本行賣出,0.27420,0.27360,0.27360,0.27370,0.27380,0.27380,0.27390,0.27400,0.27410,
ZAR,本行買入,0.00000,2.28000,2.27400,2.26300,2.24900,2.23400,2.21900,2.20400,2.18900,本行賣出,0.00000,2.36000,2.35500,2.34600,2.33300,2.31900,2.30400,2.29000,2.27600,
SEK,本行買入,3.31000,3.65000,3.65000,3.65000,3.65300,3.65400,3.65500,3.65600,3.65700,本行賣出,3.82000,3.75000,3.75100,3.75400,3.75700,3.75800,3.76100,3.76300,3.76500,
NZD,本行買入,22.20000,22.44000,22.42500,22.39400,22.35700,22.31500,22.26500,22.21500,22.16600,本行賣出,22.83000,22.64000,22.63000,22.61100,22.57600,22.53500,22.49400,22.45200,22.41100,
THB,本行買入,0.80320,0.89170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.94620,0.93170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.55050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.68350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.61000,35.11000,35.11000,35.11000,35.12000,35.13300,35.13800,35.14300,35.14800,本行賣出,35.76000,35.51000,35.51800,35.53400,35.54800,35.56400,35.58300,35.60100,35.62000,
KRW,本行買入,0.02537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02927,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.02600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.59600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.39800,4.47000,4.46480,4.45440,4.43930,4.42400,4.40770,4.39140,4.37510,本行賣出,4.56000,4.52000,4.51640,4.50920,4.49760,4.48550,4.47370,4.46190,4.45010,
