幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.05000, 31.35000, 31.34300, 31.32800, 31.30800, 31.28500, 31.26000, 31.23000, 31.20300,     賣出, 31.59200, 31.45000, 31.44600, 31.43900, 31.41900, 31.39700, 31.37700, 31.35700, 31.34200,
 HKD,     買入,  3.89900,  4.01900,  4.01800,  4.01700,  4.01500,  4.01400,  4.01200,  4.01000,  4.00700,     賣出,  4.09400,  4.07900,  4.07900,  4.08000,  4.07900,  4.07800,  4.07700,  4.07600,  4.07500,
 GBP,     買入, 39.85000, 40.72000, 40.71400, 40.70200, 40.70200, 40.69700, 40.68800, 40.67900, 40.67000,     賣出, 41.78000, 41.14000, 41.14500, 41.15500, 41.15500, 41.15300, 41.15900, 41.16500, 41.17100,
 AUD,     買入, 23.77000, 23.96000, 23.94200, 23.90600, 23.86900, 23.83200, 23.79000, 23.75000, 23.70800,     賣出, 24.43000, 24.19000, 24.18200, 24.16500, 24.13000, 24.09300, 24.05900, 24.02800, 23.99700,
 CAD,     買入, 24.00000, 24.27000, 24.26400, 24.25300, 24.23900, 24.22500, 24.20700, 24.18900, 24.17100,     賣出, 24.74000, 24.49000, 24.49000, 24.48900, 24.47700, 24.46300, 24.45400, 24.44500, 24.43500,
 SGD,     買入, 22.86000, 23.28000, 23.27100, 23.25200, 23.23100, 23.21200, 23.18700, 23.16200, 23.13700,     賣出, 23.64000, 23.46000, 23.46000, 23.45900, 23.44000, 23.42100, 23.40400, 23.38600, 23.36800,
 CHF,     買入, 31.89000, 32.42000, 32.42500, 32.43600, 32.46100, 32.49300, 32.52400, 32.55600, 32.58700,     賣出, 32.95000, 32.71000, 32.73200, 32.77500, 32.81600, 32.85200, 32.89800, 32.94400, 32.99100,
 JPY,     買入,  0.30230,  0.30870,  0.30870,  0.30880,  0.30900,  0.30920,  0.30930,  0.30950,  0.30970,     賣出,  0.31330,  0.31270,  0.31280,  0.31300,  0.31330,  0.31350,  0.31380,  0.31410,  0.31450,
 ZAR,     買入,  0.00000,  2.29000,  2.28400,  2.27300,  2.25800,  2.24400,  2.22900,  2.21400,  2.19900,     賣出,  0.00000,  2.37000,  2.36600,  2.35700,  2.34200,  2.32800,  2.31300,  2.29900,  2.28500,
 SEK,     買入,  3.34000,  3.68000,  3.68100,  3.68200,  3.68600,  3.68900,  3.69100,  3.69400,  3.69700,     賣出,  3.85000,  3.78000,  3.78200,  3.78600,  3.79000,  3.79300,  3.79700,  3.80100,  3.80500,
 NZD,     買入, 22.43000, 22.67000, 22.65100, 22.61200, 22.56800, 22.52400, 22.47900, 22.43500, 22.39000,     賣出, 23.06000, 22.87000, 22.85900, 22.83800, 22.79500, 22.75200, 22.71500, 22.67800, 22.64200,
 THB,     買入,  0.80290,  0.89140,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.94590,  0.93140,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.62740,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76040,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.66000, 35.16000, 35.16300, 35.17000, 35.19400, 35.21200, 35.22900, 35.24600, 35.26300,     賣出, 35.81000, 35.56000, 35.57200, 35.59700, 35.62700, 35.65200, 35.68600, 35.72000, 35.75400,
 KRW,     買入,  0.02664,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03054,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00103,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00153,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.60700,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.40200,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.63500,  4.70700,  4.70380,  4.69740,  4.68880,  4.67860,  4.66720,  4.65570,  4.64440,     賣出,  4.79700,  4.75700,  4.75560,  4.75290,  4.74490,  4.73700,  4.72890,  4.72090,  4.71290,
