幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.74500,32.04500,32.03200,32.00600,31.96500,31.92700,31.88400,31.84700,31.80900,本行賣出,32.28700,32.14500,32.13600,32.11700,32.08400,32.04000,32.02200,31.98500,31.96300,
HKD,本行買入,3.98800,4.10800,4.10600,4.10200,4.09600,4.08800,4.08200,4.07600,4.07000,本行賣出,4.18300,4.16800,4.16700,4.16500,4.16000,4.15500,4.15000,4.14600,4.14100,
GBP,本行買入,38.24000,39.11000,39.09600,39.06700,39.03600,39.00000,38.97700,38.95300,38.93000,本行賣出,40.17000,39.53000,39.53100,39.53200,39.50500,39.48500,39.47300,39.46100,39.44900,
AUD,本行買入,23.16000,23.35000,23.32800,23.28300,23.23500,23.17900,23.13100,23.08300,23.03700,本行賣出,23.82000,23.58000,23.56900,23.54700,23.50200,23.45500,23.41500,23.37300,23.33400,
CAD,本行買入,23.85000,24.12000,24.10800,24.08400,24.06200,24.02700,24.00500,23.98200,23.95900,本行賣出,24.59000,24.34000,24.33700,24.33200,24.31100,24.28700,24.27000,24.25400,24.23800,
SGD,本行買入,21.77000,22.19000,22.17400,22.14200,22.10200,22.06300,22.03200,22.00000,21.96900,本行賣出,22.55000,22.37000,22.36400,22.35200,22.32100,22.29100,22.26500,22.23900,22.21300,
CHF,本行買入,30.84000,31.37000,31.36500,31.35600,31.36700,31.37300,31.39400,31.41600,31.43700,本行賣出,31.90000,31.66000,31.67900,31.71600,31.72500,31.74700,31.77700,31.80800,31.83800,
JPY,本行買入,0.26510,0.27150,0.27150,0.27140,0.27140,0.27150,0.27160,0.27170,0.27180,本行賣出,0.27610,0.27550,0.27560,0.27570,0.27580,0.27590,0.27620,0.27640,0.27660,
ZAR,本行買入,0.00000,2.29000,2.28300,2.27000,2.25400,2.23800,2.22100,2.20500,2.18900,本行賣出,0.00000,2.37000,2.36500,2.35500,2.34000,2.32400,2.30900,2.29300,2.27700,
SEK,本行買入,3.16000,3.50000,3.50000,3.50000,3.50000,3.50000,3.50100,3.50200,3.50300,本行賣出,3.67000,3.60000,3.60100,3.60300,3.60400,3.60500,3.60800,3.61000,3.61200,
NZD,本行買入,22.00000,22.24000,22.21600,22.16800,22.12000,22.06100,22.01100,21.96000,21.91000,本行賣出,22.63000,22.44000,22.42700,22.40000,22.35600,22.30800,22.26600,22.22400,22.18100,
THB,本行買入,0.79350,0.88200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.93650,0.92200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.59840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.73140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00278,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.10000,33.60000,33.59700,33.59100,33.59000,33.60900,33.61900,33.62900,33.63900,本行賣出,34.25000,34.00000,34.01100,34.03400,34.04200,34.06000,34.09000,34.11900,34.14900,
KRW,本行買入,0.02487,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02877,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.08200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.68200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.56700,4.63900,4.61400,4.56410,4.52810,4.49800,4.47430,4.45080,4.42740,本行賣出,4.72900,4.68900,4.67020,4.63250,4.60540,4.58250,4.56530,4.54830,4.53140,
