幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.06500, 31.36500, 31.35500, 31.33600, 31.31100, 31.28600, 31.25400, 31.22700, 31.19600,     賣出, 31.60700, 31.46500, 31.45900, 31.44800, 31.42300, 31.39800, 31.37700, 31.35700, 31.34100,
 HKD,     買入,  3.90000,  4.02000,  4.01900,  4.01700,  4.01500,  4.01400,  4.01100,  4.00700,  4.00400,     賣出,  4.09500,  4.08000,  4.08000,  4.08000,  4.07900,  4.07700,  4.07600,  4.07400,  4.07300,
 GBP,     買入, 40.78000, 41.65000, 41.68800, 41.76400, 41.76900, 41.76100, 41.75200, 41.74300, 41.73300,     賣出, 42.71000, 42.07000, 42.02700, 41.94000, 41.94500, 41.93700, 41.94300, 41.95000, 41.95600,
 AUD,     買入, 23.64000, 23.83000, 23.81500, 23.78500, 23.75000, 23.71600, 23.67600, 23.64100, 23.60100,     賣出, 24.30000, 24.06000, 24.05100, 24.03300, 23.99900, 23.96500, 23.93300, 23.90700, 23.87500,
 CAD,     買入, 23.93000, 24.20000, 24.13400, 24.00300, 23.99000, 23.97400, 23.95600, 23.93700, 23.91900,     賣出, 24.67000, 24.42000, 24.47700, 24.59200, 24.57900, 24.56200, 24.55200, 24.54200, 24.53200,
 SGD,     買入, 22.63000, 23.05000, 23.04200, 23.02500, 22.99900, 22.98500, 22.96300, 22.94100, 22.91900,     賣出, 23.41000, 23.23000, 23.23000, 23.23000, 23.21000, 23.18800, 23.17400, 23.15900, 23.14500,
 CHF,     買入, 31.35000, 31.88000, 31.79700, 31.63000, 31.66000, 31.69200, 31.72200, 31.75200, 31.78200,     賣出, 32.41000, 32.17000, 32.28300, 32.50800, 32.54100, 32.57200, 32.61500, 32.65900, 32.70200,
 JPY,     買入,  0.29470,  0.30110,  0.30110,  0.30120,  0.30130,  0.30130,  0.30150,  0.30160,  0.30170,     賣出,  0.30570,  0.30510,  0.30520,  0.30550,  0.30570,  0.30570,  0.30600,  0.30630,  0.30660,
 ZAR,     買入,  0.00000,  2.14000,  2.12500,  2.09600,  2.08200,  2.06800,  2.05300,  2.03900,  2.02400,     賣出,  0.00000,  2.22000,  2.22500,  2.23400,  2.21900,  2.20400,  2.19000,  2.17500,  2.16100,
 SEK,     買入,  3.28000,  3.62000,  3.62100,  3.62200,  3.62500,  3.62700,  3.62900,  3.63100,  3.63400,     賣出,  3.79000,  3.72000,  3.72200,  3.72500,  3.72800,  3.73000,  3.73400,  3.73700,  3.74100,
 NZD,     買入, 22.64000, 22.88000, 22.90000, 22.93900, 22.89400, 22.85000, 22.80500, 22.76100, 22.71600,     賣出, 23.27000, 23.08000, 23.02900, 22.92700, 22.88200, 22.83800, 22.80200, 22.76600, 22.73000,
 THB,     買入,  0.79940,  0.88790,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.94240,  0.92790,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.62520,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.75820,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.32000, 34.82000, 34.82000, 34.82100, 34.84000, 34.85400, 34.86900, 34.88400, 34.89900,     賣出, 35.47000, 35.22000, 35.23200, 35.25600, 35.28300, 35.30100, 35.33400, 35.36700, 35.40000,
 KRW,     買入,  0.02670,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03060,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00104,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00154,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.46300,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.25800,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.59800,  4.67000,  4.66550,  4.65650,  4.64510,  4.63230,  4.61930,  4.60640,  4.59350,     賣出,  4.76000,  4.72000,  4.71780,  4.71350,  4.70310,  4.69320,  4.68440,  4.67570,  4.66700,
