幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.84500,30.14500,30.13000,30.10000,30.06000,30.01800,29.97600,29.93100,29.87700,本行賣出,30.38700,30.24500,30.23400,30.21100,30.17300,30.13000,30.09400,30.05200,30.02000,
HKD,本行買入,3.71300,3.83300,3.83200,3.83000,3.82800,3.82600,3.82200,3.81900,3.81500,本行賣出,3.90800,3.89300,3.89300,3.89200,3.89100,3.88800,3.88600,3.88400,3.88200,
GBP,本行買入,38.83000,39.70000,39.69200,39.67500,39.66300,39.64700,39.62300,39.59900,39.57400,本行賣出,40.76000,40.12000,40.11900,40.11800,40.11100,40.09200,40.08500,40.07700,40.07000,
AUD,本行買入,23.76000,23.95000,23.93100,23.89300,23.85300,23.81200,23.76400,23.71700,23.67100,本行賣出,24.42000,24.18000,24.16900,24.14700,24.10900,24.06700,24.02800,23.99100,23.95300,
CAD,本行買入,23.64000,23.91000,23.90000,23.87900,23.85700,23.83200,23.79800,23.76400,23.73000,本行賣出,24.38000,24.13000,24.12500,24.11400,24.09400,24.06700,24.04300,24.01900,23.99500,
SGD,本行買入,21.71000,22.13000,22.11800,22.09500,22.07300,22.05300,22.02800,22.00300,21.97800,本行賣出,22.49000,22.31000,22.30600,22.29900,22.28500,22.26500,22.24700,22.23000,22.21200,
CHF,本行買入,30.58000,31.11000,31.11300,31.12000,31.13800,31.15600,31.17300,31.19100,31.20800,本行賣出,31.64000,31.40000,31.41000,31.42900,31.45100,31.46700,31.49800,31.52800,31.55900,
JPY,本行買入,0.26450,0.27090,0.27090,0.27080,0.27090,0.27090,0.27090,0.27090,0.27090,本行賣出,0.27550,0.27490,0.27490,0.27500,0.27510,0.27510,0.27520,0.27530,0.27550,
ZAR,本行買入,0.00000,2.24000,2.23400,2.22300,2.20900,2.19500,2.18000,2.16600,2.15200,本行賣出,0.00000,2.32000,2.31600,2.30700,2.29300,2.27900,2.26500,2.25200,2.23800,
SEK,本行買入,3.34000,3.68000,3.68000,3.68000,3.68100,3.68200,3.68300,3.68400,3.68400,本行賣出,3.85000,3.78000,3.78100,3.78300,3.78500,3.78600,3.78800,3.79000,3.79300,
NZD,本行買入,22.13000,22.37000,22.35200,22.31700,22.27700,22.23300,22.18500,22.13800,22.09000,本行賣出,22.76000,22.57000,22.55700,22.53100,22.49400,22.44900,22.41000,22.37100,22.33200,
THB,本行買入,0.80360,0.89210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.94660,0.93210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.55040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.68340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.04000,35.54000,35.54000,35.54000,35.54900,35.55900,35.56500,35.57000,35.57500,本行賣出,36.19000,35.94000,35.94900,35.96600,35.98200,35.99400,36.01400,36.03300,36.05300,
KRW,本行買入,0.02515,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02905,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.98600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.55600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.38900,4.46100,4.45600,4.44590,4.42960,4.41630,4.39970,4.38320,4.36670,本行賣出,4.55100,4.51100,4.50780,4.50150,4.48910,4.47810,4.46640,4.45480,4.44310,
