幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.09000,30.39000,30.37600,30.34900,30.30700,30.26900,30.22500,30.18000,30.12800,本行賣出,30.63200,30.49000,30.48000,30.46000,30.42100,30.38300,30.34400,30.30700,30.26600,
HKD,本行買入,3.74800,3.86800,3.86700,3.86600,3.86400,3.86200,3.85800,3.85300,3.84900,本行賣出,3.94300,3.92800,3.92800,3.92900,3.92800,3.92500,3.92200,3.91900,3.91600,
GBP,本行買入,38.49000,39.36000,39.35400,39.34300,39.33100,39.31500,39.28500,39.25500,39.22500,本行賣出,40.42000,39.78000,39.78400,39.79200,39.78300,39.76900,39.75400,39.73800,39.72300,
AUD,本行買入,23.76000,23.95000,23.93400,23.90100,23.86700,23.82600,23.77800,23.73100,23.68400,本行賣出,24.42000,24.18000,24.17300,24.15800,24.12500,24.08600,24.04600,24.00700,23.96800,
CAD,本行買入,23.83000,24.10000,24.09300,24.08000,24.06400,24.04100,24.01000,23.97900,23.94800,本行賣出,24.57000,24.32000,24.31900,24.31800,24.30500,24.28400,24.26100,24.23800,24.21500,
SGD,本行買入,21.80000,22.22000,22.21200,22.19600,22.18200,22.16000,22.13400,22.10700,22.08000,本行賣出,22.58000,22.40000,22.39900,22.39600,22.38300,22.36300,22.34600,22.32800,22.31000,
CHF,本行買入,31.32000,31.85000,31.85600,31.86700,31.88900,31.91100,31.92500,31.94000,31.95500,本行賣出,32.38000,32.14000,32.15400,32.18300,32.20800,32.23100,32.25700,32.28400,32.31100,
JPY,本行買入,0.26400,0.27040,0.27040,0.27030,0.27030,0.27040,0.27040,0.27040,0.27040,本行賣出,0.27500,0.27440,0.27450,0.27460,0.27460,0.27470,0.27480,0.27480,0.27490,
ZAR,本行買入,0.00000,2.30000,2.29400,2.28300,2.26900,2.25400,2.23900,2.22400,2.20900,本行賣出,0.00000,2.38000,2.37500,2.36600,2.35300,2.33900,2.32400,2.31000,2.29600,
SEK,本行買入,3.31000,3.65000,3.65000,3.65000,3.65300,3.65400,3.65500,3.65600,3.65700,本行賣出,3.82000,3.75000,3.75100,3.75400,3.75700,3.75800,3.76100,3.76300,3.76500,
NZD,本行買入,22.30000,22.54000,22.52500,22.49400,22.45700,22.41500,22.36500,22.31500,22.26600,本行賣出,22.93000,22.74000,22.73000,22.71100,22.67600,22.63500,22.59400,22.55200,22.51100,
THB,本行買入,0.80650,0.89500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.94950,0.93500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.55140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.68440,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.75000,35.25000,35.24900,35.24700,35.25400,35.26800,35.27300,35.27900,35.28400,本行賣出,35.90000,35.65000,35.66200,35.68700,35.69900,35.71500,35.73300,35.75100,35.76900,
KRW,本行買入,0.02546,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02936,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.05300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.58800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.40500,4.47700,4.47150,4.46060,4.44560,4.43090,4.41470,4.39850,4.38250,本行賣出,4.56700,4.52700,4.52360,4.51670,4.50470,4.49320,4.48170,4.47020,4.45870,
