幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 30.92000, 31.22000, 31.21200, 31.19500, 31.17700, 31.15600, 31.12800, 31.10200, 31.07200,     賣出, 31.46200, 31.32000, 31.31600, 31.30700, 31.28800, 31.26800, 31.24900, 31.22800, 31.21300,
 HKD,     買入,  3.88100,  4.00100,  4.00000,  3.99900,  3.99700,  3.99600,  3.99400,  3.99200,  3.98900,     賣出,  4.07600,  4.06100,  4.06100,  4.06200,  4.06100,  4.06000,  4.05900,  4.05800,  4.05700,
 GBP,     買入, 39.60000, 40.47000, 40.46400, 40.45200, 40.45200, 40.44700, 40.43800, 40.42900, 40.42000,     賣出, 41.53000, 40.89000, 40.89500, 40.90500, 40.90500, 40.90300, 40.90900, 40.91500, 40.92100,
 AUD,     買入, 23.78000, 23.97000, 23.95200, 23.91600, 23.87900, 23.84200, 23.80000, 23.76000, 23.71800,     賣出, 24.44000, 24.20000, 24.19200, 24.17500, 24.14000, 24.10300, 24.06900, 24.03800, 24.00700,
 CAD,     買入, 23.55000, 23.82000, 23.81400, 23.80300, 23.78900, 23.77500, 23.75700, 23.73900, 23.72100,     賣出, 24.29000, 24.04000, 24.04000, 24.03900, 24.02700, 24.01300, 24.00400, 23.99500, 23.98500,
 SGD,     買入, 22.77000, 23.19000, 23.18100, 23.16200, 23.14100, 23.12200, 23.09700, 23.07200, 23.04700,     賣出, 23.55000, 23.37000, 23.37000, 23.36900, 23.35000, 23.33100, 23.31400, 23.29600, 23.27800,
 CHF,     買入, 31.39000, 31.92000, 31.92500, 31.93600, 31.96100, 31.99300, 32.02400, 32.05600, 32.08700,     賣出, 32.45000, 32.21000, 32.23200, 32.27500, 32.31600, 32.35200, 32.39800, 32.44400, 32.49100,
 JPY,     買入,  0.29990,  0.30630,  0.30630,  0.30630,  0.30660,  0.30670,  0.30690,  0.30700,  0.30720,     賣出,  0.31090,  0.31030,  0.31040,  0.31070,  0.31100,  0.31120,  0.31150,  0.31190,  0.31220,
 ZAR,     買入,  0.00000,  2.30000,  2.29400,  2.28300,  2.26800,  2.25400,  2.23900,  2.22400,  2.20900,     賣出,  0.00000,  2.38000,  2.37600,  2.36700,  2.35200,  2.33800,  2.32300,  2.30900,  2.29500,
 SEK,     買入,  3.31000,  3.65000,  3.65100,  3.65200,  3.65600,  3.65900,  3.66100,  3.66400,  3.66700,     賣出,  3.82000,  3.75000,  3.75200,  3.75600,  3.76000,  3.76300,  3.76700,  3.77100,  3.77500,
 NZD,     買入, 22.35000, 22.59000, 22.57100, 22.53200, 22.48800, 22.44400, 22.39900, 22.35500, 22.31000,     賣出, 22.98000, 22.79000, 22.77900, 22.75800, 22.71500, 22.67200, 22.63500, 22.59800, 22.56200,
 THB,     買入,  0.79480,  0.88330,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.93780,  0.92330,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.62040,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.75340,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.22000, 34.72000, 34.72100, 34.72200, 34.75200, 34.76900, 34.78600, 34.80300, 34.82000,     賣出, 35.37000, 35.12000, 35.13400, 35.16300, 35.19900, 35.22200, 35.25600, 35.29000, 35.32400,
 KRW,     買入,  0.02670,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03060,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00103,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00153,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.54500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.34000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.60700,  4.67900,  4.67550,  4.66840,  4.66020,  4.65010,  4.63880,  4.62750,  4.61620,     賣出,  4.76900,  4.72900,  4.72700,  4.72300,  4.71570,  4.70850,  4.70080,  4.69310,  4.68540,
