幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,28.99500,29.29500,29.27800,29.24500,29.20300,29.14800,29.08300,29.01200,28.95200,本行賣出,29.53700,29.39500,29.38300,29.35800,29.31600,29.26000,29.20400,29.14100,29.09700,
HKD,本行買入,3.60800,3.72300,3.72100,3.71700,3.71200,3.70700,3.70100,3.69400,3.68800,本行賣出,3.79800,3.78300,3.78200,3.78000,3.77600,3.77000,3.76600,3.76200,3.75700,
GBP,本行買入,39.62000,40.49000,40.47200,40.43700,40.39900,40.36600,40.32600,40.28500,40.24400,本行賣出,41.55000,40.91000,40.90500,40.89400,40.85800,40.82900,40.80200,40.77500,40.74800,
AUD,本行買入,23.12000,23.31000,23.29200,23.25500,23.21200,23.16300,23.11400,23.06300,23.01400,本行賣出,23.78000,23.54000,23.52900,23.50800,23.46400,23.41900,23.37700,23.33500,23.29400,
CAD,本行買入,23.12000,23.39000,23.37800,23.35500,23.31600,23.27300,23.23000,23.18700,23.14500,本行賣出,23.86000,23.61000,23.60700,23.60100,23.56100,23.52200,23.48800,23.45500,23.42200,
SGD,本行買入,21.70000,22.12000,22.10500,22.07500,22.04400,22.01200,21.97600,21.94000,21.90300,本行賣出,22.48000,22.30000,22.29400,22.28200,22.25200,22.22400,22.19600,22.16800,22.14000,
CHF,本行買入,29.79000,30.32000,30.31600,30.30900,30.31900,30.33400,30.33700,30.34000,30.34300,本行賣出,30.85000,30.61000,30.62000,30.64000,30.63800,30.65700,30.67900,30.70200,30.72400,
JPY,本行買入,0.25650,0.26290,0.26290,0.26280,0.26280,0.26290,0.26280,0.26270,0.26270,本行賣出,0.26750,0.26690,0.26700,0.26710,0.26710,0.26710,0.26720,0.26720,0.26720,
ZAR,本行買入,0.00000,2.38000,2.37400,2.36100,2.34700,2.33200,2.31700,2.30200,2.28700,本行賣出,0.00000,2.46000,2.45500,2.44600,2.43300,2.41800,2.40400,2.39000,2.37600,
SEK,本行買入,3.27000,3.61000,3.60900,3.60700,3.60700,3.60800,3.60700,3.60700,3.60600,本行賣出,3.78000,3.71000,3.71100,3.71300,3.71100,3.71200,3.71300,3.71500,3.71600,
NZD,本行買入,21.01000,21.25000,21.22900,21.18600,21.14100,21.09300,21.04300,20.99400,20.94400,本行賣出,21.64000,21.45000,21.43900,21.41800,21.37200,21.32700,21.28500,21.24300,21.20100,
THB,本行買入,0.81650,0.90500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.95950,0.94500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.50410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.63710,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.20000,35.70000,35.69900,35.69800,35.70600,35.71800,35.71400,35.71000,35.70600,本行賣出,36.35000,36.10000,36.11000,36.13000,36.14000,36.15500,36.16500,36.17600,36.18600,
KRW,本行買入,0.02570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00142,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.38300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.97300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.48200,4.55400,4.54800,4.53590,4.52020,4.50160,4.48220,4.46280,4.44350,本行賣出,4.64400,4.60400,4.60030,4.59290,4.58100,4.56570,4.55210,4.53850,4.52490,
