幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 32.08000, 32.38000, 32.37300, 32.35800, 32.33900, 32.31800, 32.29700, 32.27000, 32.24600,     賣出, 32.62200, 32.48000, 32.47700, 32.47000, 32.45200, 32.42900, 32.41300, 32.39700, 32.38600,
 HKD,     買入,  4.02800,  4.14800,  4.14700,  4.14600,  4.14500,  4.14400,  4.14100,  4.13800,  4.13500,     賣出,  4.22300,  4.20800,  4.20800,  4.20900,  4.20800,  4.20700,  4.20500,  4.20300,  4.20100,
 GBP,     買入, 44.90000, 45.77000, 45.75600, 45.72900, 45.71100, 45.68900, 45.66900, 45.64800, 45.62800,     賣出, 46.83000, 46.19000, 46.18900, 46.18700, 46.16900, 46.15200, 46.14400, 46.13600, 46.12800,
 AUD,     買入, 23.62000, 23.81000, 23.79200, 23.75600, 23.71900, 23.68100, 23.63900, 23.60000, 23.56000,     賣出, 24.28000, 24.04000, 24.02800, 24.00500, 23.96900, 23.93200, 23.89700, 23.86400, 23.83100,
 CAD,     買入, 24.84000, 25.11000, 25.10100, 25.08200, 25.06900, 25.05400, 25.03700, 25.02100, 25.00400,     賣出, 25.58000, 25.33000, 25.32800, 25.32300, 25.31100, 25.29800, 25.28800, 25.27800, 25.26800,
 SGD,     買入, 23.41000, 23.83000, 23.81600, 23.78700, 23.76000, 23.73500, 23.70500, 23.67500, 23.64500,     賣出, 24.19000, 24.01000, 24.00600, 23.99800, 23.97600, 23.94600, 23.92400, 23.90200, 23.88000,
 CHF,     買入, 32.91000, 33.44000, 33.44400, 33.45200, 33.47700, 33.50300, 33.53100, 33.55900, 33.58700,     賣出, 33.97000, 33.73000, 33.74400, 33.77300, 33.79900, 33.82900, 33.86600, 33.90300, 33.94000,
 JPY,     買入,  0.29690,  0.30330,  0.30340,  0.30350,  0.30360,  0.30370,  0.30380,  0.30400,  0.30410,     賣出,  0.30790,  0.30730,  0.30750,  0.30780,  0.30790,  0.30800,  0.30830,  0.30860,  0.30880,
 ZAR,     買入,  0.00000,  2.07000,  2.06500,  2.05500,  2.04100,  2.02700,  2.01300,  1.99900,  1.98600,     賣出,  0.00000,  2.17000,  2.16600,  2.15700,  2.14400,  2.13000,  2.11700,  2.10400,  2.09100,
 SEK,     買入,  3.52000,  3.86000,  3.86000,  3.86100,  3.86200,  3.86500,  3.86800,  3.87000,  3.87200,     賣出,  4.03000,  3.96000,  3.96100,  3.96400,  3.96700,  3.96900,  3.97300,  3.97600,  3.97900,
 NZD,     買入, 22.45000, 22.69000, 22.66900, 22.62600, 22.58300, 22.53600, 22.49100, 22.44600, 22.40000,     賣出, 23.08000, 22.89000, 22.87700, 22.85100, 22.80800, 22.76300, 22.72400, 22.68500, 22.64600,
 THB,     買入,  0.81530,  0.90380,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95830,  0.94380,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.64940,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.78240,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.69000, 36.19000, 36.19300, 36.19900, 36.21300, 36.22800, 36.24100, 36.25400, 36.26700,     賣出, 36.84000, 36.59000, 36.60600, 36.63900, 36.65800, 36.67500, 36.70400, 36.73300, 36.76200,
 KRW,     買入,  0.02587,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.02977,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00108,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00158,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.67100,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.46600,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.81200,  4.88400,  4.88080,  4.87440,  4.86500,  4.85420,  4.84180,  4.82940,  4.81710,     賣出,  4.97400,  4.93400,  4.93260,  4.92980,  4.92230,  4.91310,  4.90390,  4.89470,  4.88560,
