幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.03000, 31.33000, 31.32200, 31.30600, 31.28800, 31.26600, 31.24000, 31.21500, 31.18400,     賣出, 31.57200, 31.43000, 31.42600, 31.41900, 31.40100, 31.37900, 31.36000, 31.34100, 31.32700,
 HKD,     買入,  3.89500,  4.01500,  4.01400,  4.01300,  4.01100,  4.01000,  4.00800,  4.00600,  4.00300,     賣出,  4.09000,  4.07500,  4.07500,  4.07600,  4.07500,  4.07400,  4.07300,  4.07200,  4.07100,
 GBP,     買入, 39.50000, 40.37000, 40.36400, 40.35200, 40.35200, 40.34700, 40.33800, 40.32900, 40.32000,     賣出, 41.43000, 40.79000, 40.79500, 40.80500, 40.80500, 40.80300, 40.80900, 40.81500, 40.82100,
 AUD,     買入, 23.72000, 23.91000, 23.89200, 23.85600, 23.81900, 23.78200, 23.74000, 23.70000, 23.65800,     賣出, 24.38000, 24.14000, 24.13200, 24.11500, 24.08000, 24.04300, 24.00900, 23.97800, 23.94700,
 CAD,     買入, 23.84000, 24.11000, 24.10400, 24.09300, 24.07900, 24.06500, 24.04700, 24.02900, 24.01100,     賣出, 24.58000, 24.33000, 24.33000, 24.32900, 24.31700, 24.30300, 24.29400, 24.28500, 24.27500,
 SGD,     買入, 22.80000, 23.22000, 23.21100, 23.19200, 23.17100, 23.15200, 23.12700, 23.10200, 23.07700,     賣出, 23.58000, 23.40000, 23.40000, 23.39900, 23.38000, 23.36100, 23.34400, 23.32600, 23.30800,
 CHF,     買入, 31.49000, 32.02000, 32.02500, 32.03600, 32.06100, 32.09300, 32.12400, 32.15600, 32.18700,     賣出, 32.55000, 32.31000, 32.33200, 32.37500, 32.41600, 32.45200, 32.49800, 32.54400, 32.59100,
 JPY,     買入,  0.30150,  0.30790,  0.30790,  0.30790,  0.30820,  0.30840,  0.30850,  0.30870,  0.30890,     賣出,  0.31250,  0.31190,  0.31200,  0.31230,  0.31260,  0.31280,  0.31310,  0.31340,  0.31380,
 ZAR,     買入,  0.00000,  2.29000,  2.28400,  2.27300,  2.25800,  2.24400,  2.22900,  2.21400,  2.19900,     賣出,  0.00000,  2.37000,  2.36600,  2.35700,  2.34200,  2.32800,  2.31300,  2.29900,  2.28500,
 SEK,     買入,  3.32000,  3.66000,  3.66100,  3.66200,  3.66600,  3.66900,  3.67100,  3.67400,  3.67700,     賣出,  3.83000,  3.76000,  3.76200,  3.76600,  3.77000,  3.77300,  3.77700,  3.78100,  3.78500,
 NZD,     買入, 22.19000, 22.43000, 22.41100, 22.37200, 22.32800, 22.28400, 22.23900, 22.19500, 22.15000,     賣出, 22.82000, 22.63000, 22.61900, 22.59800, 22.55500, 22.51200, 22.47500, 22.43800, 22.40200,
 THB,     買入,  0.80030,  0.88880,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.94330,  0.92880,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.62500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.75800,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.33000, 34.83000, 34.83200, 34.83600, 34.86000, 34.87900, 34.89600, 34.91300, 34.93100,     賣出, 35.48000, 35.23000, 35.24500, 35.27500, 35.30800, 35.32900, 35.36400, 35.39800, 35.43300,
 KRW,     買入,  0.02675,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03065,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00103,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00153,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.55900,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.35400,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.62100,  4.69300,  4.68950,  4.68250,  4.67430,  4.66320,  4.65140,  4.63960,  4.62780,     賣出,  4.78300,  4.74300,  4.74120,  4.73750,  4.73090,  4.72230,  4.71420,  4.70620,  4.69820,
