幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.28000,29.58000,29.55900,29.51600,29.45700,29.37500,29.29500,29.22000,29.13600,本行賣出,29.82200,29.68000,29.66300,29.62900,29.57200,29.48900,29.42200,29.35000,29.27500,
HKD,本行買入,3.63000,3.74500,3.74300,3.74000,3.73600,3.73000,3.72300,3.71600,3.70800,本行賣出,3.82000,3.80500,3.80500,3.80400,3.80000,3.79500,3.78900,3.78300,3.77700,
GBP,本行買入,40.33000,41.20000,41.18200,41.14700,41.10700,41.06800,41.01500,40.96200,40.90900,本行賣出,42.26000,41.62000,41.62000,41.62100,41.58300,41.54800,41.50900,41.47000,41.43000,
AUD,本行買入,22.14000,22.33000,22.31000,22.26900,22.22500,22.17400,22.12200,22.06900,22.01700,本行賣出,22.80000,22.56000,22.55200,22.53600,22.49200,22.44200,22.39900,22.35300,22.30800,
CAD,本行買入,22.70000,22.97000,22.95500,22.92400,22.88900,22.84900,22.80300,22.75700,22.71100,本行賣出,23.44000,23.19000,23.18500,23.17500,23.14000,23.10100,23.06300,23.02400,22.98500,
SGD,本行買入,21.85000,22.27000,22.25600,22.22700,22.19500,22.15500,22.11600,22.07600,22.03600,本行賣出,22.63000,22.45000,22.44600,22.43800,22.40700,22.37700,22.34300,22.30900,22.27400,
CHF,本行買入,29.52000,30.05000,30.04300,30.02800,30.03900,30.05600,30.06000,30.06400,30.06900,本行賣出,30.58000,30.34000,30.35800,30.39400,30.40700,30.42600,30.44100,30.45600,30.47100,
JPY,本行買入,0.26340,0.26980,0.26980,0.26970,0.26970,0.26970,0.26960,0.26950,0.26940,本行賣出,0.27440,0.27380,0.27390,0.27400,0.27390,0.27390,0.27380,0.27380,0.27380,
ZAR,本行買入,0.00000,2.35000,2.34400,2.33200,2.31700,2.30100,2.28600,2.27000,2.25500,本行賣出,0.00000,2.43000,2.42600,2.41800,2.40300,2.38800,2.37300,2.35900,2.34400,
SEK,本行買入,3.09000,3.43000,3.42900,3.42800,3.42800,3.42900,3.42800,3.42800,3.42700,本行賣出,3.60000,3.53000,3.53100,3.53300,3.53400,3.53500,3.53500,3.53600,3.53700,
NZD,本行買入,20.69000,20.93000,20.90900,20.86600,20.81600,20.76600,20.71200,20.65900,20.60500,本行賣出,21.32000,21.13000,21.12300,21.11000,21.06500,21.01300,20.96700,20.92100,20.87500,
THB,本行買入,0.83720,0.92570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.98020,0.96570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.62560,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00248,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.50000,36.00000,35.99900,35.99600,36.00100,35.99500,35.99000,35.98400,35.97800,本行賣出,36.65000,36.40000,36.40900,36.42800,36.43600,36.42900,36.43400,36.43900,36.44300,
KRW,本行買入,0.02570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.48600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.11600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.60100,4.67300,4.66620,4.65260,4.63790,4.61490,4.59510,4.57530,4.55560,本行賣出,4.76300,4.72300,4.71880,4.71040,4.69600,4.68030,4.66600,4.65170,4.63750,
