幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 32.05000, 32.35000, 32.34300, 32.32800, 32.30900, 32.28800, 32.26700, 32.24000, 32.21600,     賣出, 32.59200, 32.45000, 32.44700, 32.44000, 32.42200, 32.39900, 32.38300, 32.36700, 32.35600,
 HKD,     買入,  4.02500,  4.14500,  4.14400,  4.14300,  4.14200,  4.14100,  4.13800,  4.13500,  4.13200,     賣出,  4.22000,  4.20500,  4.20500,  4.20600,  4.20500,  4.20400,  4.20200,  4.20000,  4.19800,
 GBP,     買入, 44.89000, 45.76000, 45.74600, 45.71900, 45.70100, 45.67900, 45.65900, 45.63800, 45.61800,     賣出, 46.82000, 46.18000, 46.17900, 46.17700, 46.15900, 46.14200, 46.13400, 46.12600, 46.11800,
 AUD,     買入, 23.65000, 23.84000, 23.82200, 23.78600, 23.74900, 23.71100, 23.66900, 23.63000, 23.59000,     賣出, 24.31000, 24.07000, 24.05800, 24.03500, 23.99900, 23.96200, 23.92700, 23.89400, 23.86100,
 CAD,     買入, 24.67000, 24.94000, 24.93100, 24.91200, 24.89900, 24.88400, 24.86700, 24.85100, 24.83400,     賣出, 25.41000, 25.16000, 25.15800, 25.15300, 25.14100, 25.12800, 25.11800, 25.10800, 25.09800,
 SGD,     買入, 23.50000, 23.92000, 23.90600, 23.87700, 23.85000, 23.82500, 23.79500, 23.76500, 23.73500,     賣出, 24.28000, 24.10000, 24.09600, 24.08800, 24.06600, 24.03600, 24.01400, 23.99200, 23.97000,
 CHF,     買入, 33.03000, 33.56000, 33.56400, 33.57200, 33.59700, 33.62300, 33.65100, 33.67900, 33.70700,     賣出, 34.09000, 33.85000, 33.86400, 33.89300, 33.91900, 33.94900, 33.98600, 34.02300, 34.06000,
 JPY,     買入,  0.30070,  0.30710,  0.30720,  0.30730,  0.30740,  0.30750,  0.30760,  0.30780,  0.30790,     賣出,  0.31170,  0.31110,  0.31130,  0.31160,  0.31170,  0.31180,  0.31210,  0.31240,  0.31260,
 ZAR,     買入,  0.00000,  2.08000,  2.07500,  2.06500,  2.05100,  2.03700,  2.02300,  2.00900,  1.99600,     賣出,  0.00000,  2.18000,  2.17600,  2.16700,  2.15400,  2.14000,  2.12700,  2.11400,  2.10100,
 SEK,     買入,  3.52000,  3.86000,  3.86000,  3.86100,  3.86200,  3.86500,  3.86800,  3.87000,  3.87200,     賣出,  4.03000,  3.96000,  3.96100,  3.96400,  3.96700,  3.96900,  3.97300,  3.97600,  3.97900,
 NZD,     買入, 22.57000, 22.81000, 22.78900, 22.74600, 22.70300, 22.65600, 22.61100, 22.56600, 22.52000,     賣出, 23.20000, 23.01000, 22.99700, 22.97100, 22.92800, 22.88300, 22.84400, 22.80500, 22.76600,
 THB,     買入,  0.81690,  0.90540,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95990,  0.94540,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.65000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.78300,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.80000, 36.30000, 36.30300, 36.30900, 36.32300, 36.33800, 36.35100, 36.36400, 36.37700,     賣出, 36.95000, 36.70000, 36.71600, 36.74900, 36.76800, 36.78500, 36.81400, 36.84300, 36.87200,
 KRW,     買入,  0.02592,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.02982,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00108,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00158,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.67700,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.47200,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.81800,  4.89000,  4.88680,  4.88040,  4.87100,  4.86020,  4.84780,  4.83540,  4.82310,     賣出,  4.98000,  4.94000,  4.93860,  4.93580,  4.92830,  4.91910,  4.90990,  4.90070,  4.89160,
