幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 30.90000, 31.20000, 31.19300, 31.17800, 31.15900, 31.13700, 31.11300, 31.08400, 31.05500,     賣出, 31.44200, 31.30000, 31.29600, 31.28900, 31.27000, 31.24800, 31.22900, 31.20800, 31.19300,
 HKD,     買入,  3.87800,  3.99800,  3.99700,  3.99600,  3.99400,  3.99300,  3.99100,  3.98900,  3.98600,     賣出,  4.07300,  4.05800,  4.05800,  4.05900,  4.05800,  4.05700,  4.05600,  4.05500,  4.05400,
 GBP,     買入, 39.31000, 40.18000, 40.17400, 40.16200, 40.16200, 40.15700, 40.14800, 40.13900, 40.13000,     賣出, 41.24000, 40.60000, 40.60500, 40.61500, 40.61500, 40.61300, 40.61900, 40.62500, 40.63100,
 AUD,     買入, 23.75000, 23.94000, 23.92200, 23.88600, 23.84900, 23.81200, 23.77000, 23.73000, 23.68800,     賣出, 24.41000, 24.17000, 24.16200, 24.14500, 24.11000, 24.07300, 24.03900, 24.00800, 23.97700,
 CAD,     買入, 23.83000, 24.10000, 24.09400, 24.08300, 24.06900, 24.05500, 24.03700, 24.01900, 24.00100,     賣出, 24.57000, 24.32000, 24.32000, 24.31900, 24.30700, 24.29300, 24.28400, 24.27500, 24.26500,
 SGD,     買入, 22.80000, 23.22000, 23.21100, 23.19200, 23.17100, 23.15200, 23.12700, 23.10200, 23.07700,     賣出, 23.58000, 23.40000, 23.40000, 23.39900, 23.38000, 23.36100, 23.34400, 23.32600, 23.30800,
 CHF,     買入, 31.52000, 32.05000, 32.05500, 32.06600, 32.09100, 32.12300, 32.15400, 32.18600, 32.21700,     賣出, 32.58000, 32.34000, 32.36200, 32.40500, 32.44600, 32.48200, 32.52800, 32.57400, 32.62100,
 JPY,     買入,  0.30330,  0.30970,  0.30970,  0.30980,  0.31000,  0.31020,  0.31030,  0.31050,  0.31070,     賣出,  0.31430,  0.31370,  0.31380,  0.31400,  0.31430,  0.31450,  0.31490,  0.31520,  0.31550,
 ZAR,     買入,  0.00000,  2.31000,  2.30400,  2.29300,  2.27800,  2.26400,  2.24900,  2.23400,  2.21900,     賣出,  0.00000,  2.39000,  2.38600,  2.37700,  2.36200,  2.34800,  2.33300,  2.31900,  2.30500,
 SEK,     買入,  3.32000,  3.66000,  3.66100,  3.66200,  3.66600,  3.66900,  3.67100,  3.67400,  3.67700,     賣出,  3.83000,  3.76000,  3.76200,  3.76600,  3.77000,  3.77300,  3.77700,  3.78100,  3.78500,
 NZD,     買入, 22.31000, 22.55000, 22.53100, 22.49200, 22.44800, 22.40400, 22.35900, 22.31500, 22.27000,     賣出, 22.94000, 22.75000, 22.73900, 22.71800, 22.67500, 22.63200, 22.59500, 22.55800, 22.52200,
 THB,     買入,  0.79960,  0.88810,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.94260,  0.92810,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.62560,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.75860,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.35000, 34.85000, 34.85400, 34.86100, 34.88600, 34.90300, 34.92100, 34.93900, 34.95600,     賣出, 35.50000, 35.25000, 35.26300, 35.28800, 35.31800, 35.34000, 35.37400, 35.40800, 35.44100,
 KRW,     買入,  0.02684,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03074,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00103,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00153,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.59200,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.38700,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.60900,  4.68100,  4.67950,  4.67650,  4.66780,  4.65700,  4.64600,  4.63500,  4.62400,     賣出,  4.77100,  4.73100,  4.72800,  4.72190,  4.71550,  4.70710,  4.69870,  4.69030,  4.68200,
