幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.37500, 31.67500, 31.66500, 31.64600, 31.62400, 31.60100, 31.57000, 31.54500, 31.51500,     賣出, 31.91700, 31.77500, 31.77000, 31.75900, 31.73700, 31.71400, 31.69300, 31.67500, 31.65900,
 HKD,     買入,  3.93900,  4.05900,  4.05800,  4.05600,  4.05400,  4.05300,  4.05000,  4.04600,  4.04300,     賣出,  4.13400,  4.11900,  4.11900,  4.11900,  4.11800,  4.11600,  4.11500,  4.11300,  4.11200,
 GBP,     買入, 40.64000, 41.51000, 41.54800, 41.62400, 41.62900, 41.62100, 41.61200, 41.60300, 41.59300,     賣出, 42.57000, 41.93000, 41.88700, 41.80000, 41.80500, 41.79700, 41.80300, 41.81000, 41.81600,
 AUD,     買入, 23.60000, 23.79000, 23.77500, 23.74500, 23.71000, 23.67600, 23.63600, 23.60100, 23.56100,     賣出, 24.26000, 24.02000, 24.01100, 23.99300, 23.95900, 23.92500, 23.89300, 23.86700, 23.83500,
 CAD,     買入, 23.84000, 24.11000, 24.04400, 23.91300, 23.90000, 23.88400, 23.86600, 23.84700, 23.82900,     賣出, 24.58000, 24.33000, 24.38700, 24.50200, 24.48900, 24.47200, 24.46200, 24.45200, 24.44200,
 SGD,     買入, 22.77000, 23.19000, 23.18200, 23.16500, 23.13900, 23.12500, 23.10300, 23.08100, 23.05900,     賣出, 23.55000, 23.37000, 23.37000, 23.37000, 23.35000, 23.32800, 23.31400, 23.29900, 23.28500,
 CHF,     買入, 31.58000, 32.11000, 32.02700, 31.86000, 31.89000, 31.92200, 31.95200, 31.98200, 32.01200,     賣出, 32.64000, 32.40000, 32.51300, 32.73800, 32.77100, 32.80200, 32.84500, 32.88900, 32.93200,
 JPY,     買入,  0.29900,  0.30540,  0.30540,  0.30550,  0.30560,  0.30570,  0.30590,  0.30610,  0.30630,     賣出,  0.31000,  0.30940,  0.30950,  0.30980,  0.31000,  0.31010,  0.31040,  0.31080,  0.31110,
 ZAR,     買入,  0.00000,  2.11000,  2.09500,  2.06600,  2.05200,  2.03800,  2.02300,  2.00900,  1.99400,     賣出,  0.00000,  2.19000,  2.19500,  2.20400,  2.18900,  2.17400,  2.16000,  2.14500,  2.13100,
 SEK,     買入,  3.32000,  3.66000,  3.66100,  3.66200,  3.66500,  3.66700,  3.66900,  3.67100,  3.67400,     賣出,  3.83000,  3.76000,  3.76200,  3.76500,  3.76800,  3.77000,  3.77400,  3.77700,  3.78100,
 NZD,     買入, 22.67000, 22.91000, 22.93000, 22.96900, 22.92400, 22.88000, 22.83500, 22.79100, 22.74600,     賣出, 23.30000, 23.11000, 23.05900, 22.95700, 22.91200, 22.86800, 22.83200, 22.79600, 22.76000,
 THB,     買入,  0.81270,  0.90120,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95570,  0.94120,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63040,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76340,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.70000, 35.20000, 35.20200, 35.20700, 35.22500, 35.24200, 35.25900, 35.27700, 35.29400,     賣出, 35.85000, 35.60000, 35.61500, 35.64400, 35.66600, 35.68700, 35.72200, 35.75700, 35.79100,
 KRW,     買入,  0.02657,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03047,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00105,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00155,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.54100,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.33600,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.64500,  4.71700,  4.71330,  4.70580,  4.69420,  4.68240,  4.66980,  4.65710,  4.64450,     賣出,  4.80700,  4.76700,  4.76480,  4.76040,  4.75130,  4.74190,  4.73320,  4.72450,  4.71590,
