幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.67000,29.97000,29.94500,29.89500,29.82500,29.78300,29.71500,29.65500,29.58700,本行賣出,30.21200,30.07000,30.04900,30.00600,29.94000,29.89700,29.83700,29.78500,29.73000,
HKD,本行買入,3.69500,3.81500,3.81300,3.80900,3.80400,3.79900,3.79200,3.78600,3.77900,本行賣出,3.89000,3.87500,3.87400,3.87200,3.86700,3.86100,3.85600,3.85200,3.84700,
GBP,本行買入,38.95000,39.82000,39.81000,39.79100,39.76200,39.72700,39.68400,39.64100,39.59900,本行賣出,40.88000,40.24000,40.23700,40.23100,40.21800,40.18400,40.15400,40.12400,40.09300,
AUD,本行買入,22.44000,22.63000,22.61300,22.57900,22.53600,22.49300,22.44300,22.39500,22.34700,本行賣出,23.10000,22.86000,22.85000,22.83000,22.78500,22.74500,22.70200,22.66000,22.61900,
CAD,本行買入,22.98000,23.25000,23.23900,23.21700,23.18500,23.15200,23.11200,23.07200,23.03200,本行賣出,23.72000,23.47000,23.46500,23.45500,23.42200,23.39100,23.35800,23.32600,23.29300,
SGD,本行買入,21.70000,22.12000,22.10600,22.07800,22.04800,22.01400,21.97800,21.94100,21.90400,本行賣出,22.48000,22.30000,22.29400,22.28200,22.24700,22.22400,22.19300,22.16100,22.13000,
CHF,本行買入,29.63000,30.16000,30.16900,30.18600,30.20200,30.20900,30.21600,30.22200,30.22900,本行賣出,30.69000,30.45000,30.46700,30.50100,30.51500,30.52600,30.54200,30.55800,30.57400,
JPY,本行買入,0.25660,0.26300,0.26300,0.26300,0.26280,0.26280,0.26270,0.26260,0.26250,本行賣出,0.26760,0.26700,0.26710,0.26720,0.26690,0.26690,0.26690,0.26690,0.26690,
ZAR,本行買入,0.00000,2.16000,2.15500,2.14400,2.12900,2.11500,2.10000,2.08600,2.07100,本行賣出,0.00000,2.24000,2.23600,2.22700,2.21200,2.19900,2.18500,2.17100,2.15700,
SEK,本行買入,3.18000,3.52000,3.52100,3.52300,3.52300,3.52300,3.52300,3.52200,3.52200,本行賣出,3.69000,3.62000,3.62200,3.62700,3.62700,3.62700,3.62800,3.62900,3.62900,
NZD,本行買入,20.52000,20.76000,20.74300,20.71000,20.66600,20.62300,20.57400,20.52500,20.47600,本行賣出,21.15000,20.96000,20.94900,20.92700,20.88100,20.84000,20.79800,20.75600,20.71400,
THB,本行買入,0.81820,0.90670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.96120,0.94670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.54600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.67900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.60000,35.10000,35.10400,35.11300,35.09300,35.10100,35.09500,35.08900,35.08300,本行賣出,35.75000,35.50000,35.51300,35.53800,35.52100,35.52900,35.53500,35.54000,35.54500,
KRW,本行買入,0.02577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02967,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.30300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.87300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.43500,4.50700,4.49980,4.48540,4.46320,4.44340,4.42320,4.40300,4.38290,本行賣出,4.59700,4.55700,4.55170,4.54120,4.52140,4.50990,4.49530,4.48060,4.46610,
