幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.45000, 31.75000, 31.74200, 31.72600, 31.70600, 31.68200, 31.65500, 31.62500, 31.59200,     賣出, 31.99200, 31.85000, 31.84600, 31.83700, 31.81700, 31.79600, 31.77500, 31.75300, 31.73500,
 HKD,     買入,  3.95100,  4.07100,  4.07000,  4.06900,  4.06700,  4.06600,  4.06400,  4.06200,  4.05900,     賣出,  4.14600,  4.13100,  4.13100,  4.13200,  4.13100,  4.13000,  4.12900,  4.12800,  4.12700,
 GBP,     買入, 40.43000, 41.30000, 41.29400, 41.28200, 41.28200, 41.27700, 41.26800, 41.25900, 41.25000,     賣出, 42.36000, 41.72000, 41.72500, 41.73500, 41.73500, 41.73300, 41.73900, 41.74500, 41.75100,
 AUD,     買入, 23.82000, 24.01000, 23.99200, 23.95600, 23.91900, 23.88200, 23.84000, 23.80000, 23.75800,     賣出, 24.48000, 24.24000, 24.23200, 24.21500, 24.18000, 24.14300, 24.10900, 24.07800, 24.04700,
 CAD,     買入, 24.24000, 24.51000, 24.50400, 24.49300, 24.47900, 24.46500, 24.44700, 24.42900, 24.41100,     賣出, 24.98000, 24.73000, 24.73000, 24.72900, 24.71700, 24.70300, 24.69400, 24.68500, 24.67500,
 SGD,     買入, 23.01000, 23.43000, 23.42100, 23.40200, 23.38100, 23.36200, 23.33700, 23.31200, 23.28700,     賣出, 23.79000, 23.61000, 23.61000, 23.60900, 23.59000, 23.57100, 23.55400, 23.53600, 23.51800,
 CHF,     買入, 32.33000, 32.86000, 32.86500, 32.87600, 32.90100, 32.93300, 32.96400, 32.99600, 33.02700,     賣出, 33.39000, 33.15000, 33.17200, 33.21500, 33.25600, 33.29200, 33.33800, 33.38400, 33.43100,
 JPY,     買入,  0.30730,  0.31370,  0.31370,  0.31370,  0.31390,  0.31410,  0.31420,  0.31440,  0.31450,     賣出,  0.31830,  0.31770,  0.31780,  0.31810,  0.31840,  0.31860,  0.31890,  0.31920,  0.31950,
 ZAR,     買入,  0.00000,  2.30000,  2.29400,  2.28300,  2.26800,  2.25400,  2.23900,  2.22400,  2.20900,     賣出,  0.00000,  2.38000,  2.37600,  2.36700,  2.35200,  2.33800,  2.32300,  2.30900,  2.29500,
 SEK,     買入,  3.39000,  3.73000,  3.73100,  3.73200,  3.73600,  3.73900,  3.74100,  3.74400,  3.74700,     賣出,  3.90000,  3.83000,  3.83200,  3.83600,  3.84000,  3.84300,  3.84700,  3.85100,  3.85500,
 NZD,     買入, 22.62000, 22.86000, 22.84100, 22.80200, 22.75800, 22.71400, 22.66900, 22.62500, 22.58000,     賣出, 23.25000, 23.06000, 23.04900, 23.02800, 22.98500, 22.94200, 22.90500, 22.86800, 22.83200,
 THB,     買入,  0.81260,  0.90110,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95560,  0.94110,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63320,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76620,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.19000, 35.69000, 35.69000, 35.69000, 35.71600, 35.73000, 35.74500, 35.76000, 35.77500,     賣出, 36.34000, 36.09000, 36.10400, 36.13300, 36.16600, 36.18800, 36.21900, 36.25000, 36.28100,
 KRW,     買入,  0.02649,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03039,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00105,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00155,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.64400,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.43900,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.66800,  4.74000,  4.73650,  4.72950,  4.71930,  4.70860,  4.69610,  4.68370,  4.67120,     賣出,  4.83000,  4.79000,  4.78840,  4.78520,  4.77690,  4.76790,  4.75950,  4.75120,  4.74280,
