幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.90000,30.20000,30.18400,30.15200,30.11200,30.07000,30.02600,29.97700,29.92700,本行賣出,30.44200,30.30000,30.28800,30.26500,30.22200,30.18200,30.14100,30.09900,30.06700,
HKD,本行買入,3.71600,3.83600,3.83500,3.83300,3.83100,3.82900,3.82500,3.82200,3.81800,本行賣出,3.91100,3.89600,3.89600,3.89500,3.89400,3.89100,3.88900,3.88700,3.88500,
GBP,本行買入,37.68000,38.55000,38.54200,38.52500,38.51300,38.49700,38.47300,38.44900,38.42400,本行賣出,39.61000,38.97000,38.96900,38.96800,38.96100,38.94200,38.93500,38.92700,38.92000,
AUD,本行買入,23.59000,23.78000,23.76100,23.72300,23.68300,23.64200,23.59400,23.54700,23.50100,本行賣出,24.25000,24.01000,23.99900,23.97700,23.93900,23.89700,23.85800,23.82100,23.78300,
CAD,本行買入,23.81000,24.08000,24.07000,24.04900,24.02700,24.00200,23.96800,23.93400,23.90000,本行賣出,24.55000,24.30000,24.29500,24.28400,24.26400,24.23700,24.21300,24.18900,24.16500,
SGD,本行買入,21.73000,22.15000,22.13800,22.11500,22.09300,22.07300,22.04800,22.02300,21.99800,本行賣出,22.51000,22.33000,22.32600,22.31900,22.30500,22.28500,22.26700,22.25000,22.23200,
CHF,本行買入,30.67000,31.20000,31.20300,31.21000,31.22800,31.24600,31.26300,31.28100,31.29800,本行賣出,31.73000,31.49000,31.50000,31.51900,31.54100,31.55700,31.58800,31.61800,31.64900,
JPY,本行買入,0.26750,0.27390,0.27390,0.27380,0.27380,0.27380,0.27390,0.27390,0.27400,本行賣出,0.27850,0.27790,0.27790,0.27800,0.27810,0.27810,0.27830,0.27840,0.27860,
ZAR,本行買入,0.00000,2.25000,2.24400,2.23300,2.21900,2.20500,2.19000,2.17600,2.16200,本行賣出,0.00000,2.33000,2.32600,2.31700,2.30300,2.28900,2.27500,2.26200,2.24800,
SEK,本行買入,3.36000,3.70000,3.70000,3.70000,3.70100,3.70200,3.70300,3.70400,3.70400,本行賣出,3.87000,3.80000,3.80100,3.80300,3.80500,3.80600,3.80800,3.81000,3.81300,
NZD,本行買入,21.49000,21.73000,21.71200,21.67700,21.63700,21.59300,21.54500,21.49800,21.45000,本行賣出,22.12000,21.93000,21.91700,21.89100,21.85400,21.80900,21.77000,21.73100,21.69200,
THB,本行買入,0.80350,0.89200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.94650,0.93200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.54290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.67590,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.99000,35.49000,35.48900,35.48600,35.49800,35.50400,35.51000,35.51600,35.52100,本行賣出,36.14000,35.89000,35.89800,35.91300,35.92600,35.93500,35.95500,35.97500,35.99500,
KRW,本行買入,0.02505,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02895,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.00900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.57900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.44300,4.51500,4.50980,4.49930,4.48480,4.46680,4.44910,4.43140,4.41380,本行賣出,4.60500,4.56500,4.56170,4.55520,4.54090,4.52890,4.51580,4.50270,4.48970,
