幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.01500,30.31500,30.30200,30.27700,30.24100,30.20200,30.15800,30.11300,30.05700,本行賣出,30.55700,30.41500,30.40600,30.38900,30.35200,30.31400,30.27600,30.23800,30.20200,
HKD,本行買入,3.74000,3.86000,3.85900,3.85800,3.85600,3.85300,3.84900,3.84400,3.84000,本行賣出,3.93500,3.92000,3.92000,3.92100,3.91900,3.91600,3.91400,3.91100,3.90800,
GBP,本行買入,38.32000,39.19000,39.18500,39.17600,39.16100,39.14000,39.11100,39.08100,39.05100,本行賣出,40.25000,39.61000,39.61800,39.63400,39.61700,39.60100,39.58400,39.56700,39.54900,
AUD,本行買入,22.97000,23.16000,23.14500,23.11500,23.07700,23.03300,22.98700,22.94100,22.89500,本行賣出,23.63000,23.39000,23.38400,23.37200,23.33400,23.29200,23.25300,23.21500,23.17700,
CAD,本行買入,22.93000,23.20000,23.19500,23.18400,23.16500,23.14300,23.11700,23.09100,23.06500,本行賣出,23.67000,23.42000,23.42100,23.42200,23.40400,23.38400,23.36500,23.34600,23.32700,
SGD,本行買入,21.50000,21.92000,21.91200,21.89600,21.87600,21.85100,21.82200,21.79200,21.76300,本行賣出,22.28000,22.10000,22.10000,22.10100,22.08100,22.05800,22.03600,22.01300,21.99100,
CHF,本行買入,30.99000,31.52000,31.52800,31.54400,31.56100,31.57900,31.58800,31.59700,31.60500,本行賣出,32.05000,31.81000,31.82600,31.85900,31.87700,31.89800,31.91700,31.93500,31.95400,
JPY,本行買入,0.26200,0.26840,0.26840,0.26840,0.26840,0.26840,0.26840,0.26840,0.26840,本行賣出,0.27300,0.27240,0.27250,0.27260,0.27260,0.27270,0.27280,0.27290,0.27300,
ZAR,本行買入,0.00000,2.30000,2.29400,2.28200,2.26800,2.25200,2.23700,2.22200,2.20800,本行賣出,0.00000,2.38000,2.37600,2.36700,2.35300,2.33700,2.32300,2.30900,2.29500,
SEK,本行買入,3.18000,3.52000,3.52000,3.52100,3.52200,3.52300,3.52300,3.52300,3.52300,本行賣出,3.69000,3.62000,3.62200,3.62500,3.62700,3.62700,3.62800,3.63000,3.63100,
NZD,本行買入,21.85000,22.09000,22.07600,22.04800,22.00800,21.96200,21.91300,21.86500,21.81600,本行賣出,22.48000,22.29000,22.28200,22.26600,22.22700,22.18200,22.14000,22.09900,22.05700,
THB,本行買入,0.79020,0.87870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.93320,0.91870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.55170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.68470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.95000,34.45000,34.45200,34.45600,34.47300,34.48100,34.48500,34.48900,34.49300,本行賣出,35.10000,34.85000,34.86200,34.88500,34.90400,34.91800,34.93700,34.95700,34.97600,
KRW,本行買入,0.02488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02878,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.02100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.55600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.37800,4.45000,4.44310,4.42940,4.41180,4.39360,4.37660,4.35970,4.34280,本行賣出,4.54000,4.50000,4.49540,4.48610,4.47230,4.45800,4.44560,4.43330,4.42100,
