幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.90500,30.20500,30.18800,30.15500,30.11200,30.04100,29.97400,29.92000,29.85200,本行賣出,30.44700,30.30500,30.29300,30.27000,30.22600,30.15400,30.10200,30.05000,29.99100,
HKD,本行買入,3.72600,3.84600,3.84500,3.84200,3.83800,3.83500,3.83100,3.82700,3.82300,本行賣出,3.92100,3.90600,3.90600,3.90500,3.90300,3.89900,3.89600,3.89300,3.89100,
GBP,本行買入,38.89000,39.76000,39.74500,39.71500,39.68700,39.66400,39.63200,39.60000,39.56700,本行賣出,40.82000,40.18000,40.18200,40.18500,40.15900,40.13700,40.12100,40.10400,40.08700,
AUD,本行買入,23.28000,23.47000,23.45100,23.41200,23.36900,23.32100,23.27300,23.22700,23.18100,本行賣出,23.94000,23.70000,23.69000,23.66900,23.62600,23.58000,23.54100,23.50200,23.46400,
CAD,本行買入,23.55000,23.82000,23.80500,23.77600,23.74500,23.70700,23.66800,23.63000,23.59100,本行賣出,24.29000,24.04000,24.03500,24.02500,23.99400,23.95800,23.92800,23.89800,23.86800,
SGD,本行買入,21.73000,22.15000,22.13600,22.10700,22.08100,22.05000,22.02100,21.99100,21.96200,本行賣出,22.51000,22.33000,22.32700,22.32200,22.29800,22.27100,22.25000,22.23000,22.20900,
CHF,本行買入,30.00000,30.53000,30.52800,30.52500,30.54100,30.56400,30.57700,30.59000,30.60300,本行賣出,31.06000,30.82000,30.83300,30.85800,30.87300,30.89900,30.92300,30.94800,30.97300,
JPY,本行買入,0.25810,0.26450,0.26450,0.26440,0.26430,0.26430,0.26420,0.26410,0.26400,本行賣出,0.26910,0.26850,0.26850,0.26860,0.26860,0.26850,0.26850,0.26850,0.26840,
ZAR,本行買入,0.00000,2.16000,2.15400,2.14300,2.12900,2.11500,2.10100,2.08700,2.07400,本行賣出,0.00000,2.24000,2.23600,2.22800,2.21400,2.20000,2.18800,2.17500,2.16300,
SEK,本行買入,3.31000,3.65000,3.64900,3.64800,3.64900,3.65100,3.65200,3.65200,3.65300,本行賣出,3.82000,3.75000,3.75100,3.75300,3.75400,3.75600,3.75800,3.76000,3.76200,
NZD,本行買入,20.65000,20.89000,20.86900,20.82800,20.78400,20.73600,20.69000,20.64300,20.59700,本行賣出,21.28000,21.09000,21.08000,21.05900,21.01500,20.96900,20.93000,20.89100,20.85200,
THB,本行買入,0.80870,0.89720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.95170,0.93720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.53820,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.67120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.88000,35.38000,35.37800,35.37500,35.38200,35.37300,35.36400,35.35500,35.34600,本行賣出,36.03000,35.78000,35.78900,35.80700,35.81500,35.80300,35.80400,35.80500,35.80500,
KRW,本行買入,0.02508,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.08500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.65500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.46400,4.53600,4.53000,4.51800,4.50080,4.47860,4.45870,4.43900,4.41920,本行賣出,4.62600,4.58600,4.58210,4.57440,4.56080,4.54360,4.52910,4.51470,4.50030,
