幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.42000, 31.72000, 31.71200, 31.69700, 31.67700, 31.65700, 31.63300, 31.60500, 31.57600,     賣出, 31.96200, 31.82000, 31.81600, 31.80900, 31.79000, 31.77000, 31.75200, 31.73300, 31.72200,
 HKD,     買入,  3.94500,  4.06500,  4.06400,  4.06300,  4.06100,  4.06000,  4.05800,  4.05600,  4.05300,     賣出,  4.14000,  4.12500,  4.12500,  4.12600,  4.12500,  4.12400,  4.12300,  4.12200,  4.12100,
 GBP,     買入, 41.07000, 41.94000, 41.93400, 41.92200, 41.92200, 41.91700, 41.90800, 41.89900, 41.89000,     賣出, 43.00000, 42.36000, 42.36500, 42.37500, 42.37500, 42.37300, 42.37900, 42.38500, 42.39100,
 AUD,     買入, 23.87000, 24.06000, 24.04200, 24.00600, 23.96900, 23.93200, 23.89000, 23.85000, 23.80800,     賣出, 24.53000, 24.29000, 24.28200, 24.26500, 24.23000, 24.19300, 24.15900, 24.12800, 24.09700,
 CAD,     買入, 24.00000, 24.27000, 24.26400, 24.25300, 24.23900, 24.22500, 24.20700, 24.18900, 24.17100,     賣出, 24.74000, 24.49000, 24.49000, 24.48900, 24.47700, 24.46300, 24.45400, 24.44500, 24.43500,
 SGD,     買入, 23.20000, 23.62000, 23.61100, 23.59200, 23.57100, 23.55200, 23.52700, 23.50200, 23.47700,     賣出, 23.98000, 23.80000, 23.80000, 23.79900, 23.78000, 23.76100, 23.74400, 23.72600, 23.70800,
 CHF,     買入, 32.10000, 32.63000, 32.63500, 32.64600, 32.67100, 32.70300, 32.73400, 32.76600, 32.79700,     賣出, 33.16000, 32.92000, 32.94200, 32.98500, 33.02600, 33.06200, 33.10800, 33.15400, 33.20100,
 JPY,     買入,  0.30140,  0.30780,  0.30780,  0.30790,  0.30810,  0.30820,  0.30840,  0.30860,  0.30880,     賣出,  0.31240,  0.31180,  0.31190,  0.31220,  0.31250,  0.31270,  0.31300,  0.31330,  0.31370,
 ZAR,     買入,  0.00000,  2.24000,  2.23400,  2.22300,  2.20800,  2.19400,  2.17900,  2.16400,  2.14900,     賣出,  0.00000,  2.32000,  2.31600,  2.30700,  2.29200,  2.27800,  2.26300,  2.24900,  2.23500,
 SEK,     買入,  3.33000,  3.67000,  3.67100,  3.67200,  3.67600,  3.67900,  3.68100,  3.68400,  3.68700,     賣出,  3.84000,  3.77000,  3.77200,  3.77600,  3.78000,  3.78300,  3.78700,  3.79100,  3.79500,
 NZD,     買入, 22.63000, 22.87000, 22.85100, 22.81200, 22.76800, 22.72400, 22.67900, 22.63500, 22.59000,     賣出, 23.26000, 23.07000, 23.05900, 23.03800, 22.99500, 22.95200, 22.91500, 22.87800, 22.84200,
 THB,     買入,  0.81040,  0.89890,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95340,  0.93890,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.62710,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76010,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.80000, 35.30000, 35.30400, 35.31200, 35.33800, 35.36000, 35.37800, 35.39600, 35.41300,     賣出, 35.95000, 35.70000, 35.71300, 35.74000, 35.77600, 35.80100, 35.83800, 35.87500, 35.91200,
 KRW,     買入,  0.02683,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03073,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00105,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00155,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.63900,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.43400,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.68900,  4.76100,  4.75750,  4.75040,  4.73840,  4.72930,  4.71620,  4.70330,  4.69030,     賣出,  4.85100,  4.81100,  4.80910,  4.80530,  4.79630,  4.78860,  4.77970,  4.77090,  4.76210,
