幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.05000, 31.35000, 31.34500, 31.33900, 31.32600, 31.31200, 31.29500, 31.26500, 31.23000,     賣出, 31.59200, 31.45000, 31.45100, 31.45000, 31.44800, 31.44100, 31.43000, 31.41000, 31.39000,
 HKD,     買入,  3.89800,  4.01800,  4.01700,  4.01500,  4.01300,  4.01200,  4.00900,  4.00500,  4.00200,     賣出,  4.09300,  4.07800,  4.07800,  4.07800,  4.07700,  4.07500,  4.07400,  4.07200,  4.07100,
 GBP,     買入, 39.93000, 40.80000, 40.83800, 40.91400, 40.91900, 40.91100, 40.90200, 40.89300, 40.88300,     賣出, 41.86000, 41.22000, 41.17700, 41.09000, 41.09500, 41.08700, 41.09300, 41.10000, 41.10600,
 AUD,     買入, 23.70000, 23.89000, 23.87500, 23.84500, 23.81000, 23.77600, 23.73600, 23.70100, 23.66100,     賣出, 24.36000, 24.12000, 24.11100, 24.09300, 24.05900, 24.02500, 23.99300, 23.96700, 23.93500,
 CAD,     買入, 23.66000, 23.93000, 23.86400, 23.73300, 23.72000, 23.70400, 23.68600, 23.66700, 23.64900,     賣出, 24.40000, 24.15000, 24.20700, 24.32200, 24.30900, 24.29200, 24.28200, 24.27200, 24.26200,
 SGD,     買入, 22.71000, 23.13000, 23.12200, 23.10500, 23.07900, 23.06500, 23.04300, 23.02100, 22.99900,     賣出, 23.49000, 23.31000, 23.31000, 23.31000, 23.29000, 23.26800, 23.25400, 23.23900, 23.22500,
 CHF,     買入, 31.58000, 32.11000, 32.02700, 31.86000, 31.89000, 31.92200, 31.95200, 31.98200, 32.01200,     賣出, 32.64000, 32.40000, 32.51300, 32.73800, 32.77100, 32.80200, 32.84500, 32.88900, 32.93200,
 JPY,     買入,  0.30490,  0.31130,  0.31140,  0.31160,  0.31180,  0.31200,  0.31220,  0.31240,  0.31250,     賣出,  0.31590,  0.31530,  0.31550,  0.31590,  0.31630,  0.31650,  0.31680,  0.31710,  0.31730,
 ZAR,     買入,  0.00000,  2.28000,  2.26500,  2.23600,  2.22200,  2.20800,  2.19300,  2.17900,  2.16400,     賣出,  0.00000,  2.36000,  2.36500,  2.37400,  2.35900,  2.34400,  2.33000,  2.31500,  2.30100,
 SEK,     買入,  3.29000,  3.63000,  3.63100,  3.63200,  3.63500,  3.63700,  3.63900,  3.64100,  3.64400,     賣出,  3.80000,  3.73000,  3.73200,  3.73500,  3.73800,  3.74000,  3.74400,  3.74700,  3.75100,
 NZD,     買入, 22.70000, 22.94000, 22.96000, 22.99900, 22.95400, 22.91000, 22.86500, 22.82100, 22.77600,     賣出, 23.33000, 23.14000, 23.08900, 22.98700, 22.94200, 22.89800, 22.86200, 22.82600, 22.79000,
 THB,     買入,  0.80290,  0.89140,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.94590,  0.93140,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.60790,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.74090,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.48000, 34.98000, 34.98900, 35.00700, 35.03600, 35.05700, 35.07800, 35.10000, 35.10400,     賣出, 35.63000, 35.38000, 35.39900, 35.43800, 35.48100, 35.51200, 35.54500, 35.57300, 35.59400,
 KRW,     買入,  0.02676,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03066,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00103,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00153,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.40500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.20000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.60500,  4.67700,  4.67220,  4.66250,  4.64800,  4.63580,  4.62330,  4.61080,  4.59610,     賣出,  4.76700,  4.72700,  4.72310,  4.71540,  4.70180,  4.69110,  4.67960,  4.66740,  4.65450,
