幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.92500, 32.22500, 32.21600, 32.19700, 32.17400, 32.15300, 32.12800, 32.10700, 32.07900,     賣出, 32.46700, 32.32500, 32.31900, 32.30800, 32.28700, 32.26500, 32.24900, 32.23100, 32.21800,
 HKD,     買入,  4.00900,  4.12900,  4.12800,  4.12700,  4.12500,  4.12300,  4.12100,  4.11800,  4.11500,     賣出,  4.20400,  4.18900,  4.18900,  4.18900,  4.18800,  4.18700,  4.18500,  4.18300,  4.18100,
 GBP,     買入, 42.38000, 43.25000, 43.23800, 43.21400, 43.19200, 43.17600, 43.15500, 43.13500, 43.11500,     賣出, 44.31000, 43.67000, 43.66800, 43.66400, 43.64600, 43.63000, 43.62400, 43.61800, 43.61200,
 AUD,     買入, 23.67000, 23.86000, 23.84200, 23.80500, 23.76100, 23.72100, 23.67600, 23.63500, 23.59100,     賣出, 24.33000, 24.09000, 24.07900, 24.05600, 24.01400, 23.97400, 23.93500, 23.90100, 23.86400,
 CAD,     買入, 24.53000, 24.80000, 24.79100, 24.77400, 24.75800, 24.74100, 24.72200, 24.70400, 24.68500,     賣出, 25.27000, 25.02000, 25.01900, 25.01700, 25.00000, 24.98400, 24.97300, 24.96200, 24.95100,
 SGD,     買入, 23.40000, 23.82000, 23.80900, 23.78700, 23.76000, 23.73500, 23.70900, 23.68300, 23.65700,     賣出, 24.18000, 24.00000, 23.99500, 23.98500, 23.96700, 23.94100, 23.92100, 23.90100, 23.88200,
 CHF,     買入, 32.27000, 32.80000, 32.80700, 32.82200, 32.84700, 32.87300, 32.90400, 32.93500, 32.96500,     賣出, 33.33000, 33.09000, 33.11000, 33.15100, 33.18200, 33.21700, 33.26500, 33.31300, 33.36100,
 JPY,     買入,  0.30590,  0.31230,  0.31230,  0.31220,  0.31230,  0.31250,  0.31270,  0.31280,  0.31290,     賣出,  0.31690,  0.31630,  0.31640,  0.31660,  0.31670,  0.31690,  0.31720,  0.31750,  0.31780,
 ZAR,     買入,  0.00000,  2.13000,  2.12400,  2.11200,  2.09700,  2.08200,  2.06700,  2.05300,  2.03900,     賣出,  0.00000,  2.23000,  2.22600,  2.21800,  2.20200,  2.18800,  2.17400,  2.16000,  2.14600,
 SEK,     買入,  3.42000,  3.76000,  3.76000,  3.75900,  3.76100,  3.76300,  3.76500,  3.76800,  3.77100,     賣出,  3.93000,  3.86000,  3.86200,  3.86600,  3.86900,  3.87200,  3.87500,  3.87800,  3.88100,
 NZD,     買入, 22.57000, 22.81000, 22.79000, 22.75000, 22.69700, 22.65000, 22.60100, 22.55100, 22.50100,     賣出, 23.20000, 23.01000, 22.99500, 22.96500, 22.91400, 22.86600, 22.82400, 22.78100, 22.73800,
 THB,     買入,  0.81410,  0.90260,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95710,  0.94260,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63680,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76980,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 35.19000, 35.69000, 35.69000, 35.68900, 35.69900, 35.71700, 35.72800, 35.74000, 35.75200,     賣出, 36.34000, 36.09000, 36.10200, 36.12700, 36.14500, 36.16300, 36.19300, 36.22300, 36.25400,
 KRW,     買入,  0.02623,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03013,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00108,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00158,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.76900,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.56400,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.74800,  4.82000,  4.81640,  4.80930,  4.79910,  4.78830,  4.77650,  4.76480,  4.75300,     賣出,  4.91000,  4.87000,  4.86770,  4.86320,  4.85520,  4.84670,  4.83850,  4.83030,  4.82220,
