幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.61500,31.91500,31.89300,31.85000,31.80800,31.76500,31.70800,31.66000,31.61700,本行賣出,32.15700,32.01500,32.00000,31.97000,31.92700,31.89000,31.89200,31.82500,31.77800,
HKD,本行買入,3.97100,4.09100,4.09000,4.08800,4.08700,4.08400,4.08100,4.07800,4.07500,本行賣出,4.16600,4.15100,4.15100,4.15100,4.15000,4.14800,4.14700,4.14500,4.14300,
GBP,本行買入,39.51000,40.38000,40.37200,40.35600,40.35900,40.35000,40.34000,40.33000,40.31900,本行賣出,41.44000,40.80000,40.80400,40.81100,40.81200,40.80400,40.80800,40.81200,40.81600,
AUD,本行買入,23.50000,23.69000,23.67300,23.63800,23.60300,23.56500,23.52400,23.48700,23.44700,本行賣出,24.16000,23.92000,23.91300,23.89900,23.86300,23.82800,23.79300,23.76300,23.73100,
CAD,本行買入,23.62000,23.89000,23.88200,23.86700,23.85400,23.83900,23.82000,23.80200,23.78300,本行賣出,24.36000,24.11000,24.10800,24.10500,24.09200,24.07700,24.06600,24.05500,24.04400,
SGD,本行買入,21.92000,22.34000,22.32800,22.30300,22.28500,22.27100,22.24700,22.22200,22.19800,本行賣出,22.70000,22.52000,22.52100,22.52400,22.50700,22.49500,22.47600,22.45700,22.43800,
CHF,本行買入,30.79000,31.32000,31.32300,31.32800,31.36400,31.39400,31.43000,31.46600,31.50200,本行賣出,31.85000,31.61000,31.62900,31.66700,31.70800,31.74600,31.78600,31.82500,31.86500,
JPY,本行買入,0.27330,0.27970,0.27970,0.27960,0.27960,0.27950,0.27950,0.27950,0.27950,本行賣出,0.28430,0.28370,0.28380,0.28410,0.28410,0.28410,0.28420,0.28430,0.28440,
ZAR,本行買入,0.00000,2.26000,2.25400,2.24200,2.22800,2.21200,2.19600,2.18100,2.16500,本行賣出,0.00000,2.34000,2.33500,2.32500,2.31100,2.29600,2.28100,2.26600,2.25200,
SEK,本行買入,3.07000,3.41000,3.41000,3.41100,3.41400,3.41700,3.42000,3.42200,3.42400,本行賣出,3.58000,3.51000,3.51200,3.51500,3.51800,3.52100,3.52400,3.52800,3.53200,
NZD,本行買入,22.38000,22.62000,22.59900,22.55700,22.51400,22.46700,22.42100,22.37400,22.32800,本行賣出,23.01000,22.82000,22.80900,22.78600,22.74200,22.69800,22.65800,22.61800,22.57800,
THB,本行買入,0.79380,0.88230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.93680,0.92230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.59430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.72730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00278,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.06000,33.56000,33.55900,33.55600,33.55700,33.55500,33.55500,33.55500,33.55500,本行賣出,34.21000,33.96000,33.97000,33.98900,33.98900,33.99500,34.01000,34.02400,34.03900,
KRW,本行買入,0.02551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02941,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.71100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.54800,4.62000,4.60690,4.58070,4.55720,4.53810,4.51790,4.49790,4.47790,本行賣出,4.71000,4.67000,4.66080,4.64230,4.62360,4.60940,4.59520,4.58100,4.56680,
