幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 31.64000, 31.94000, 31.93100, 31.91300, 31.89100, 31.87100, 31.84600, 31.82200, 31.79200,     賣出, 32.18200, 32.04000, 32.03500, 32.02600, 32.00400, 31.98300, 31.96500, 31.94800, 31.93200,
 HKD,     買入,  3.97500,  4.09500,  4.09400,  4.09300,  4.09100,  4.08900,  4.08700,  4.08400,  4.08100,     賣出,  4.17000,  4.15500,  4.15500,  4.15500,  4.15400,  4.15300,  4.15100,  4.14900,  4.14700,
 GBP,     買入, 41.12000, 41.99000, 41.97800, 41.95400, 41.93200, 41.91600, 41.89500, 41.87500, 41.85500,     賣出, 43.05000, 42.41000, 42.40800, 42.40400, 42.38600, 42.37000, 42.36400, 42.35800, 42.35200,
 AUD,     買入, 23.67000, 23.86000, 23.84200, 23.80500, 23.76100, 23.72100, 23.67600, 23.63500, 23.59100,     賣出, 24.33000, 24.09000, 24.07900, 24.05600, 24.01400, 23.97400, 23.93500, 23.90100, 23.86400,
 CAD,     買入, 24.20000, 24.47000, 24.46100, 24.44400, 24.42800, 24.41100, 24.39200, 24.37400, 24.35500,     賣出, 24.94000, 24.69000, 24.68900, 24.68700, 24.67000, 24.65400, 24.64300, 24.63200, 24.62100,
 SGD,     買入, 23.15000, 23.57000, 23.55900, 23.53700, 23.51000, 23.48500, 23.45900, 23.43300, 23.40700,     賣出, 23.93000, 23.75000, 23.74500, 23.73500, 23.71700, 23.69100, 23.67100, 23.65100, 23.63200,
 CHF,     買入, 31.86000, 32.39000, 32.39700, 32.41200, 32.43700, 32.46300, 32.49400, 32.52500, 32.55500,     賣出, 32.92000, 32.68000, 32.70000, 32.74100, 32.77200, 32.80700, 32.85500, 32.90300, 32.95100,
 JPY,     買入,  0.29360,  0.30000,  0.30000,  0.30010,  0.30020,  0.30040,  0.30060,  0.30070,  0.30090,     賣出,  0.30460,  0.30400,  0.30410,  0.30430,  0.30450,  0.30470,  0.30510,  0.30540,  0.30570,
 ZAR,     買入,  0.00000,  2.19000,  2.18400,  2.17200,  2.15700,  2.14200,  2.12700,  2.11300,  2.09900,     賣出,  0.00000,  2.27000,  2.26600,  2.25800,  2.24200,  2.22800,  2.21400,  2.20000,  2.18600,
 SEK,     買入,  3.35000,  3.69000,  3.69000,  3.68900,  3.69100,  3.69300,  3.69500,  3.69800,  3.70100,     賣出,  3.86000,  3.79000,  3.79200,  3.79600,  3.79900,  3.80200,  3.80500,  3.80800,  3.81100,
 NZD,     買入, 22.10000, 22.34000, 22.32000, 22.28000, 22.22700, 22.18000, 22.13100, 22.08100, 22.03100,     賣出, 22.73000, 22.54000, 22.52500, 22.49500, 22.44400, 22.39600, 22.35400, 22.31100, 22.26800,
 THB,     買入,  0.81020,  0.89870,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.95320,  0.93870,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.63250,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.76550,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.68000, 35.18000, 35.18200, 35.18700, 35.20100, 35.22400, 35.24200, 35.26000, 35.27700,     賣出, 35.83000, 35.58000, 35.59400, 35.62200, 35.64100, 35.66800, 35.70200, 35.73500, 35.76900,
 KRW,     買入,  0.02633,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03023,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00106,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00156,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.74800,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.54300,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.67300,  4.74500,  4.74130,  4.73400,  4.72220,  4.71160,  4.70000,  4.68840,  4.67690,     賣出,  4.83500,  4.79500,  4.79300,  4.78910,  4.77980,  4.77110,  4.76300,  4.75490,  4.74690,
