幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.87500,30.17500,30.16000,30.12900,30.08400,30.02800,29.97200,29.91800,29.85200,本行賣出,30.41700,30.27500,30.26400,30.24300,30.19800,30.14100,30.09400,30.04500,29.99700,
HKD,本行買入,3.72400,3.84400,3.84300,3.84000,3.83600,3.83300,3.82900,3.82500,3.82100,本行賣出,3.91900,3.90400,3.90400,3.90300,3.90100,3.89700,3.89400,3.89100,3.88900,
GBP,本行買入,38.82000,39.69000,39.67500,39.64500,39.61700,39.59400,39.56200,39.53000,39.49700,本行賣出,40.75000,40.11000,40.11200,40.11500,40.08900,40.06700,40.05100,40.03400,40.01700,
AUD,本行買入,23.49000,23.68000,23.66100,23.62200,23.57900,23.53100,23.48300,23.43700,23.39100,本行賣出,24.15000,23.91000,23.90000,23.87900,23.83600,23.79000,23.75100,23.71200,23.67400,
CAD,本行買入,23.89000,24.16000,24.14500,24.11600,24.08500,24.04700,24.00800,23.97000,23.93100,本行賣出,24.63000,24.38000,24.37500,24.36500,24.33400,24.29800,24.26800,24.23800,24.20800,
SGD,本行買入,21.77000,22.19000,22.17600,22.14700,22.12100,22.09000,22.06100,22.03100,22.00200,本行賣出,22.55000,22.37000,22.36700,22.36200,22.33800,22.31100,22.29000,22.27000,22.24900,
CHF,本行買入,30.17000,30.70000,30.69800,30.69500,30.71100,30.73400,30.74700,30.76000,30.77300,本行賣出,31.23000,30.99000,31.00300,31.02800,31.04300,31.06900,31.09300,31.11800,31.14300,
JPY,本行買入,0.25970,0.26610,0.26600,0.26590,0.26580,0.26590,0.26590,0.26580,0.26570,本行賣出,0.27070,0.27010,0.27020,0.27040,0.27030,0.27040,0.27040,0.27040,0.27050,
ZAR,本行買入,0.00000,2.19000,2.18400,2.17300,2.15900,2.14500,2.13100,2.11700,2.10400,本行賣出,0.00000,2.27000,2.26600,2.25800,2.24400,2.23000,2.21800,2.20500,2.19300,
SEK,本行買入,3.33000,3.67000,3.66900,3.66800,3.66900,3.67100,3.67200,3.67200,3.67300,本行賣出,3.84000,3.77000,3.77100,3.77300,3.77400,3.77600,3.77800,3.78000,3.78200,
NZD,本行買入,20.98000,21.22000,21.19900,21.15800,21.11400,21.06600,21.02000,20.97300,20.92700,本行賣出,21.61000,21.42000,21.41000,21.38900,21.34500,21.29900,21.26000,21.22100,21.18200,
THB,本行買入,0.80950,0.89800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.95250,0.93800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.53820,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.67120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.01000,35.51000,35.50500,35.49400,35.50200,35.50400,35.49900,35.49400,35.48900,本行賣出,36.16000,35.91000,35.92600,35.95800,35.96800,35.96900,35.97800,35.98700,35.99500,
KRW,本行買入,0.02497,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02887,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.09000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.66000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.46500,4.53700,4.53020,4.51660,4.49990,4.47970,4.46130,4.44300,4.42480,本行賣出,4.62700,4.58700,4.58400,4.57790,4.56420,4.54770,4.53420,4.52070,4.50720,
