幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.65500,29.95500,29.93300,29.88800,29.82900,29.77700,29.71200,29.64700,29.58300,本行賣出,30.19700,30.05500,30.03700,30.00200,29.94400,29.89000,29.83200,29.77300,29.72300,
HKD,本行買入,3.69300,3.81300,3.81100,3.80700,3.80200,3.79700,3.79000,3.78400,3.77700,本行賣出,3.88800,3.87300,3.87200,3.87000,3.86500,3.85900,3.85400,3.85000,3.84500,
GBP,本行買入,39.13000,40.00000,39.99000,39.97100,39.94200,39.90700,39.86400,39.82100,39.77900,本行賣出,41.06000,40.42000,40.41700,40.41100,40.39800,40.36400,40.33400,40.30400,40.27300,
AUD,本行買入,22.25000,22.44000,22.42300,22.38900,22.34600,22.30300,22.25300,22.20500,22.15700,本行賣出,22.91000,22.67000,22.66000,22.64000,22.59500,22.55500,22.51200,22.47000,22.42900,
CAD,本行買入,22.97000,23.24000,23.22900,23.20700,23.17500,23.14200,23.10200,23.06200,23.02200,本行賣出,23.71000,23.46000,23.45500,23.44500,23.41200,23.38100,23.34800,23.31600,23.28300,
SGD,本行買入,21.69000,22.11000,22.09600,22.06800,22.03800,22.00400,21.96800,21.93100,21.89400,本行賣出,22.47000,22.29000,22.28400,22.27200,22.23700,22.21400,22.18300,22.15100,22.12000,
CHF,本行買入,29.55000,30.08000,30.08900,30.10600,30.12200,30.12900,30.13600,30.14200,30.14900,本行賣出,30.61000,30.37000,30.38700,30.42100,30.43500,30.44600,30.46200,30.47800,30.49400,
JPY,本行買入,0.25580,0.26220,0.26220,0.26230,0.26220,0.26210,0.26200,0.26190,0.26180,本行賣出,0.26680,0.26620,0.26630,0.26650,0.26640,0.26630,0.26630,0.26630,0.26630,
ZAR,本行買入,0.00000,2.15000,2.14500,2.13400,2.11900,2.10500,2.09000,2.07600,2.06100,本行賣出,0.00000,2.23000,2.22600,2.21700,2.20200,2.18900,2.17500,2.16100,2.14700,
SEK,本行買入,3.16000,3.50000,3.50100,3.50300,3.50300,3.50300,3.50300,3.50200,3.50200,本行賣出,3.67000,3.60000,3.60200,3.60700,3.60700,3.60700,3.60800,3.60900,3.60900,
NZD,本行買入,20.23000,20.47000,20.45300,20.42000,20.37600,20.33300,20.28400,20.23500,20.18600,本行賣出,20.86000,20.67000,20.65900,20.63700,20.59100,20.55000,20.50800,20.46600,20.42400,
THB,本行買入,0.81630,0.90480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.95930,0.94480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.54570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.67870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.64000,35.14000,35.14400,35.15200,35.14700,35.14400,35.13900,35.13400,35.12900,本行賣出,35.79000,35.54000,35.55700,35.59200,35.58500,35.58100,35.58700,35.59200,35.59700,
KRW,本行買入,0.02571,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.28400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.85400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.43400,4.50600,4.49950,4.48660,4.46510,4.44580,4.42320,4.40070,4.37830,本行賣出,4.59600,4.55600,4.55160,4.54270,4.52590,4.51060,4.49410,4.47760,4.46120,
