幣別,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天,     匯率,     現金,     即期, 遠期10天, 遠期30天, 遠期60天, 遠期90天,遠期120天,遠期150天,遠期180天
 USD,     買入, 30.89500, 31.19500, 31.18500, 31.16400, 31.14000, 31.11400, 31.08000, 31.04900, 31.02200,     賣出, 31.43700, 31.29500, 31.28800, 31.27500, 31.25100, 31.22600, 31.20200, 31.17600, 31.16200,
 HKD,     買入,  3.87800,  3.99800,  3.99700,  3.99500,  3.99300,  3.99200,  3.98900,  3.98500,  3.98200,     賣出,  4.07300,  4.05800,  4.05800,  4.05800,  4.05700,  4.05500,  4.05400,  4.05200,  4.05100,
 GBP,     買入, 40.85000, 41.72000, 41.75800, 41.83400, 41.83900, 41.83100, 41.82200, 41.81300, 41.80300,     賣出, 42.78000, 42.14000, 42.09700, 42.01000, 42.01500, 42.00700, 42.01300, 42.02000, 42.02600,
 AUD,     買入, 23.69000, 23.88000, 23.86500, 23.83500, 23.80000, 23.76600, 23.72600, 23.69100, 23.65100,     賣出, 24.35000, 24.11000, 24.10100, 24.08300, 24.04900, 24.01500, 23.98300, 23.95700, 23.92500,
 CAD,     買入, 23.96000, 24.23000, 24.16400, 24.03300, 24.02000, 24.00400, 23.98600, 23.96700, 23.94900,     賣出, 24.70000, 24.45000, 24.50700, 24.62200, 24.60900, 24.59200, 24.58200, 24.57200, 24.56200,
 SGD,     買入, 22.70000, 23.12000, 23.11200, 23.09500, 23.06900, 23.05500, 23.03300, 23.01100, 22.98900,     賣出, 23.48000, 23.30000, 23.30000, 23.30000, 23.28000, 23.25800, 23.24400, 23.22900, 23.21500,
 CHF,     買入, 31.56000, 32.09000, 32.00700, 31.84000, 31.87000, 31.90200, 31.93200, 31.96200, 31.99200,     賣出, 32.62000, 32.38000, 32.49300, 32.71800, 32.75100, 32.78200, 32.82500, 32.86900, 32.91200,
 JPY,     買入,  0.29960,  0.30600,  0.30600,  0.30600,  0.30610,  0.30620,  0.30640,  0.30650,  0.30660,     賣出,  0.31060,  0.31000,  0.31010,  0.31040,  0.31050,  0.31070,  0.31090,  0.31120,  0.31150,
 ZAR,     買入,  0.00000,  2.20000,  2.18500,  2.15600,  2.14200,  2.12800,  2.11300,  2.09900,  2.08400,     賣出,  0.00000,  2.28000,  2.28500,  2.29400,  2.27900,  2.26400,  2.25000,  2.23500,  2.22100,
 SEK,     買入,  3.30000,  3.64000,  3.64100,  3.64200,  3.64500,  3.64700,  3.64900,  3.65100,  3.65400,     賣出,  3.81000,  3.74000,  3.74200,  3.74500,  3.74800,  3.75000,  3.75400,  3.75700,  3.76100,
 NZD,     買入, 22.88000, 23.12000, 23.14000, 23.17900, 23.13400, 23.09000, 23.04500, 23.00100, 22.95600,     賣出, 23.51000, 23.32000, 23.26900, 23.16700, 23.12200, 23.07800, 23.04200, 23.00600, 22.97000,
 THB,     買入,  0.80010,  0.88860,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.94310,  0.92860,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 PHP,     買入,  0.62250,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.75550,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 IDR,     買入,  0.00208,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00278,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 EUR,     買入, 34.47000, 34.97000, 34.97000, 34.97100, 34.98100, 34.99500, 35.00800, 35.02100, 35.03400,     賣出, 35.62000, 35.37000, 35.38400, 35.41300, 35.42800, 35.44500, 35.47400, 35.50300, 35.53100,
 KRW,     買入,  0.02688,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.03078,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 VND,     買入,  0.00103,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  0.00153,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 MYR,     買入,  6.45200,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,     賣出,  8.24700,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,
 CNY,     買入,  4.58400,  4.65600,  4.60400,  4.64040,  4.62860,  4.61630,  4.60470,  4.59330,  4.58180,     賣出,  4.74600,  4.70600,  4.70310,  4.69730,  4.68800,  4.67850,  4.66940,  4.66030,  4.65120,
