幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.12500,30.42500,30.41200,30.38600,30.35200,30.31000,30.26500,30.22400,30.16700,本行賣出,30.66700,30.52500,30.51600,30.49700,30.46300,30.42200,30.38600,30.34800,30.30500,
HKD,本行買入,3.75100,3.87100,3.87000,3.86900,3.86700,3.86500,3.86100,3.85600,3.85200,本行賣出,3.94600,3.93100,3.93100,3.93200,3.93100,3.92800,3.92500,3.92200,3.91900,
GBP,本行買入,38.02000,38.89000,38.88400,38.87300,38.86100,38.84500,38.81500,38.78500,38.75500,本行賣出,39.95000,39.31000,39.31400,39.32200,39.31300,39.29900,39.28400,39.26800,39.25300,
AUD,本行買入,23.00000,23.19000,23.17400,23.14100,23.10700,23.06600,23.01800,22.97100,22.92400,本行賣出,23.66000,23.42000,23.41300,23.39800,23.36500,23.32600,23.28600,23.24700,23.20800,
CAD,本行買入,23.24000,23.51000,23.50300,23.49000,23.47400,23.45100,23.42000,23.38900,23.35800,本行賣出,23.98000,23.73000,23.72900,23.72800,23.71500,23.69400,23.67100,23.64800,23.62500,
SGD,本行買入,21.56000,21.98000,21.97200,21.95600,21.94200,21.92000,21.89400,21.86700,21.84000,本行賣出,22.34000,22.16000,22.15900,22.15600,22.14300,22.12300,22.10600,22.08800,22.07000,
CHF,本行買入,30.93000,31.46000,31.46600,31.47700,31.49900,31.52100,31.53500,31.55000,31.56500,本行賣出,31.99000,31.75000,31.76400,31.79300,31.81800,31.84100,31.86700,31.89400,31.92100,
JPY,本行買入,0.26010,0.26650,0.26650,0.26650,0.26650,0.26660,0.26660,0.26660,0.26660,本行賣出,0.27110,0.27050,0.27060,0.27070,0.27080,0.27080,0.27090,0.27100,0.27110,
ZAR,本行買入,0.00000,2.21000,2.20400,2.19300,2.17900,2.16400,2.14900,2.13400,2.11900,本行賣出,0.00000,2.29000,2.28500,2.27600,2.26300,2.24900,2.23400,2.22000,2.20600,
SEK,本行買入,3.24000,3.58000,3.58000,3.58000,3.58300,3.58400,3.58500,3.58600,3.58700,本行賣出,3.75000,3.68000,3.68100,3.68400,3.68700,3.68800,3.69100,3.69300,3.69500,
NZD,本行買入,21.72000,21.96000,21.94500,21.91400,21.87700,21.83500,21.78500,21.73500,21.68600,本行賣出,22.35000,22.16000,22.15000,22.13100,22.09600,22.05500,22.01400,21.97200,21.93100,
THB,本行買入,0.79260,0.88110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.93560,0.92110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.55290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.68590,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.23000,34.73000,34.73200,34.73500,34.74800,34.76100,34.76500,34.76800,34.77200,本行賣出,35.38000,35.13000,35.14100,35.16400,35.18500,35.20000,35.21700,35.23500,35.25200,
KRW,本行買入,0.02487,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02877,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.04500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.58000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.39000,4.46200,4.45650,4.44540,4.43010,4.41390,4.39710,4.38030,4.36370,本行賣出,4.55200,4.51200,4.50850,4.50150,4.48920,4.47650,4.46450,4.45250,4.44050,
