幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.65000,29.95000,29.92400,29.87100,29.81100,29.75700,29.69100,29.62500,29.55700,本行賣出,30.19200,30.05000,30.02800,29.98400,29.92600,29.87100,29.81200,29.75200,29.70100,
HKD,本行買入,3.69200,3.80700,3.80500,3.80100,3.79600,3.79100,3.78400,3.77800,3.77100,本行賣出,3.88200,3.86700,3.86600,3.86400,3.85900,3.85300,3.84800,3.84400,3.83900,
GBP,本行買入,39.03000,39.90000,39.89000,39.87100,39.84200,39.80700,39.76400,39.72100,39.67900,本行賣出,40.96000,40.32000,40.31700,40.31100,40.29800,40.26400,40.23400,40.20400,40.17300,
AUD,本行買入,22.68000,22.87000,22.85300,22.81900,22.77600,22.73300,22.68300,22.63500,22.58700,本行賣出,23.34000,23.10000,23.09000,23.07000,23.02500,22.98500,22.94200,22.90000,22.85900,
CAD,本行買入,22.93000,23.20000,23.18900,23.16700,23.13500,23.10200,23.06200,23.02200,22.98200,本行賣出,23.67000,23.42000,23.41500,23.40500,23.37200,23.34100,23.30800,23.27600,23.24300,
SGD,本行買入,21.74000,22.16000,22.14600,22.11800,22.08800,22.05400,22.01800,21.98100,21.94400,本行賣出,22.52000,22.34000,22.33400,22.32200,22.28700,22.26400,22.23300,22.20100,22.17000,
CHF,本行買入,29.74000,30.27000,30.27900,30.29600,30.31200,30.31900,30.32600,30.33200,30.33900,本行賣出,30.80000,30.56000,30.57700,30.61100,30.62500,30.63600,30.65200,30.66800,30.68400,
JPY,本行買入,0.25810,0.26450,0.26450,0.26460,0.26440,0.26430,0.26420,0.26410,0.26400,本行賣出,0.26910,0.26850,0.26860,0.26890,0.26860,0.26850,0.26850,0.26850,0.26850,
ZAR,本行買入,0.00000,2.31000,2.30500,2.29400,2.27900,2.26500,2.25000,2.23600,2.22100,本行賣出,0.00000,2.39000,2.38600,2.37700,2.36200,2.34900,2.33500,2.32100,2.30700,
SEK,本行買入,3.17000,3.51000,3.51100,3.51300,3.51300,3.51300,3.51300,3.51200,3.51200,本行賣出,3.68000,3.61000,3.61200,3.61700,3.61700,3.61700,3.61800,3.61900,3.61900,
NZD,本行買入,20.68000,20.92000,20.90300,20.87000,20.82600,20.78300,20.73400,20.68500,20.63600,本行賣出,21.31000,21.12000,21.10900,21.08700,21.04100,21.00000,20.95800,20.91600,20.87400,
THB,本行買入,0.81330,0.90180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.95630,0.94180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.52130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.65430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.64000,35.14000,35.15200,35.17600,35.16700,35.16200,35.15600,35.15000,35.14400,本行賣出,35.79000,35.54000,35.56600,35.61800,35.61100,35.60300,35.60800,35.61200,35.61600,
KRW,本行買入,0.02586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02976,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.28900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.87900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.43900,4.51100,4.50340,4.48820,4.46620,4.44830,4.42730,4.40640,4.38550,本行賣出,4.60100,4.56100,4.55580,4.54550,4.52850,4.51420,4.49900,4.48380,4.46870,
