幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.12000,30.42000,30.40400,30.37300,30.32200,30.28000,30.23300,30.18200,30.12900,本行賣出,30.66200,30.52000,30.50800,30.48400,30.43700,30.39200,30.35200,30.30500,30.28300,
HKD,本行買入,3.77200,3.89200,3.89100,3.88800,3.88500,3.88100,3.87600,3.87100,3.86600,本行賣出,3.96700,3.95200,3.95200,3.95100,3.94900,3.94500,3.94200,3.93800,3.93500,
GBP,本行買入,36.97000,37.84000,37.82500,37.79600,37.78800,37.77000,37.74400,37.71900,37.69300,本行賣出,38.90000,38.26000,38.26200,38.26500,38.26200,38.24600,38.23400,38.22100,38.20800,
AUD,本行買入,23.01000,23.20000,23.18200,23.14600,23.10600,23.06000,23.01000,22.96100,22.91200,本行賣出,23.67000,23.43000,23.41900,23.39800,23.36000,23.31500,23.27300,23.23200,23.19100,
CAD,本行買入,22.47000,22.74000,22.73000,22.70900,22.69100,22.66900,22.64300,22.61600,22.58900,本行賣出,23.21000,22.96000,22.95700,22.95000,22.93300,22.91300,22.89400,22.87500,22.85600,
SGD,本行買入,21.27000,21.69000,21.68000,21.66000,21.63700,21.61400,21.58400,21.55300,21.52200,本行賣出,22.05000,21.87000,21.86800,21.86300,21.84800,21.82400,21.80100,21.77800,21.75500,
CHF,本行買入,29.99000,30.52000,30.52000,30.52000,30.54700,30.56900,30.58500,30.60200,30.61800,本行賣出,31.05000,30.81000,30.82000,30.83900,30.87000,30.89600,30.92400,30.95200,30.98000,
JPY,本行買入,0.26560,0.27200,0.27200,0.27190,0.27180,0.27180,0.27170,0.27170,0.27160,本行賣出,0.27660,0.27600,0.27600,0.27610,0.27610,0.27590,0.27600,0.27620,0.27630,
ZAR,本行買入,0.00000,2.38000,2.37400,2.36300,2.34800,2.33200,2.31600,2.30000,2.28400,本行賣出,0.00000,2.46000,2.45600,2.44700,2.43300,2.41600,2.40100,2.38600,2.37100,
SEK,本行買入,3.08000,3.42000,3.42000,3.41900,3.42100,3.42200,3.42300,3.42300,3.42300,本行賣出,3.59000,3.52000,3.52100,3.52300,3.52500,3.52600,3.52800,3.52900,3.53100,
NZD,本行買入,21.14000,21.38000,21.36000,21.32000,21.27800,21.23000,21.17900,21.12800,21.07800,本行賣出,21.77000,21.58000,21.57000,21.55000,21.51000,21.46400,21.42000,21.37700,21.33400,
THB,本行買入,0.77560,0.86410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.91860,0.90410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.55650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.68950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,32.19000,32.69000,32.69700,32.69300,32.69300,32.69400,32.69600,32.69700,32.69800,本行賣出,33.34000,33.09000,33.10100,33.10600,33.10500,33.10400,33.11000,33.11400,33.12000,
KRW,本行買入,0.02544,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02934,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.83600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.37100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.33700,4.40900,4.40240,4.38920,4.36860,4.35170,4.33310,4.31450,4.29610,本行賣出,4.49900,4.45900,4.45410,4.44430,4.42870,4.41520,4.40220,4.38920,4.37630,
